cohort,age_band,bin,rank,feature,feature_type,combined_importance,shap_norm,ffa_norm,is_top20,is_pt_like
non_opioid_ed,0_12,extreme,14,item_drug_PREDNISOLONE,drug,0.003287871613584,0.006345564279972,0.0002301789471961,True,False
non_opioid_ed,0_12,extreme,15,item_drug_BENZONATATE,drug,0.0025926055848988,0.0049687500652508,0.0002164611045468,True,False
non_opioid_ed,0_12,extreme,16,item_drug_PREDNISONE,drug,0.0023902428290185,0.0045587262802232,0.0002217593778139,True,False
non_opioid_ed,0_12,extreme,17,item_drug_RISPERIDONE,drug,0.0021368485290759,0.0041871040360025,8.659302214928898e-05,True,False
non_opioid_ed,0_12,extreme,18,item_drug_ERYTHROMYCIN,drug,0.0020215371143854,0.0039212798213046,0.0001217944074661,True,False
non_opioid_ed,0_12,extreme,19,item_drug_OFLOXACIN,drug,0.0019047665115196,0.0036805791934074,0.0001289538296318,True,False
non_opioid_ed,0_12,extreme,20,item_drug_CIPRODEX,drug,0.0018375396635491,0.0035228624795124,0.0001522168475857,True,False
non_opioid_ed,0_12,high,1,pgx_num_drugs,pgx,0.9999999998309036,0.99999999994329,0.9999999997185174,True,False
non_opioid_ed,0_12,high,2,pgx_num_cpic_drugs,pgx,0.0610282881226011,0.0865472997855642,0.035509276459638,True,False
non_opioid_ed,0_12,high,3,item_drug_AMOXICILLIN,drug,0.0229085245396923,0.0397028534185434,0.0061141956608412,True,False
non_opioid_ed,0_12,high,4,item_drug_CEFDINIR,drug,0.0063663189148076,0.0117660029116033,0.0009666349180119,True,False
non_opioid_ed,0_12,high,5,item_drug_AZITHROMYCIN,drug,0.0060185599312451,0.0110169525746026,0.0010201672878876,True,False
non_opioid_ed,0_12,high,6,item_drug_CEPHALEXIN,drug,0.0057930962348787,0.0106746595770485,0.0009115328927088,True,False
non_opioid_ed,0_12,high,7,item_drug_NYSTATIN,drug,0.003892232766556,0.0073544059738574,0.0004300595592546,True,False
non_opioid_ed,0_12,high,8,item_drug_IBUPROFEN,drug,0.0032604178474932,0.0060657261277869,0.0004551095671995,True,False
non_opioid_ed,0_12,high,9,item_drug_LORATADINE,drug,0.0028343626438065,0.0052683867327137,0.0004003385548993,True,False
non_opioid_ed,0_12,high,10,item_drug_VYVANSE,drug,0.0026543449869652,0.0051015360104792,0.0002071539634512,True,False
non_opioid_ed,0_12,high,11,item_drug_MUPIROCIN,drug,0.0025285830051086,0.0047997657009809,0.0002574003092363,True,False
non_opioid_ed,0_12,high,12,item_drug_PREDNISOLONE,drug,0.0020168820329763,0.0038925825370564,0.0001411815288962,True,False
non_opioid_ed,0_12,high,13,item_drug_HYDROCORTISONE,drug,0.0016947504240406,0.0032429992363342,0.0001465016117471,True,False
non_opioid_ed,0_12,high,14,item_drug_PREDNISONE,drug,0.001569106543171,0.0029926658652229,0.000145547221119,True,False
non_opioid_ed,0_12,high,15,item_drug_ERYTHROMYCIN,drug,0.0014949598498806,0.002899878166671,9.004153309020677e-05,True,False
non_opioid_ed,0_12,high,16,item_drug_OFLOXACIN,drug,0.0013609970096542,0.0026298817895883,9.211222972003602e-05,True,False
non_opioid_ed,0_12,high,17,item_drug_CIPRODEX,drug,0.0013276849245617,0.0025454234882718,0.0001099463608516,True,False
non_opioid_ed,0_12,high,18,item_drug_TAMIFLU,drug,0.0011707455053348,0.0022551926103192,8.629840035051657e-05,True,False
non_opioid_ed,0_12,high,19,item_drug_BUDESONIDE,drug,0.0009685630227627,0.001884828016462,5.229802906351294e-05,True,False
non_opioid_ed,0_12,high,20,item_drug_BENZONATATE,drug,0.0009498583002897,0.0018203982423799,7.931835819948527e-05,True,False
non_opioid_ed,65_74,low,1,pgx_num_drugs,pgx,0.9999999998867932,0.9999999999325097,0.9999999998410768,True,False
non_opioid_ed,65_74,low,2,pgx_num_cpic_drugs,pgx,0.026040520450226,0.0421728381857034,0.0099082027147486,True,False
non_opioid_ed,65_74,low,3,item_drug_FUROSEMIDE,drug,0.0081169072817572,0.0148690417977642,0.0013647727657502,True,False
non_opioid_ed,65_74,low,4,item_drug_AMOXICILLIN,drug,0.0072011979267992,0.0136822699974504,0.000720125856148,True,False
non_opioid_ed,65_74,low,5,item_drug_SIMVASTATIN,drug,0.0028054553969473,0.0054242209719791,0.0001866898219154,True,False
non_opioid_ed,65_74,low,6,item_drug_LISINOPRIL,drug,0.0020982615954835,0.0041027695978522,9.375359311495616e-05,True,False
non_opioid_ed,65_74,low,7,item_drug_ALPRAZOLAM,drug,0.0019429051630946,0.0037742706762811,0.0001115396499081,True,False
non_opioid_ed,65_74,low,8,item_drug_LATANOPROST,drug,0.0009719522435847,0.0019175493668775,2.6355120291870927e-05,True,False
non_opioid_ed,65_74,low,9,item_drug_OFLOXACIN,drug,0.0009226345723929,0.0018034145037162,4.185464106956941e-05,True,False
non_opioid_ed,65_74,low,10,item_drug_AZITHROMYCIN,drug,0.0008802738518339,0.0017403635304119,2.018417325596928e-05,True,False
non_opioid_ed,65_74,low,11,item_drug_OMEPRAZOLE,drug,0.0007318462955108,0.0014461237951728,1.7568795848783822e-05,True,False
non_opioid_ed,65_74,low,12,item_drug_MELOXICAM,drug,0.0006698860757159,0.0013300746884596,9.697462972301962e-06,True,False
non_opioid_ed,65_74,low,13,item_drug_GABAPENTIN,drug,0.0005882805234932,0.0011682920291301,8.269017856406308e-06,True,False
non_opioid_ed,65_74,low,14,item_drug_CARVEDILOL,drug,0.0004288184247798,0.0008519506378918,5.686211667967583e-06,True,False
non_opioid_ed,65_74,low,15,item_drug_PREDNISONE,drug,0.0004154157827554,0.0008230611252393,7.770440271518077e-06,True,False
non_opioid_ed,65_74,low,16,item_drug_CEPHALEXIN,drug,0.0002582876665944,0.000514900474411,1.674858777928868e-06,True,False
non_opioid_ed,65_74,low,17,item_drug_ALLOPURINOL,drug,0.0001854388461591,0.0003690522012451,1.82549107322262e-06,True,False
non_opioid_ed,65_74,low,18,item_drug_BENZONATATE,drug,0.0001401347377352,0.0002793146850923,9.547903780217105e-07,True,False
non_opioid_ed,65_74,low,19,item_drug_METRONIDAZOLE,drug,0.0001379830287662,0.0002749473385032,1.018719029324077e-06,True,False
non_opioid_ed,65_74,low,20,item_drug_LEVOFLOXACIN,drug,0.000126355058631,0.0002516245800066,1.0855372554189691e-06,True,False
non_opioid_ed,65_74,medium,1,pgx_num_drugs,pgx,0.9999999998594482,0.9999999998778194,0.9999999998410768,True,False
non_opioid_ed,65_74,medium,2,pgx_num_cpic_drugs,pgx,0.0382038258783653,0.0618675369415792,0.0145401148151514,True,False
non_opioid_ed,65_74,medium,3,item_drug_FUROSEMIDE,drug,0.0185283649016399,0.0339431980353258,0.0031135317679541,True,False
non_opioid_ed,65_74,medium,4,item_drug_AMOXICILLIN,drug,0.0158698643208898,0.0301535845504076,0.001586144091372,True,False
non_opioid_ed,65_74,medium,5,item_drug_SIMVASTATIN,drug,0.0077216413346556,0.0149309176322771,0.0005123650370341,True,False
non_opioid_ed,65_74,medium,6,item_drug_ALPRAZOLAM,drug,0.0054312485700759,0.0105520119607862,0.0003104851793656,True,False
non_opioid_ed,65_74,medium,7,item_drug_LISINOPRIL,drug,0.0031672853449301,0.0061926138262396,0.0001419568636207,True,False
non_opioid_ed,65_74,medium,8,item_drug_OFLOXACIN,drug,0.0024171094355583,0.004725377523095,0.0001088413480216,True,False
non_opioid_ed,65_74,medium,9,item_drug_LATANOPROST,drug,0.0023195589991775,0.0045765369260895,6.258107226556349e-05,True,False
non_opioid_ed,65_74,medium,10,item_drug_OMEPRAZOLE,drug,0.0014035533393371,0.0027734217652883,3.3684913385867345e-05,True,False
non_opioid_ed,65_74,medium,11,item_drug_CARVEDILOL,drug,0.0010604652633369,0.0021070261683514,1.390435832254812e-05,True,False
non_opioid_ed,65_74,medium,12,item_drug_MELOXICAM,drug,0.0010384895261719,0.0020618351357107,1.5143916633248312e-05,True,False
non_opioid_ed,65_74,medium,13,item_drug_GABAPENTIN,drug,0.0009999654526393,0.0019858141089499,1.4116796328744531e-05,True,False
non_opioid_ed,65_74,medium,14,item_drug_AZITHROMYCIN,drug,0.0009063966252596,0.0017915410670637,2.1252183455635705e-05,True,False
non_opioid_ed,65_74,medium,15,item_drug_PREDNISONE,drug,0.00086120821804,0.0017063777007612,1.603873531879988e-05,True,False
non_opioid_ed,65_74,medium,16,item_drug_CEPHALEXIN,drug,0.0004929991791424,0.0009828020752591,3.196283025803181e-06,True,False
non_opioid_ed,65_74,medium,17,item_drug_METRONIDAZOLE,drug,0.0004135644354189,0.0008241994990879,2.92937174991516e-06,True,False
non_opioid_ed,65_74,medium,18,item_drug_ALLOPURINOL,drug,0.0004114258914447,0.0008188571042255,3.994678663977663e-06,True,False
non_opioid_ed,65_74,medium,19,item_drug_BENZONATATE,drug,0.0003760974340565,0.0007497109938182,2.4838742948301115e-06,True,False
non_opioid_ed,65_74,medium,20,item_drug_LEVOFLOXACIN,drug,0.0002870653877805,0.0005717154957377,2.415279823294693e-06,True,False
non_opioid_ed,65_74,extreme,1,pgx_num_drugs,pgx,0.9999999998342818,0.9999999998274868,0.9999999998410768,True,False
non_opioid_ed,65_74,extreme,2,pgx_num_cpic_drugs,pgx,0.1248043190314765,0.2021549106735218,0.0474537273894313,True,False
non_opioid_ed,65_74,extreme,3,item_drug_FUROSEMIDE,drug,0.0879900491372346,0.161226819368907,0.0147532789055623,True,False
non_opioid_ed,65_74,extreme,4,item_drug_ALPRAZOLAM,drug,0.0219038723714221,0.0425643741184068,0.0012433706244374,True,False
non_opioid_ed,65_74,extreme,5,item_drug_AMOXICILLIN,drug,0.0157099268309332,0.0298502945285467,0.0015695591333198,True,False
non_opioid_ed,65_74,extreme,6,item_drug_SIMVASTATIN,drug,0.0118451072404811,0.0229064066077996,0.0007838078731627,True,False
non_opioid_ed,65_74,extreme,7,item_drug_CARVEDILOL,drug,0.0032543230489636,0.0064671352262174,4.151087170992577e-05,True,False
non_opioid_ed,65_74,extreme,8,item_drug_LATANOPROST,drug,0.0031956919208254,0.006305796206766,8.558763488496207e-05,True,False
non_opioid_ed,65_74,extreme,9,item_drug_OFLOXACIN,drug,0.0028363122315541,0.0055455642895712,0.000127060173537,True,False
non_opioid_ed,65_74,extreme,10,item_drug_GABAPENTIN,drug,0.0027279995582634,0.0054185549908945,3.744412563231668e-05,True,False
non_opioid_ed,65_74,extreme,11,item_drug_OMEPRAZOLE,drug,0.0025748955080961,0.0050890304590744,6.07605571178292e-05,True,False
non_opioid_ed,65_74,extreme,12,item_drug_LISINOPRIL,drug,0.0025067457702115,0.0049009798346531,0.0001125117057699,True,False
non_opioid_ed,65_74,extreme,13,item_drug_CEPHALEXIN,drug,0.0017801949590205,0.0035493750224486,1.1014895592359174e-05,True,False
non_opioid_ed,65_74,extreme,14,item_drug_LEVOFLOXACIN,drug,0.0017320925678374,0.0034509744670796,1.3210668595199804e-05,True,False
non_opioid_ed,65_74,extreme,15,item_drug_PREDNISONE,drug,0.0017011983792303,0.0033715874965621,3.080926189847564e-05,True,False
non_opioid_ed,65_74,extreme,16,item_drug_MELOXICAM,drug,0.0016644773520423,0.0033051223174329,2.38323866517408e-05,True,False
non_opioid_ed,65_74,extreme,17,item_drug_METRONIDAZOLE,drug,0.0016280598001785,0.0032452504223778,1.0869177979248256e-05,True,False
non_opioid_ed,65_74,extreme,18,item_drug_ALLOPURINOL,drug,0.0013448670235587,0.0026774820756023,1.2251971515113642e-05,True,False
non_opioid_ed,65_74,extreme,19,item_drug_ATENOLOL,drug,0.0009150671692962,0.0018230474714742,7.086867118122498e-06,True,False
non_opioid_ed,65_74,extreme,20,item_drug_LORAZEPAM,drug,0.0008196243839647,0.0016373240334048,1.9247345245836805e-06,True,False
non_opioid_ed,65_74,high,1,pgx_num_drugs,pgx,0.9999999998372736,0.9999999998334708,0.9999999998410768,True,False
non_opioid_ed,65_74,high,2,pgx_num_cpic_drugs,pgx,0.0617585493366718,0.1000183465322543,0.0234987521410894,True,False
non_opioid_ed,65_74,high,3,item_drug_FUROSEMIDE,drug,0.041147525601981,0.0753882929422005,0.0069067582617614,True,False
non_opioid_ed,65_74,high,4,item_drug_AMOXICILLIN,drug,0.0202403760398459,0.0384575654848344,0.0020231865948574,True,False
non_opioid_ed,65_74,high,5,item_drug_ALPRAZOLAM,drug,0.0141398563762163,0.0274749477035781,0.0008047650488545,True,False
non_opioid_ed,65_74,high,6,item_drug_SIMVASTATIN,drug,0.0140011882053647,0.0270749295345149,0.0009274468762146,True,False
non_opioid_ed,65_74,high,7,item_drug_LISINOPRIL,drug,0.0034782094363238,0.0068000281117676,0.00015639076088,True,False
non_opioid_ed,65_74,high,8,item_drug_OFLOXACIN,drug,0.0034429889032688,0.0067311417573402,0.0001548360491974,True,False
non_opioid_ed,65_74,high,9,item_drug_LATANOPROST,drug,0.0029683588129855,0.0058565685851062,8.014904086488982e-05,True,False
non_opioid_ed,65_74,high,10,item_drug_OMEPRAZOLE,drug,0.0025089049709244,0.0049580849644656,5.972497738334627e-05,True,False
non_opioid_ed,65_74,high,11,item_drug_MELOXICAM,drug,0.0023176336726248,0.0046020078912203,3.3259454029312574e-05,True,False
non_opioid_ed,65_74,high,12,item_drug_CARVEDILOL,drug,0.0020743226644782,0.0041217761772422,2.6869151714222087e-05,True,False
non_opioid_ed,65_74,high,13,item_drug_GABAPENTIN,drug,0.0016303620219369,0.0032378789258259,2.2845118047984035e-05,True,False
non_opioid_ed,65_74,high,14,item_drug_CEPHALEXIN,drug,0.0014733218875513,0.0029374096690074,9.234106095122925e-06,True,False
non_opioid_ed,65_74,high,15,item_drug_PREDNISONE,drug,0.0013588748383639,0.0026926359243956,2.5113752332133283e-05,True,False
non_opioid_ed,65_74,high,16,item_drug_METRONIDAZOLE,drug,0.0009499165354773,0.001893312793541,6.520277413576883e-06,True,False
non_opioid_ed,65_74,high,17,item_drug_AZITHROMYCIN,drug,0.0008700850622635,0.0017193880038679,2.078212065910875e-05,True,False
non_opioid_ed,65_74,high,18,item_drug_ALLOPURINOL,drug,0.0007981017191432,0.001588658042208,7.5453960785895165e-06,True,False
non_opioid_ed,65_74,high,19,item_drug_BENZONATATE,drug,0.0007840674423575,0.0015631010085252,5.033876189746705e-06,True,False
non_opioid_ed,65_74,high,20,item_drug_ATENOLOL,drug,0.0007209459292679,0.0014361368821499,5.7549763859368855e-06,True,False
non_opioid_ed,13_24,low,1,pgx_num_drugs,pgx,0.9999999998324646,0.9999999998824576,0.9999999997824714,True,False
non_opioid_ed,13_24,low,2,pgx_num_cpic_drugs,pgx,0.0947077570275416,0.142697849237272,0.0467176648178112,True,False
non_opioid_ed,13_24,low,3,item_drug_CEPHALEXIN,drug,0.0181854736423585,0.0317762241984747,0.0045947230862424,True,False
non_opioid_ed,13_24,low,4,item_drug_AMOXICILLIN,drug,0.0141189738270805,0.0249488670116751,0.0032890806424859,True,False
non_opioid_ed,13_24,low,5,item_drug_IBUPROFEN,drug,0.003230134762538,0.0061549191264562,0.0003053503986198,True,False
non_opioid_ed,13_24,low,6,item_drug_AZITHROMYCIN,drug,0.0024340583953836,0.0046951186503995,0.0001729981403677,True,False
non_opioid_ed,13_24,low,7,item_drug_NUVARING,drug,0.0017886567872635,0.0034632686635388,0.0001140449109882,True,False
non_opioid_ed,13_24,low,8,item_drug_FLUCONAZOLE,drug,0.0014131649455201,0.002669974750678,0.0001563551403622,True,False
non_opioid_ed,13_24,low,9,item_drug_NAPROXEN,drug,0.0013027225282808,0.0025543191945891,5.1125861972543245e-05,True,False
non_opioid_ed,13_24,low,10,item_drug_PREDNISONE,drug,0.0008386037843954,0.0016306601768435,4.654739194727133e-05,True,False
non_opioid_ed,13_24,low,11,item_drug_METRONIDAZOLE,drug,0.0008340127924199,0.0016061472882247,6.187829661507619e-05,True,False
non_opioid_ed,13_24,low,12,item_drug_ERYTHROMYCIN,drug,0.0008115641106383,0.0016033634159912,1.9764805285397697e-05,True,False
non_opioid_ed,13_24,low,13,item_drug_OFLOXACIN,drug,0.0007579700254074,0.0014829884919185,3.295155889638641e-05,True,False
non_opioid_ed,13_24,low,14,item_drug_LORYNA,drug,0.0007214633857552,0.0014072669615514,3.5659809959110224e-05,True,False
non_opioid_ed,13_24,low,15,item_drug_MELOXICAM,drug,0.0004710843309897,0.0009335956096591,8.573052320442252e-06,True,False
non_opioid_ed,13_24,low,16,item_drug_DIFFERIN,drug,0.0004597288969431,0.0009044060360022,1.5051757883963771e-05,True,False
non_opioid_ed,13_24,low,17,item_drug_NORETHINDRONE,drug,0.0003784263430095,0.0007501849522803,6.66773373880417e-06,True,False
non_opioid_ed,13_24,low,18,item_drug_NEXPLANON,drug,0.0003165539695556,0.0006266423264208,6.465612690481201e-06,True,False
non_opioid_ed,13_24,low,19,item_drug_MUPIROCIN,drug,0.000225292459964,0.0004429535106285,7.631409299561722e-06,True,False
non_opioid_ed,13_24,low,20,item_drug_MISOPROSTOL,drug,0.0002031534463884,0.0004041179303283,2.188962448498034e-06,True,False
non_opioid_ed,13_24,medium,1,pgx_num_drugs,pgx,0.9999999998266764,0.9999999998708816,0.9999999997824714,True,False
non_opioid_ed,13_24,medium,2,pgx_num_cpic_drugs,pgx,0.1087663741700616,0.1638800856051148,0.0536526627350083,True,False
non_opioid_ed,13_24,medium,3,item_drug_AMOXICILLIN,drug,0.0193416127695571,0.0341774605440163,0.0045057649950978,True,False
non_opioid_ed,13_24,medium,4,item_drug_CEPHALEXIN,drug,0.019239123953925,0.0336172181841859,0.004861029723664,True,False
non_opioid_ed,13_24,medium,5,item_drug_AZITHROMYCIN,drug,0.0033349546930998,0.0064328660739047,0.000237043312295,True,False
non_opioid_ed,13_24,medium,6,item_drug_IBUPROFEN,drug,0.0030997067599917,0.0059063521199788,0.0002930614000046,True,False
non_opioid_ed,13_24,medium,7,item_drug_FLUCONAZOLE,drug,0.0021806050157505,0.0041199308152434,0.0002412792162577,True,False
non_opioid_ed,13_24,medium,8,item_drug_NUVARING,drug,0.0019168462765815,0.0037114506646404,0.0001222418885226,True,False
non_opioid_ed,13_24,medium,9,item_drug_NAPROXEN,drug,0.0015174608371463,0.00297535574725,5.956592704255994e-05,True,False
non_opioid_ed,13_24,medium,10,item_drug_PREDNISONE,drug,0.0014512578629089,0.0028219614157048,8.055431011299106e-05,True,False
non_opioid_ed,13_24,medium,11,item_drug_METRONIDAZOLE,drug,0.0012026981324836,0.0023161510856119,8.924517935528796e-05,True,False
non_opioid_ed,13_24,medium,12,item_drug_OFLOXACIN,drug,0.0009597431238938,0.0018777513194683,4.173492831931121e-05,True,False
non_opioid_ed,13_24,medium,13,item_drug_LORYNA,drug,0.0009567654364154,0.0018662291630412,4.730170978973488e-05,True,False
non_opioid_ed,13_24,medium,14,item_drug_ERYTHROMYCIN,drug,0.0008090477575015,0.0015983820154526,1.971349955035433e-05,True,False
non_opioid_ed,13_24,medium,15,item_drug_DIFFERIN,drug,0.0005663342181164,0.0011141170320166,1.85514042161364e-05,True,False
non_opioid_ed,13_24,medium,16,item_drug_MELOXICAM,drug,0.0004584708579444,0.0009085905360954,8.351179793400581e-06,True,False
non_opioid_ed,13_24,medium,17,item_drug_EPIDUO,drug,0.0004047811038531,0.0007992883663848,1.0273841321445068e-05,True,False
non_opioid_ed,13_24,medium,18,item_drug_NEXPLANON,drug,0.0003281585868244,0.0006496066078425,6.710565806354898e-06,True,False
non_opioid_ed,13_24,medium,19,item_drug_NORETHINDRONE,drug,0.0002860713737292,0.0005670928152254,5.049932232928052e-06,True,False
non_opioid_ed,13_24,medium,20,item_drug_MUPIROCIN,drug,0.0002786607412084,0.0005478727468193,9.448735597598889e-06,True,False
non_opioid_ed,13_24,extreme,1,pgx_num_drugs,pgx,0.999999999823534,0.9999999998645964,0.9999999997824714,True,False
non_opioid_ed,13_24,extreme,2,pgx_num_cpic_drugs,pgx,0.0917445724580788,0.1382330115878041,0.0452561333283535,True,False
non_opioid_ed,13_24,extreme,3,item_drug_AMOXICILLIN,drug,0.0327354493479758,0.0578451118610065,0.0076257868349451,True,False
non_opioid_ed,13_24,extreme,4,item_drug_CEPHALEXIN,drug,0.0236536198757113,0.0413308973908416,0.0059763423605811,True,False
non_opioid_ed,13_24,extreme,5,item_drug_METRONIDAZOLE,drug,0.0110137444503215,0.0212107993113585,0.0008166895892845,True,False
non_opioid_ed,13_24,extreme,6,item_drug_FLUCONAZOLE,drug,0.0105358137069115,0.0199062698844806,0.0011653575293423,True,False
non_opioid_ed,13_24,extreme,7,item_drug_IBUPROFEN,drug,0.0058669750373118,0.0111793434128673,0.0005546066617563,True,False
non_opioid_ed,13_24,extreme,8,item_drug_AZITHROMYCIN,drug,0.0038327898418919,0.007393165637199,0.0002724140465849,True,False
non_opioid_ed,13_24,extreme,9,item_drug_NAPROXEN,drug,0.0031062199167585,0.0060905505174719,0.0001218893160452,True,False
non_opioid_ed,13_24,extreme,10,item_drug_PREDNISONE,drug,0.0020882268639534,0.0040605700355734,0.0001158836923334,True,False
non_opioid_ed,13_24,extreme,11,item_drug_MELOXICAM,drug,0.0017966524368955,0.0035606293457677,3.267552802337186e-05,True,False
non_opioid_ed,13_24,extreme,12,item_drug_NUVARING,drug,0.0017201388631886,0.0033305782973488,0.0001096994290284,True,False
non_opioid_ed,13_24,extreme,13,item_drug_OFLOXACIN,drug,0.0014817136461981,0.0028990193014351,6.44079909610833e-05,True,False
non_opioid_ed,13_24,extreme,14,item_drug_LORATADINE,drug,0.0011013476113639,0.0021857474901448,1.694773258308072e-05,True,False
non_opioid_ed,13_24,extreme,15,item_drug_DEXAMETHASONE,drug,0.0009994382957729,0.0019825021940438,1.637439750202779e-05,True,False
non_opioid_ed,13_24,extreme,16,item_drug_OMEPRAZOLE,drug,0.000990599055149,0.001969146261569,1.2051848729040102e-05,True,False
non_opioid_ed,13_24,extreme,17,item_drug_EPIDUO,drug,0.0009496689581664,0.0018752678745295,2.4070041803335927e-05,True,False
non_opioid_ed,13_24,extreme,18,item_drug_LEVOFLOXACIN,drug,0.0009264225510952,0.0018486706470974,4.174455093082122e-06,True,False
non_opioid_ed,13_24,extreme,19,item_drug_ARIPIPRAZOLE,drug,0.0007012955963667,0.0013954575645729,7.133628160608296e-06,True,False
non_opioid_ed,13_24,extreme,20,item_drug_NEXPLANON,drug,0.0006515249279565,0.0012897469297645,1.330292614856108e-05,True,False
non_opioid_ed,13_24,high,1,pgx_num_drugs,pgx,0.999999999816405,0.9999999998503384,0.9999999997824714,True,False
non_opioid_ed,13_24,high,2,pgx_num_cpic_drugs,pgx,0.1169524542137845,0.1762141275101163,0.0576907809174527,True,False
non_opioid_ed,13_24,high,3,item_drug_AMOXICILLIN,drug,0.0293130802918656,0.051797534023438,0.0068286265602933,True,False
non_opioid_ed,13_24,high,4,item_drug_CEPHALEXIN,drug,0.0224017670317567,0.0391434016962634,0.0056601323672499,True,False
non_opioid_ed,13_24,high,5,item_drug_FLUCONAZOLE,drug,0.0056039549053234,0.0105879829081649,0.0006199269024818,True,False
non_opioid_ed,13_24,high,6,item_drug_AZITHROMYCIN,drug,0.0045341796885756,0.0087460847791876,0.0003222745979637,True,False
non_opioid_ed,13_24,high,7,item_drug_METRONIDAZOLE,drug,0.0043385289027513,0.0083552864325328,0.0003217713729698,True,False
non_opioid_ed,13_24,high,8,item_drug_IBUPROFEN,drug,0.0042135728013255,0.0080287841257042,0.0003983614769469,True,False
non_opioid_ed,13_24,high,9,item_drug_NUVARING,drug,0.0022294428068494,0.0043167037390165,0.0001421818746824,True,False
non_opioid_ed,13_24,high,10,item_drug_NAPROXEN,drug,0.0021963996222627,0.0043065899395643,8.620930496108304e-05,True,False
non_opioid_ed,13_24,high,11,item_drug_PREDNISONE,drug,0.0021536853871967,0.0041878396266209,0.0001195311477725,True,False
non_opioid_ed,13_24,high,12,item_drug_OFLOXACIN,drug,0.0014610596806688,0.0028585957525833,6.352360875444598e-05,True,False
non_opioid_ed,13_24,high,13,item_drug_EPIDUO,drug,0.0010446294631295,0.0020627767600269,2.648216623208018e-05,True,False
non_opioid_ed,13_24,high,14,item_drug_LORYNA,drug,0.0010206809016283,0.0019908918136947,5.046998956190191e-05,True,False
non_opioid_ed,13_24,high,15,item_drug_ERYTHROMYCIN,drug,0.0009739092734537,0.0019240870132513,2.3731533656141955e-05,True,False
non_opioid_ed,13_24,high,16,item_drug_MELOXICAM,drug,0.0007941879692659,0.0015739178747775,1.4458063754286372e-05,True,False
non_opioid_ed,13_24,high,17,item_drug_LORATADINE,drug,0.0005860597778054,0.0011630903323691,9.02922324178113e-06,True,False
non_opioid_ed,13_24,high,18,item_drug_DEXAMETHASONE,drug,0.0005834530850112,0.0011573363105455,9.569859476831698e-06,True,False
non_opioid_ed,13_24,high,19,item_drug_DIFFERIN,drug,0.000562933940838,0.0011074200868381,1.8447794837997887e-05,True,False
non_opioid_ed,13_24,high,20,item_drug_OCELLA,drug,0.0005211400636789,0.0010326637595112,9.616367846606135e-06,True,False
non_opioid_ed,55_64,low,1,pgx_num_drugs,pgx,0.9999999998391472,0.999999999890703,0.9999999997875916,True,False
non_opioid_ed,55_64,low,2,pgx_num_cpic_drugs,pgx,0.0317175251933738,0.0493525291020409,0.0140825212847068,True,False
non_opioid_ed,55_64,low,3,item_drug_AMOXICILLIN,drug,0.0278504112592066,0.0499417478911594,0.0057590746272539,True,False
non_opioid_ed,55_64,low,4,item_drug_LISINOPRIL,drug,0.0170386623950604,0.0302901249969137,0.0037871997932071,True,False
non_opioid_ed,55_64,low,5,item_drug_CEPHALEXIN,drug,0.0096782279059556,0.0180577642458094,0.0012986915661019,True,False
non_opioid_ed,55_64,low,6,item_drug_AZITHROMYCIN,drug,0.0087548136489425,0.0162702989363758,0.0012393283615092,True,False
non_opioid_ed,55_64,low,7,item_drug_OMEPRAZOLE,drug,0.0029514819269798,0.0056668388436923,0.0002361250102673,True,False
non_opioid_ed,55_64,low,8,item_drug_IBUPROFEN,drug,0.0028820374143754,0.0054305790710272,0.0003334957577236,True,False
non_opioid_ed,55_64,low,9,item_drug_SIMVASTATIN,drug,0.002336571099478,0.0044526615955864,0.0002204806033696,True,False
non_opioid_ed,55_64,low,10,item_drug_MUPIROCIN,drug,0.0020477544326849,0.0039819211467796,0.0001135877185902,True,False
non_opioid_ed,55_64,low,11,item_drug_CARVEDILOL,drug,0.0019019856810412,0.0037112783083903,9.269305369218708e-05,True,False
non_opioid_ed,55_64,low,12,item_drug_PREDNISONE,drug,0.0017979475894336,0.0034523992609333,0.000143495917934,True,False
non_opioid_ed,55_64,low,13,item_drug_MELOXICAM,drug,0.001718477821795,0.0033912932832185,4.5662360371524e-05,True,False
non_opioid_ed,55_64,low,14,item_drug_VIAGRA,drug,0.0013360404885019,0.002644006826977,2.807415002691101e-05,True,False
non_opioid_ed,55_64,low,15,item_drug_HYDROCHLOROTHIAZIDE,drug,0.0010146668117914,0.0019913843549899,3.794926859290064e-05,True,False
non_opioid_ed,55_64,low,16,item_drug_ALLOPURINOL,drug,0.0009360931255339,0.0018555190095666,1.6667241501242596e-05,True,False
non_opioid_ed,55_64,low,17,item_drug_NAPROXEN,drug,0.0008050544716144,0.001585336617298,2.4772325930811155e-05,True,False
non_opioid_ed,55_64,low,18,item_drug_ZOSTAVAX,drug,0.0007866109432489,0.0015625396888617,1.0682197636046933e-05,True,False
non_opioid_ed,55_64,low,19,item_drug_GLIPIZIDE,drug,0.0007381792860744,0.0014365627120317,3.97958601171209e-05,True,False
non_opioid_ed,55_64,low,20,item_drug_BENZONATATE,drug,0.0006187204710028,0.0012178298369529,1.9611105052824545e-05,True,False
non_opioid_ed,55_64,medium,1,pgx_num_drugs,pgx,0.999999999818946,0.9999999998503004,0.9999999997875916,True,False
