cohort_name,year,drug_name,frequency
opioid_ed,2018,RA TIOCONAZOLE 1,4
opioid_ed,2018,TALTZ,4
opioid_ed,2018,UNIFINE PENTIPS PLUS 32GX,4
opioid_ed,2018,OCTAGAM,4
opioid_ed,2018,G TUSSIN AC,4
opioid_ed,2018,NASAL DECONGESTANT,4
opioid_ed,2018,SV MELATONIN,4
opioid_ed,2018,DELZICOL,4
opioid_ed,2018,CVS MINERAL OIL ENEMA,4
opioid_ed,2018,V-GO 40,4
opioid_ed,2018,KETO-DIASTIX,4
opioid_ed,2018,CETACAINE,4
opioid_ed,2018,GNP 8 HOUR PAIN RELIEVER,4
opioid_ed,2018,NIFEDICAL XL,4
opioid_ed,2018,MI-ACID GAS RELIEF,4
opioid_ed,2018,USTELL,4
opioid_ed,2018,TIROSINT,4
opioid_ed,2018,NORMAL SALINE I.V. FLUSH,4
opioid_ed,2018,BIO-K PLUS STRONG,4
opioid_ed,2018,3ML SYRINGE/LUER LOCK TIP,4
opioid_ed,2018,INNOSPIRE ESSENCE COMPRES,4
opioid_ed,2018,FREESTYLE TEST STRIPS,4
opioid_ed,2018,BELLADONNA/OPIUM,4
opioid_ed,2018,EAR DROPS,4
opioid_ed,2018,ZIRGAN,4
opioid_ed,2018,RA CETIRIZINE,4
opioid_ed,2018,NEOSTIGMINE METHYLSULFATE,4
opioid_ed,2018,ETHAMBUTOL HYDROCHLORIDE,4
opioid_ed,2018,CVS CITRATE OF MAGNESIA,4
opioid_ed,2018,ROBAXIN-750,4
opioid_ed,2018,EASY TOUCH PEN NEEDLES 29,4
opioid_ed,2018,GNP ALLERGY RELIEF,4
opioid_ed,2018,CEREFOLIN NAC,4
opioid_ed,2018,PERCOCET,4
opioid_ed,2018,IMIPRAMINE HYDROCHLORIDE,4
opioid_ed,2018,DIALYVITE,4
opioid_ed,2018,PCCA CUSTOM LIPO-MAX,4
opioid_ed,2018,RETAINE MGD,4
opioid_ed,2018,SLOW RELEASE IRON,4
opioid_ed,2018,BISCOLAX,4
opioid_ed,2018,PENTIPS 31GX5MM,4
opioid_ed,2018,DEXTROSE 5%,4
opioid_ed,2018,APRACLONIDINE,4
opioid_ed,2018,RA ASPIRIN EC ADULT LOW S,4
opioid_ed,2018,ACIDOPHILUS,4
opioid_ed,2018,SLOW-MAG,4
opioid_ed,2018,DEXTROSE 5%/NACL 0.9%,4
opioid_ed,2018,IMODIUM A-D,4
opioid_ed,2018,PICATO,4
opioid_ed,2018,CVS TURMERIC CURCUMIN,4
opioid_ed,2018,HYDROCORTISONE MICRONIZED,4
opioid_ed,2018,POLYCIN,4
opioid_ed,2018,SALONPAS PAIN RELIEVING G,4
opioid_ed,2018,EASY TOUCH LANCETS 32G/TW,4
opioid_ed,2018,BECONASE AQ,4
opioid_ed,2018,ANECREAM5,4
opioid_ed,2018,GNP VITAMIN D SUPER STREN,4
opioid_ed,2018,POLYVITAMIN,4
opioid_ed,2018,THEREMS,4
opioid_ed,2018,AQUADEKS,4
opioid_ed,2018,NEULASTA ONPRO KIT,4
opioid_ed,2018,ISRADIPINE,4
opioid_ed,2018,PRO-STAT,4
opioid_ed,2018,PRED MILD,4
opioid_ed,2018,SELRX,4
opioid_ed,2018,LAMOTRIGINE TITRATION,4
opioid_ed,2018,VIRT-GARD,4
opioid_ed,2018,RA ALLERGY RELIEF 24 HOUR,4
opioid_ed,2018,PRECISION XTRA BLOOD GLUC,4
opioid_ed,2018,ISORDIL TITRADOSE,4
opioid_ed,2018,GENTAK,4
opioid_ed,2018,TIVORBEX,4
opioid_ed,2018,SALONPAS,4
opioid_ed,2018,NITRO-DUR,4
opioid_ed,2018,FASLODEX,4
opioid_ed,2018,ULTRAVATE,4
opioid_ed,2018,MINITRAN,4
opioid_ed,2018,VITAMIN B COMPLEX,4
opioid_ed,2018,LORAZEPAM INTENSOL,4
opioid_ed,2018,MAGOX 400,4
opioid_ed,2018,KP LORATADINE,3
opioid_ed,2018,SUDAFED PE HEAD CONGESTIO,3
opioid_ed,2018,PRENATE RESTORE,3
opioid_ed,2018,OMNIPOD 5 PACK,3
opioid_ed,2018,L-METHYLFOLATE CALCIUM,3
opioid_ed,2018,MICONAZOLE,3
opioid_ed,2018,EAR WAX REMOVAL KIT,3
opioid_ed,2018,PAIN RELIEVER,3
opioid_ed,2018,URO-MP,3
opioid_ed,2018,CVS FISH OIL,3
opioid_ed,2018,SELECT-OB+DHA,3
opioid_ed,2018,REFRESH OPTIVE ADVANCED S,3
opioid_ed,2018,KP CETIRIZINE HYDROCHLORI,3
opioid_ed,2018,TROCHE MOLD 30 CAVITY,3
opioid_ed,2018,PANOXYL WASH,3
opioid_ed,2018,OMEPRAZOLE MAGNESIUM,3
opioid_ed,2018,SAFETY-LOK SYRINGE 3ML LU,3
opioid_ed,2018,ALOCRIL,3
opioid_ed,2018,CVS EAR DROPS,3
opioid_ed,2018,CVS IBUPROFEN,3
opioid_ed,2018,CVS COUGH DM,3
opioid_ed,2018,ENSURE,3
opioid_ed,2018,CYCLAFEM 1/35,3
opioid_ed,2018,TILIA FE,3
opioid_ed,2018,ZOMIG ZMT,3
opioid_ed,2018,METHYLERGONOVINE MALEATE,3
opioid_ed,2018,HM LICE TREATMENT,3
opioid_ed,2018,AQUANIL HC,3
opioid_ed,2018,CLARITIN-D 24 HOUR,3
opioid_ed,2018,CVS TARGETED ACNE SPOT TR,3
opioid_ed,2018,VOL-TAB RX,3
opioid_ed,2018,PIRMELLA 7/7/7,3
opioid_ed,2018,OVIDE,3
opioid_ed,2018,ALTAVERA,3
opioid_ed,2018,EUCERIN,3
opioid_ed,2018,VP-PNV-DHA,3
opioid_ed,2018,CENTRUM ADULTS,3
opioid_ed,2018,HEMAX,3
opioid_ed,2018,ENSKYCE,3
opioid_ed,2018,ZOVIA 1/35E,3
opioid_ed,2018,SV FISH OIL,3
opioid_ed,2018,JENCYCLA,3
opioid_ed,2018,ORSYTHIA,3
opioid_ed,2018,ANTACID LIQUID,3
opioid_ed,2018,ASPIRIN LOW STRENGTH,3
opioid_ed,2018,MYORISAN,3
opioid_ed,2018,THRIVITE RX,3
opioid_ed,2018,PRENA1 CHEW,3
opioid_ed,2018,REGULOID,3
opioid_ed,2018,EMEND,3
opioid_ed,2018,NORLYDA,3
opioid_ed,2018,MI-ACID,3
opioid_ed,2018,QC UNILET LANCETS 28G/ULT,3
opioid_ed,2018,MARLISSA,3
opioid_ed,2018,PRENATAL MULTIVITAMIN + D,3
opioid_ed,2018,MUCINEX FAST-MAX DM MAX,3
opioid_ed,2018,MIBELAS 24 FE,3
opioid_ed,2018,ENEMEEZ MINI,3
opioid_ed,2018,LATISSE,3
opioid_ed,2018,RA LICE MAXIMUM STRENGTH,3
opioid_ed,2018,DERMACINRX LEXITRAL PHARM,3
opioid_ed,2018,GNP CO Q10,3
opioid_ed,2018,RULOX,3
opioid_ed,2018,TYLENOL,3
opioid_ed,2018,CVS LORATADINE,3
opioid_ed,2018,HM CLEARLAX,3
opioid_ed,2018,SIMETHICONE,3
opioid_ed,2018,MICONAZOLE 7,3
opioid_ed,2018,SALONPAS PAIN RELIEF PATC,3
opioid_ed,2018,ANTACID,3
opioid_ed,2018,MITIGARE,3
opioid_ed,2018,L-METHYLFOLATE,3
opioid_ed,2018,SPINOSAD,3
opioid_ed,2018,VALUMARK LANCET SUPER THI,3
opioid_ed,2018,COMFORT ASSIST INSULIN SY,3
opioid_ed,2018,FOLTANX RF,3
opioid_ed,2018,GAS RELIEF,3
opioid_ed,2018,VITAMINS & MINERALS,3
opioid_ed,2018,CVS ASPIRIN LOW STRENGTH,3
opioid_ed,2018,TETRACAINE HCL,3
opioid_ed,2018,MENACTRA,3
opioid_ed,2018,ENSTILAR,3
opioid_ed,2018,EASY COMFORT INSULIN SYRI,3
opioid_ed,2018,INSULIN SYRINGE/0.3ML/30G,3
opioid_ed,2018,DOK PLUS,3
opioid_ed,2018,SM STOOL SOFTENER,3
opioid_ed,2018,BENSAL HP,3
opioid_ed,2018,FLUARIX QUADRIVALENT 2017,3
opioid_ed,2018,CVS ACIDOPHILUS PROBIOTIC,3
opioid_ed,2018,BACTROBAN,3
opioid_ed,2018,EMBRACE PRO BLOOD GLUCOSE,3
opioid_ed,2018,NAPHCON-A,3
opioid_ed,2018,ZEASORB-AF,3
opioid_ed,2018,STERILE WATER FOR IRRIGAT,3
opioid_ed,2018,ALUMINUM HYDROXIDE,3
opioid_ed,2018,SUDOGEST 12 HOUR,3
opioid_ed,2018,OPTICHAMBER DIAMOND/LARGE,3
opioid_ed,2018,PEN NEEDLES 31GX5/16",3
opioid_ed,2018,ROBITUSSIN COUGH & CHEST,3
opioid_ed,2018,BUPROPION HCL XL,3
opioid_ed,2018,LANCETS 30G,3
opioid_ed,2018,VITRON-C,3
opioid_ed,2018,RA ANTI-DIARRHEAL,3
opioid_ed,2018,HM LORATADINE,3
opioid_ed,2018,BENZACLIN WITH PUMP,3
opioid_ed,2018,REMICADE,3
opioid_ed,2018,DIPRIVAN,3
opioid_ed,2018,EPHEDRINE SULFATE,3
opioid_ed,2018,EQ NATURAL LAXATIVE,3
opioid_ed,2018,KADIAN,3
opioid_ed,2018,DOCUSATE SODIUM & SENNA S,3
opioid_ed,2018,VANIQA,3
opioid_ed,2018,CVS PAIN RELIEF REGULAR S,3
opioid_ed,2018,ECOTRIN,3
opioid_ed,2018,MELATONIN TR/VITAMIN B-6,3
opioid_ed,2018,RA VITAMIN B-12,3
opioid_ed,2018,STOOL SOFTENER/LAXATIVE,3
opioid_ed,2018,ONE DAILY PLUS MINERALS,3
opioid_ed,2018,CO Q-10,3
opioid_ed,2018,ORENCIA CLICKJECT,3
opioid_ed,2018,FIRST-VANCOMYCIN 50,3
opioid_ed,2018,DULCOLAX,3
opioid_ed,2018,EQ ASPIRIN,3
opioid_ed,2018,K-TAB,3
opioid_ed,2018,TRUE METRIX AIR BLOOD GLU,3
opioid_ed,2018,MUCUS-ER,3
opioid_ed,2018,SILVADENE,3
opioid_ed,2018,PROPOFOL,3
opioid_ed,2018,MENTAX,3
opioid_ed,2018,DICLO GEL PAK,3
opioid_ed,2018,BILTRICIDE,3
opioid_ed,2018,NOXAFIL,3
opioid_ed,2018,ASTAGRAF XL,3
opioid_ed,2018,ANASPAZ,3
opioid_ed,2018,VYTONE,3
opioid_ed,2018,TDVAX,3
opioid_ed,2018,GLUCAGON,3
opioid_ed,2018,KROGER PREMIUM BLOOD GLUC,3
opioid_ed,2018,D3 ULTRA STRENGTH,3
opioid_ed,2018,TOUJEO MAX SOLOSTAR,3
opioid_ed,2018,FLURANDRENOLIDE,3
opioid_ed,2018,PURIFIED WATER,3
opioid_ed,2018,VEMLIDY,3
opioid_ed,2018,SAFETY-LOK SAFETY SYRINGE,3
opioid_ed,2018,EUCERIN ADVANCED REPAIR L,3
opioid_ed,2018,VISINE DRY EYE RELIEF,3
opioid_ed,2018,DHEA,3
opioid_ed,2018,TRUEPLUS LANCETS 26G,3
opioid_ed,2018,THEREMS-M,3
opioid_ed,2018,NATURAL COENZYME Q10,3
opioid_ed,2018,VARDENAFIL HYDROCHLORIDE,3
opioid_ed,2018,BD 3ML LUER-LOK SYRINGE 1,3
opioid_ed,2018,HM OMEPRAZOLE,3
opioid_ed,2018,RA CLOTRIMAZOLE,3
opioid_ed,2018,CALCIUM 500+D,3
opioid_ed,2018,THERAGRAN-M PREMIER 50 PL,3
opioid_ed,2018,AXIRON,3
opioid_ed,2018,CULTURELLE HEALTH & WELLN,3
opioid_ed,2018,POLY-IRON 150,3
opioid_ed,2018,BIOFREEZE,3
opioid_ed,2018,FLONASE SENSIMIST,3
opioid_ed,2018,PROCRIT,3
opioid_ed,2018,RISEDRONATE SODIUM,3
opioid_ed,2018,FLUOCINONIDE EMULSIFIED,3
opioid_ed,2018,ETHOSUXIMIDE,3
opioid_ed,2018,EQ NICOTINE POLACRILEX,3
opioid_ed,2018,PERIOGARD,3
opioid_ed,2018,ROBITUSSIN DM,3
opioid_ed,2018,B-100,3
opioid_ed,2018,SM CHILDRENS ASPIRIN,3
opioid_ed,2018,VELTASSA,3
opioid_ed,2018,NEFAZODONE HCL,3
opioid_ed,2018,AZULFIDINE,3
opioid_ed,2018,HEMATINIC PLUS VITAMINS/M,3
opioid_ed,2018,BREEZE 2 TEST DISC,3
opioid_ed,2018,RA NATURAL MAGNESIUM,3
opioid_ed,2018,SM PAIN RELIEVER,3
opioid_ed,2018,DUONEB,3
opioid_ed,2018,B-12 COMPLIANCE INJECTION,3
opioid_ed,2018,CALCIUM,3
opioid_ed,2018,VORICONAZOLE,3
opioid_ed,2018,CVS ADVANCED GLUCOSE METE,3
opioid_ed,2018,DIPHENOXYLATE HYDROCHLORI,3
opioid_ed,2018,TRUEPLUS SAFETY LANCETS 2,3
opioid_ed,2018,TANDEM PLUS,3
opioid_ed,2018,VASCULERA,3
opioid_ed,2018,MECLIZINE 25,3
opioid_ed,2018,VITAMIN D-3,3
opioid_ed,2018,PACLITAXEL,3
opioid_ed,2018,K-VESCENT,3
opioid_ed,2018,CVS EYE ALLERGY RELIEF,3
opioid_ed,2018,K-LOR,3
opioid_ed,2018,THEREMS-H,2
opioid_ed,2018,FOCALIN,2
opioid_ed,2018,EMETROL,2
opioid_ed,2018,CVS SLOW RELEASE IRON,2
opioid_ed,2018,ANBESOL,2
opioid_ed,2018,SKYLA,2
opioid_ed,2018,SUDOGEST PE,2
opioid_ed,2018,ALMACONE,2
opioid_ed,2018,SORE THROAT SPRAY,2
opioid_ed,2018,DEEP SEA NASAL SPRAY,2
opioid_ed,2018,CICATRACE PAD,2
opioid_ed,2018,CLARITIN,2
opioid_ed,2018,CVS SPECTRAVITE ADVANCED,2
opioid_ed,2018,JULUCA,2
opioid_ed,2018,PNV-DHA,2
opioid_ed,2018,ZENZEDI,2
opioid_ed,2018,METAMUCIL,2
opioid_ed,2018,CEFTAZIDIME,2
opioid_ed,2018,VITAFOL-ONE,2
opioid_ed,2018,QC PEN NEEDLES 31G X 6MM,2
opioid_ed,2018,ARTHRITIS PAIN RELIEF,2
opioid_ed,2018,DUCODYL,2
opioid_ed,2018,CITRUCEL FIBER LAXATIVE,2
opioid_ed,2018,PNV-DHA+DOCUSATE,2
opioid_ed,2018,AFTERA,2
opioid_ed,2018,RA ACID REDUCER,2
opioid_ed,2018,RA NIACIN,2
opioid_ed,2018,SM PAIN RELIEVER EXTRA ST,2
opioid_ed,2018,ORKAMBI,2
opioid_ed,2018,GNP TUSSIN,2
opioid_ed,2018,KOGENATE FS,2
opioid_ed,2018,PINDOLOL,2
opioid_ed,2018,CVS PRENATAL,2
opioid_ed,2018,SLEEP AID,2
opioid_ed,2018,SUBUTEX,2
opioid_ed,2018,WAL-TUSSIN DM,2
opioid_ed,2018,SODIUM CHLORIDE 0.45%,2
opioid_ed,2018,NITROGLYCERIN IN DEXTROSE,2
opioid_ed,2018,WALGREENS ULTRA THIN LANC,2
opioid_ed,2018,GNP SENNA LAX,2
opioid_ed,2018,CVS TUSSIN DM,2
opioid_ed,2018,FLUCAINE,2
opioid_ed,2018,PARAGARD INTRAUTERINE COP,2
opioid_ed,2018,LAYOLIS FE,2
opioid_ed,2018,VERAMYST,2
opioid_ed,2018,PHOSPHA 250 NEUTRAL,2
opioid_ed,2018,DEBLITANE,2
opioid_ed,2018,FIRST-MOUTHWASH BLM,2
opioid_ed,2018,ONE-A-DAY FOR HIM/VITACRA,2
opioid_ed,2018,ALLERGY TABLETS,2
opioid_ed,2018,MINASTRIN 24 FE,2
opioid_ed,2018,CVS GAS RELIEF DROPS EXTR,2
opioid_ed,2018,CVS ENEMA DISPOSABLE,2
opioid_ed,2018,SM MUCUS ER,2
opioid_ed,2018,IMITREX STATDOSE REFILL,2
opioid_ed,2018,NECON 1/50-28,2
opioid_ed,2018,PAROEX,2
opioid_ed,2018,PRENATE ENHANCE,2
opioid_ed,2018,TOLNAFTATE,2
opioid_ed,2018,PRENATE ESSENTIAL,2
opioid_ed,2018,LAMISIL ADVANCED,2
opioid_ed,2018,LEADER UNIFINE PENTIPS/NA,2
opioid_ed,2018,NEFAZODONE HYDROCHLORIDE,2
opioid_ed,2018,RA ALLERGY,2
opioid_ed,2018,VASHE WOUND THERAPY,2
opioid_ed,2018,CVS FOAMING ACNE FACE WAS,2
opioid_ed,2018,ALLEGRA-D 24 HOUR ALLERGY,2
opioid_ed,2018,ORTHO TRI-CYCLEN LO,2
opioid_ed,2018,CVS OMEPRAZOLE,2
opioid_ed,2018,HM TUSSIN ADULT,2
opioid_ed,2018,ONE A DAY WOMENS PRENATAL,2
opioid_ed,2018,ZONALON,2
opioid_ed,2018,BD 3ML SYRINGE SLIP TIP,2
opioid_ed,2018,NICORETTE STARTER KIT,2
opioid_ed,2018,IBU-200,2
opioid_ed,2018,BIOTIN,2
opioid_ed,2018,HYLAFEM,2
opioid_ed,2018,K-PHOS,2
opioid_ed,2018,GENTEAL MILD TO MODERATE,2
opioid_ed,2018,MULTIPLE VITAMINS,2
opioid_ed,2018,RELION INSULIN SYRINGE 0.,2
opioid_ed,2018,CVS MILK OF MAGNESIA,2
opioid_ed,2018,SENNA LAXATIVE,2
opioid_ed,2018,LACTOBACILLUS,2
opioid_ed,2018,GNP STOOL SOFTENER,2
opioid_ed,2018,GNP COUGH DM ER,2
opioid_ed,2018,ALLEGRA ALLERGY,2
opioid_ed,2018,RA ACETAMINOPHEN,2
opioid_ed,2018,RA B-COMPLEX WITH B-12,2
opioid_ed,2018,FLORAJEN ACIDOPHILUS,2
opioid_ed,2018,CAL-GEST ANTACID,2
opioid_ed,2018,PSEUDOEPHEDRINE HCL,2
opioid_ed,2018,CVS DAILY MULTIPLE,2
opioid_ed,2018,CVS NASAL SPRAY/NO DRIP,2
opioid_ed,2018,JINTELI,2
opioid_ed,2018,LUNESTA,2
opioid_ed,2018,CAREFINE PEN NEEDLES 31GX,2
opioid_ed,2018,HM ENEMA SALINE LAXATIVE,2
opioid_ed,2018,TIMOPTIC-XE,2
opioid_ed,2018,ONE-DAILY MULTI VITAMINS,2
opioid_ed,2018,NOVOFINE AUTOCOVER PEN NE,2
opioid_ed,2018,ULTICARE INSULIN SAFETY S,2
opioid_ed,2018,RENAL VITAMIN,2
opioid_ed,2018,REPLESTA,2
opioid_ed,2018,STENDRA,2
opioid_ed,2018,ANALPRAM HC,2
opioid_ed,2018,FOSAMPRENAVIR CALCIUM,2
opioid_ed,2018,DIVIGEL,2
opioid_ed,2018,LIPOFLAVONOID,2
opioid_ed,2018,GNP STOOL SOFTENER/STIMUL,2
opioid_ed,2018,CVS ANTI-ITCH SENSITIVE S,2
opioid_ed,2018,CONTOUR BLOOD GLUCOSE MON,2
opioid_ed,2018,CVS NAPROXEN SODIUM,2
opioid_ed,2018,BAYER ASPIRIN,2
opioid_ed,2018,AQUACEL AG EXTRA 6" X 6"/,2
opioid_ed,2018,PULMICORT,2
opioid_ed,2018,D3 SUPER STRENGTH,2
opioid_ed,2018,GABITRIL,2
opioid_ed,2018,SENNA-GEN,2
opioid_ed,2018,SELSUN BLUE DEEP CLEANSIN,2
opioid_ed,2018,BLOOD PRESSURE MONITOR,2
opioid_ed,2018,CALCIUM CITRATE,2
opioid_ed,2018,HYDROCORTISONE BUTYRATE,2
opioid_ed,2018,PRECEDEX,2
opioid_ed,2018,ANTI-ITCH,2
opioid_ed,2018,LEVEMIR FLEXPEN,2
opioid_ed,2018,ALL DAY PAIN RELIEF,2
opioid_ed,2018,TECHLITE LANCETS,2
opioid_ed,2018,LITETOUCH PEN NEEDLES 31G,2
opioid_ed,2018,ACTHAR,2
opioid_ed,2018,KENALOG-10,2
opioid_ed,2018,TOBRADEX ST,2
opioid_ed,2018,ULTRA-CARE ALCOHOL PREP P,2
opioid_ed,2018,ULTRA-CARE LANCETS 30G,2
opioid_ed,2018,CVS COENZYME Q-10,2
opioid_ed,2018,LIDOVEX,2
opioid_ed,2018,PEN NEEDLES 31GX8MM (5/16,2
opioid_ed,2018,PX LANCETS ULTRA THIN 28G,2
opioid_ed,2018,VIRT-PHOS 250 NEUTRAL,2
opioid_ed,2018,AIRS DISPOSABLE NEBULIZER,2
opioid_ed,2018,SULFZIX,2
opioid_ed,2018,QC LORATADINE ALLERGY REL,2
opioid_ed,2018,BEAU RX,2
opioid_ed,2018,NUDICLO SOLUPAK,2
opioid_ed,2018,LIDOPRIL,2
opioid_ed,2018,BUPIVACAINE HYDROCHLORIDE,2
opioid_ed,2018,NATURAL VITAMIN D-3,2
opioid_ed,2018,VALVED HOLDING CHAMBER,2
opioid_ed,2018,VALIUM,2
opioid_ed,2018,CILOXAN,2
opioid_ed,2018,CITRACAL PLUS,2
opioid_ed,2018,D-1000 EXTRA STRENGTH,2
opioid_ed,2018,VITAMIN D3 HIGH POTENCY,2
opioid_ed,2018,GNP OMEPRAZOLE,2
opioid_ed,2018,CLEOCIN IN D5W,2
opioid_ed,2018,EPHEDRINE SULFATE/SODIUM,2
opioid_ed,2018,DIFLORASONE DIACETATE,2
opioid_ed,2018,SODIUM CHLORIDE FLUSH,2
opioid_ed,2018,BD HYPODERMIC NEEDLES 21G,2
opioid_ed,2018,NIMODIPINE,2
opioid_ed,2018,AFLURIA 2018-2019,2
opioid_ed,2018,TRILYTE,2
opioid_ed,2018,COMBIVENT,2
opioid_ed,2018,BACIIM,2
opioid_ed,2018,GNP INSULIN SYRINGE/1ML/3,2
opioid_ed,2018,D-3-5,2
opioid_ed,2018,CETIRIZINE HCL ALLERGY CH,2
opioid_ed,2018,BD INSULIN SYRINGE ULTRA,2
opioid_ed,2018,NOVOLOG PENFILL,2
opioid_ed,2018,LAC-HYDRIN,2
opioid_ed,2018,FLONASE,2
opioid_ed,2018,TRANSDERMAL PAIN BASE,2
opioid_ed,2018,SEROQUEL,2
opioid_ed,2018,SURE COMFORT LANCETS 30G,2
opioid_ed,2018,ULTICARE ORIGINAL PEN NEE,2
opioid_ed,2018,SURE COMFORT LANCETS 28G,2
opioid_ed,2018,EQ LIDOCAINE PAIN RELIEVI,2
opioid_ed,2018,PODIAPN,2
opioid_ed,2018,TOPCARE LANCETS MICRO-THI,2
opioid_ed,2018,THERA-TABS M,2
opioid_ed,2018,GNP GAS RELIEF,2
opioid_ed,2018,RA PINK BISMUTH,2
opioid_ed,2018,ORAL SYRINGE/TIP CAP 1ML,2
opioid_ed,2018,FLUOCINOLONE ACETONIDE BO,2
opioid_ed,2018,RA IBUPROFEN,2
opioid_ed,2018,PEAK AIR PEAK FLOW METER,2
opioid_ed,2018,MYFORTIC,2
opioid_ed,2018,K-PHOS NEUTRAL,2
opioid_ed,2018,ENBRACE HR,2
opioid_ed,2018,RA ANTIFUNGAL FOOT CARE,2
opioid_ed,2018,INVOKAMET,2
opioid_ed,2018,TEGADERM AG MESH DRESSING,2
opioid_ed,2018,ACCU-CHEK GUIDE CONTROL L,2
opioid_ed,2018,RA BLOOD PRESSURE CUFF MO,2
opioid_ed,2018,TAI DOC CONTROL,2
opioid_ed,2018,ZYVOX,2
opioid_ed,2018,CVS CORTISONE INTENSE HEA,2
opioid_ed,2018,MELATONIN CR,2
opioid_ed,2018,RISEDRONATE SODIUM DR,2
opioid_ed,2018,BIAFINE,2
opioid_ed,2018,SENNA S,2
opioid_ed,2018,LMX 5,2
opioid_ed,2018,BD INSULIN SYRINGE/0.3ML/,2
opioid_ed,2018,METHADONE HYDROCHLORIDE,2
opioid_ed,2018,CIMETIDINE HCL,2
opioid_ed,2018,RA ATHLETES FOOT,2
opioid_ed,2018,AFLURIA 2017-2018,2
opioid_ed,2018,REFRESH CELLUVISC,2
opioid_ed,2018,DEBROX,2
opioid_ed,2018,DALVANCE,2
opioid_ed,2018,PROBIOTIC ACIDOPHILUS,2
opioid_ed,2018,UNISTRIP1 GENERIC,2
opioid_ed,2018,NEOMYCIN/POLYMYXIN/BACITR,2
opioid_ed,2018,LOMAIRA,2
opioid_ed,2018,IRON 100 PLUS,2
opioid_ed,2018,SYNVISC ONE,2
opioid_ed,2018,BD 1ML SYRINGE/NEEDLE/SLI,2
opioid_ed,2018,XYZBAC,2
opioid_ed,2018,KP FEXOFENADINE HCL,2
opioid_ed,2018,BACTERIOSTATIC WATER FOR,2
opioid_ed,2018,CAREONE UNIFINE PENTIPS P,2
opioid_ed,2018,H-CHLOR 12,2
opioid_ed,2018,MEPHYTON,2
opioid_ed,2018,CVS LANCETS MICRO-THIN 33,2
opioid_ed,2018,RECOMBIVAX HB,2
opioid_ed,2018,TRUEDRAW LANCING DEVICE,2
opioid_ed,2018,PHENYLEPHRINE HYDROCHLORI,2
opioid_ed,2018,IODOSORB,2
opioid_ed,2018,10 SERIES BLOOD PRESSURE,2
opioid_ed,2018,CENTRUM SILVER 50+WOMEN,2
opioid_ed,2018,CVS ANTI-ITCH,2
opioid_ed,2018,EFUDEX,2
opioid_ed,2018,FOLTANX,2
opioid_ed,2018,ZIPSOR,2
opioid_ed,2018,KP FERROUS GLUCONATE,2
opioid_ed,2018,MAGNESIUM GLUCONATE,2
opioid_ed,2018,NEOMYCIN/POLYMYXIN/GRAMIC,2
opioid_ed,2018,CVS MOTION SICKNESS RELIE,2
opioid_ed,2018,RA TUSSIN,2
opioid_ed,2018,VITAMIN E ACETATE,2
opioid_ed,2018,HM FEXOFENADINE HYDROCHLO,2
opioid_ed,2018,GNP THERAPEUTIC M COMPLET,2
opioid_ed,2018,RA OMEPRAZOLE,2
opioid_ed,2018,CVS ALLERGY RELIEF ADULT,2
opioid_ed,2018,OLMESARTAN MEDOXOMIL/AMLO,2
opioid_ed,2018,VYTORIN,2
opioid_ed,2018,CORDRAN,2
opioid_ed,2018,PRILOSEC,2
opioid_ed,2018,CALCITONIN SALMON,2
opioid_ed,2018,PULMONEB LT COMPRESSOR/NE,2
opioid_ed,2018,SAFETY-LOK SYRINGE/NEEDLE,2
opioid_ed,2018,ATOVAQUONE/PROGUANIL HCL,2
opioid_ed,2018,KEFLEX,2
opioid_ed,2018,CHLORDIAZEPOXIDE/AMITRIPT,2
opioid_ed,2018,I-VITE,2
opioid_ed,2018,BD DISPOSABLE NEEDLE REGU,2
opioid_ed,2018,CVS MICONAZOLE 1 COMBINAT,2
opioid_ed,2018,ORGAN-I NR,2
opioid_ed,2018,CAREFINE PEN NEEDLES 32GX,2
opioid_ed,2018,LIDOPAC,2
opioid_ed,2018,MAXITROL,2
opioid_ed,2018,MAGNEBIND 400,2
opioid_ed,2018,COSOPT PF,2
opioid_ed,2018,RENOVA,2
opioid_ed,2018,PEN NEEDLES 31G X 5MM,2
opioid_ed,2018,EQ ACETAMINOPHEN,2
opioid_ed,2018,SILODOSIN,2
opioid_ed,2018,STRESS B-COMPLEX/VITAMIN,2
opioid_ed,2018,CVS CALCIUM,2
opioid_ed,2018,PERI-COLACE,2
opioid_ed,2018,BOOST HIGH PROTEIN,2
opioid_ed,2018,LEVAQUIN,2
opioid_ed,2018,FERROUS FUMARATE 324,2
opioid_ed,2018,BD HYPODERMIC NEEDLE REGU,2
opioid_ed,2018,QC STOOL SOFTENER PLUS LA,2
opioid_ed,2018,HM MUCUS RELIEF DM MAXIMU,2
opioid_ed,2018,CVS ANTIBIOTIC,2
opioid_ed,2018,IODOFLEX,2
opioid_ed,2018,BD INSULIN SYRINGE/0.5ML/,2
opioid_ed,2018,HYLAVITE,2
opioid_ed,2018,XOLAIR,2
opioid_ed,2018,RA VITAMIN B-6,2
opioid_ed,2018,KLOR-CON M15,2
opioid_ed,2018,CLINDAGEL,2
opioid_ed,2018,LIDOCARE BACK/SHOULDER,2
opioid_ed,2018,MAG64,2
opioid_ed,2018,NORCO,2
opioid_ed,2018,D2000 ULTRA STRENGTH,2
opioid_ed,2018,RA NIGHTTIME SLEEP AID,2
