title,pubdate,pmc_id,authors
"Machine learning-based nomogram for predicting depressive symptoms in women: A cross-sectional study in Guangdong Province, China.",2025,PMC12362627,"Chen, Rao, Wei, Zhou, Tao, Wang, Bi"
Machine learning-based prediction of diabetic peripheral neuropathy: model development and clinical validation.,2025,PMC12176554,"Sun, Sun, Wang, Liu"
Machine learning-enabled prediction of prolonged length of stay in hospital after surgery for tuberculosis spondylitis patients with unbalanced data: a novel approach using explainable artificial intelligence (XAI).,2024,PMC11270948,"Yasin, Yimit, Cai, Aimaiti, Sheng, Mamat, Nijiati"
Optimizing hypertension prediction using ensemble learning approaches.,2024,PMC11666061,"Sifat, Kibria"
Pain prediction model based on machine learning and SHAP values for elders with dementia in Taiwan.,2024,NA,"Tsay, Chang, Shueh Hung, Su, Kuo, Mu"
Personalized health monitoring using explainable AI: bridging trust in predictive healthcare.,2025,PMC12397250,"Vani, Sudhakar, Mahendar, Ledalla, Radha, Sunitha"
Precision dosing of voriconazole in immunocompromised children under 2 years: integrated machine learning and population pharmacokinetic modeling.,2025,PMC12477134,"Shen, Hu, Xu, Zhou, Wu, Ge, Wang, Wang, Li"
Predicting Organ Rejections for Pediatric Heart Transplantations with a Combined Use of Transplant Registry Data and Electronic Health Records.,2025,PMC12060946,"Bhasuran, Wang, Gupta, Killian, He"
Predicting five-year comorbid bipolar disorder after attention-deficit/hyperactivity disorder diagnosis: a population-based machine learning approach.,2025,PMC12776958,"Yang, Hsu, Wang, Hung, Chen, Liang, Chen"
Predicting perceived likelihood of future suicide attempts in youth with non-suicidal self-injury: A machine learning approach using LightGBM and SHAP.,2025,NA,"Duan, Lei, Xu, Wang, Li, Fu, Xi, An, Chen"
Predicting stillbirth and identifying key maternal risk factors using machine learning.,2025,PMC12574342,Aga
Prediction of Cognitive Impairment Risk among Older Adults: A Machine Learning-Based Comparative Study and Model Development.,2024,NA,"Li, Li, Zhu, Liu, Li, He, Xu, Huang, Qin"
Prediction of conversion to dementia using interpretable machine learning in patients with amnestic mild cognitive impairment.,2022,PMC9389270,"Chun, Park, Kim, Jeong, Jang, Kim, Seo"
Prediction of sepsis mortality in ICU patients using machine learning methods.,2024,PMC11328468,"Gao, Lu, Ashrafi, Domingo, Alaei, Pishgar"
Predictive and Interpretable Machine Learning of Economic Burden: The Role of Chronic Conditions Among Elderly Patients with Incident Primary Merkel Cell Carcinoma (MCC).,2024,PMC11646392,"Mbous, Siddiqui, Bharmal, LeMasters, Kolodney, Kelley, Kamal, Sambamoorthi"
Shifting Determinants of Mortality Risk After Orthotopic Heart Transplantation Identified by Machine Learning.,2025,PMC12734402,"Koritsánszky, Szentgróti, Szijártó, Tokodi, Vereb, Kőszegi, Sax, Kovács, Merkely, Székely"
Systemic immune-inflammatory biomarkers combined with the CRP-albumin-lymphocyte index predict surgical site infection following posterior lumbar spinal fusion: a retrospective study using machine learning.,2025,PMC12343696,"Pang, Liang, Chen, Ou, Wu, Huang, Huang, Chen"
"The development of machine learning algorithms that can predict patients satisfaction using baseline characteristics, and preoperative and operative factors of total knee arthroplasty.",2023,NA,"Nam, Ho, Park, Cho, Lee"
The enlightening role of explainable artificial intelligence in medical & healthcare domains: A systematic literature review.,2023,NA,"Ali, Akhlaq, Imran, Kastrati, Daudpota, Moosa"
The impact of feature combinations on machine learning models for in-hospital mortality prediction.,2025,PMC12594765,"Stenwig, Rossi, Salvi, Skjærvold"
The risk factors for relapse behavior in individuals with substance use disorders: An interpretable machine learning study.,2025,NA,"Xu, Li, Liang, Zhang, Ying, Liu"
Uncovering predictors of bipolar II conversion to bipolar I: A machine learning analysis of national health records in Taiwan.,2026,NA,"Hsu, Chen, Wang, Hung, Chen, Vieta, Chen, Liang, Carvalho"
Understanding Cancer Risk Among Bangladeshi Women: An Explainable Machine Learning Approach to Socio-Reproductive Factors Using Tertiary Hospital Data.,2025,PMC12192815,"Islam, Islam, Siddiqua, Al Ayub, Saha, Akter, Islam, Khatun, Craver, Ahsan"
Using Explainable Machine Learning to Improve Intensive Care Unit Alarm Systems.,2021,PMC8587076,"González-Nóvoa, Busto, Rodríguez-Andina, Fariña, Segura, Gómez, Vila, Veiga"
Using machine learning to identify patient characteristics to predict mortality of in-patients with COVID-19 in south Florida.,2023,PMC10426497,"Datta, George Dalmida, Martinez, Newman, Hashemi, Khoshgoftaar, Shorten, Sareli, Eckardt"
Utilizing Machine Learning to Identify Predictors of Corticosteroid Discontinuation 1-Year After Adult Heart Transplant.,2025,NA,"Chen, Jedeon, Jaiswal, Baran, Etts, Baker"
XGBoost models based on non imaging features for the prediction of mild cognitive impairment in older adults.,2025,PMC12350651,"Fernández-Blázquez, Ruiz-Sánchez de León, Sanz-Blasco, Verche, Ávila-Villanueva, Gil-Moreno, Montenegro-Peña, Terrón, Fernández-García, Gómez-Ramírez"
