title,pubdate,pmc_id,authors
Expanding biobank pharmacogenomics through machine learning calls of structural variation.,2025,NA,"Vanderwerff, Pasternak, Fritsche, Bertucci-Richter, Patil, Boehnke, Zhou, Zöllner, Hertz, Zawistowski"
Explainable AI-driven precision clinical trial enrichment: demonstration of the NetraAI platform with a phase II depression trial.,2025,PMC12686515,"Geraci, Qorri, Tsay, Cumbaa, Leonczyk, Alphs, Ballard, Zarate, Pani"
Exploring NICU nurses' views of a novel genetic point-of-care test identifying neonates at risk of antibiotic-induced ototoxicity: A qualitative study.,2024,NA,"Brown, Warrington, Ulph, Booth, Harvey, James, Tricker, Wilson, Newman, Mcdermott, Stoddard, Mahaveer, Turner, Corry, Garlick, Miele, Ainsworth, Kemp, Bruce, Body, Roberts, Macleod"
Exploring the Pharmacogenomic Map of Croatia: PGx Clustering of 522-Patient Cohort Based on UMAP + HDBSCAN Algorithm.,2025,PMC11765990,"Brlek, Bulić, Mršić, Sokač, Brenner, Matišić, Skelin, Bach-Rojecky, Primorac"
Extracting Clinical Guideline Information Using Two Large Language Models: Evaluation Study.,2025,PMC12413144,"Hsu, Chen, Hsu, Hsieh, Chang"
Facilitating Drug Discovery in Breast Cancer by Virtually Screening Patients Using In Vitro Drug Response Modeling.,2021,PMC7924213,"Gruener, Ling, Chang, Morrison, Geeleher, Greene, Huang"
From genomics to clinic: the transformative impact of AI in pharmacogenomics and personalized medicine.,2025,PMC12667683,"Jakka, Chacko, Vasam, Alagarsamy, Chandragiri, Gavini, Mathew"
From sample to clinical insight: a review of exome sequencing in disease diagnostics.,2026,NA,"Manjunath, Verma, Berua, Mahalingam, Dakal, Kumar"
Genetic Association Study and Machine Learning to Investigate Differences in Platelet Reactivity in Patients with Acute Ischemic Stroke Treated with Aspirin.,2022,PMC9599820,"Ikonnikova, Anisimova, Galkin, Gunchenko, Abdukhalikova, Filippova, Surzhikov, Selyaeva, Shershov, Zasedatelev, Avdonina, Nasedkina"
Genetic Biomarkers of Sorafenib Response in Patients with Hepatocellular Carcinoma.,2024,PMC10888718,"Giannitrapani, Di Gaudio, Cervello, Scionti, Ciliberto, Staropoli, Agapito, Cannataro, Tassone, Tagliaferri, Seidita, Soresi, Affronti, Bertino, Russello, Ciriminna, Lino, Spinnato, Verderame, Augello, Arbitrio"
Genetic ancestry in population pharmacogenomics unravels distinct geographical patterns related to drug toxicity.,2024,PMC11465127,"Karamperis, Katz, Melograna, Ganau, Van Steen, Patrinos, Lao"
Genetic and Phenotypic Factors Affecting Glycemic Response to Metformin Therapy in Patients with Type 2 Diabetes Mellitus.,2022,PMC9330240,"Nasykhova, Barbitoff, Tonyan, Danilova, Nevzorov, Komandresova, Mikhailova, Vasilieva, Glavnova, Yarmolinskaya, Sluchanko, Glotov"
Graph Representation Learning for the Prediction of Medication Usage in the UK Biobank Based on Pharmacogenetic Variants.,2025,PMC12189576,"Qi, Trakadis"
High IGKC-Expressing Intratumoral Plasma Cells Predict Response to Immune Checkpoint Blockade.,2022,PMC9408876,"Onieva, Xiao, Berciano-Guerrero, Laborda-Illanes, de Andrea, Chaves, Piñeiro, Garrido-Aranda, Gallego, Sojo, Gálvez, Chica-Parrado, Prieto, Pérez-Ruiz, Farngren, Lozano, Álvarez, Jiménez, Sánchez-Muñoz, Oliver, Cobo, Alba, Barragán"
How data science and AI-based technologies impact genomics.,2023,PMC9979798,"Lin, Ngiam"
How platinum-induced nephrotoxicity occurs? Machine learning prediction in non-small cell lung cancer patients.,2022,NA,"Huang, Chu, Hsu, Wang, Kuo, Bai, Yu, Chang, Liu, Chen"
