title,authors,pubdate,pmc_id
"Updates in SJS/TEN: collaboration, innovation, and community.","Marks, Botta, Abe, Beachkofsky, Boothman, Carleton, Chung, Cibotti, Dodiuk-Gad, Grimstein, Hasegawa, Hoofnagle, Hung, Kaffenberger, Kroshinsky, Lehloenya, Martin-Pozo, Micheletti, Mockenhaupt, Nagao, Pakala, Palubinsky, Pasieka, Peter, Pirmohamed, Reyes, Saeed, Shupp, Sukasem, Syu, Ueta, Zhou, Chang, Becker, Bellon, Bonnet, Cavalleri, Chodosh, Dewan, Dominguez, Dong, Ezhkova, Fuchs, Goldman, Himed, Mallal, Markova, McCawley, Norton, Ostrov, Phan, Sanford, Schlundt, Schneider, Shear, Shinkai, Tkaczyk, Trubiano, Volpi, Bouchard, Divito, Phillips",2023,PMC10600400
"Mediation and longitudinal analysis to interpret the association between clozapine pharmacokinetics, pharmacogenomics, and absolute neutrophil count.","Lock, Legge, Kappel, Willcocks, Helthuis, Jansen, Walters, Owen, O'Donovan, Pardiñas",2023,PMC10585000
Artificial intelligence and machine learning for clinical pharmacology.,"Ryan, Maclean, Balston, Scourfield, Shah, Ross",2024,HSH437432f4
Identification of risk factors for adverse drug reactions in a pharmacovigilance database.,"Attelind, Eriksson, Sundström, Wadelius, Hallberg",2023,HSH437432f4
CYP2D6 Genotype and Pharmacovigilance Impact on Autism Spectrum Disorder: A Naturalistic Study with Extreme Phenotype Analysis.,"Ballester, Espadas, Almenara, Barrachina, Muriel, Ramos, Toral, Belda, Peiró",2023,PMC10385457
Hepatitis B reactivation in patients with multiple myeloma treated with anti-CD38 monoclonal antibody-based therapies: a pharmacovigilance analysis.,"Moore, Elmes, Arnall, Strassels, Patel",2023,PMC9685179
An updated examination of the perception of barriers for pharmacogenomics implementation and the usefulness of drug/gene pairs in Latin America and the Caribbean.,"Salas-Hernández, Galleguillos, Carrasco, López-Cortés, Redal, Fonseca-Mendoza, Esperón, González-Martínez, Lares-Asseff, Lazarowski, Loera-Castañeda, Remírez, Martínez, Vargas, Rios-Santos, Macho, Cayún, Perez, Gutierrez, Cerpa, Leiva, Calfunao, Xajil, Sandoval, Suárez, Gonzalez, Echeverría-Garcés, Sullón-Dextre, Cordero-García, Morales, Avendaño, Sánchez, Bastone, Lara, Zuluaga-Arias, Soler, Da Luz, Burgueño-Rodríguez, Vital, Reyes-Reyes, Huaccha, Ariza, Tzul, Rendón, Serrano, Acosta, Motta-Pardo, Beltrán-Angarita, Brand, Jiménez, Hidalgo-Lozada, Romero-Prado, Escobar-Castro, Umaña-Rivas, Vivas, Lagos, Martínez, Quesada, Calfio, Arias, Lavanderos, Cáceres, Salazar-Granara, Varela, Quiñones",2023,PMC10213898
Azathioprine-induced vanishing bile duct syndrome: The value of early thiopurine metabolism assessment.,"Chouchana, Terris, Sogni, Treluyer, Costedoat-Chalumeau, Loriot",2023,HSH437432f4
Use of the Electronic Health Record for Monitoring Adverse Drug Reactions.,"Muzaffar, Abdul-Massih, Stevenson, Alvarez-Arango",2023,PMC8804447
Facilitators and Barriers to Uptake of the Med Safety Mobile App for Adverse Drug Reaction Reporting by Health Workers in Uganda: A Qualitative Study.,"Kiguba, Zakumumpa, Ndagije, Mwebaza, Ssenyonga, Tregunno, Harrison, Pirmohamed",2023,PMC10127980
Do peripheral neuropathies differ among immune checkpoint inhibitors? Reports from the European post-marketing surveillance database in the past 10 years.,"Ruggiero, Balzano, Di Napoli, Fraenza, Pentella, Riccardi, Donniacuo, Tesorone, Danesi, Del Re, Rossi, Capuano",2023,PMC10060793
"Non-steroidal anti-inflammatory drug target gene associations with major depressive disorders: a Mendelian randomisation study integrating GWAS, eQTL and mQTL Data.","He, Wu, Bennett, Fan, Liu, Huang, Kong, Tian, Kwok, Chan",2023,PMC10382318
Exploring the impact of design criteria for reference sets on performance evaluation of signal detection algorithms: The case of drug-drug interactions.,"Kontsioti, Maskell, Pirmohamed",2023,PMC10947279
Identification of adverse drug reactions that may be related to pharmacogenetics in a public hospital in the South of Brazil.,"Camargo, Matte, Botton",2023,HSH437432f4
Current diagnostic and clinical issues of screening for dihydropyrimidine dehydrogenase deficiency.,"Etienne-Grimaldi, Pallet, Boige, Ciccolini, Chouchana, Barin-Le Guellec, Zaanan, Narjoz, Taieb, Thomas, Loriot",2023,HSH437432f4
"Correlation between assessment of cytochrome P450 1A2 activity and enzyme activity scores, and their relation to clozapine exposure.","Alarcan, Cannet, Camus, Fond, Zendjidjian, Guilhaumou, Quaranta",2023,HSH437432f4
"Considerations into pharmacogenomics of COVID-19 pharmacotherapy: Hope, hype and reality.","Al-Taie, Büyük, Sardas",2022,PMC9576910
The evolution of pharmacovigilance ecosystems: Does Moore's law invite the use of Occam's razor?,"Mueller, Lewis, Alexe",2023,HSH437432f4
Current Status and Trends of Research on Anthracycline-Induced Cardiotoxicity from 2002 to 2021: A Twenty-Year Bibliometric and Visualization Analysis.,"Wang, Rao, Lin, Sa, Yin, Zhang, Zhang",2022,PMC9388240
Immune checkpoint inhibitor-induced acquired haemophilia: A pharmacovigilance analysis of the FDA adverse event reporting system.,"Moore, Elmes, Arnall, Strassels, Patel",2022,HSH437432f4
Drug-induced comorbidities in patients with sarcoidosis.,"Drent, Jessurun, Wijnen, Bekers, Bast",2022,PMC9451917
Acquired thrombotic thrombocytopenic purpura associated with immune checkpoint inhibitors: A real-world study of the FDA adverse event reporting system.,"Moore, Elmes, Arnall, Strassels, Patel",2022,HSH437432f4
