title,authors,pubdate,pmc_id
Serum calcium-based interpretable machine learning model for predicting anastomotic leakage after rectal cancer resection: A multi-center study.,"Kang, Qiao, Zhu, Hu, Zhang, Li, Pei",2025,PMC12146919
Interpretable machine learning model for predicting anastomotic leak after esophageal cancer surgery via LightGBM.,"Yang, Dou, Tang, Xiu, Zhao",2025,PMC12128519
Automatic transformer-based grading of multiple retinal inflammatory signs in uveitis on fluorescein angiography.,"Amiot, Jimenez-Del-Toro, Guex-Crosier, Ott, Bogaciu, Banerjee, Howell, Amstutz, Chiquet, Bergin, Meloni, Tomasoni, Hoogewoud, Anjos",2025,HSH557cd5d0
Machine learning-based real-time prediction of duodenal stump leakage from gastrectomy in gastric cancer patients.,"Chung, Kim, Lee, Lim, Hwang, Lee, Jung",2025,PMC12089138
Federated learning with differential privacy for breast cancer diagnosis enabling secure data sharing and model integrity.,"Shukla, Rajkumar, Sinha, Esha, Elango, Sampath",2025,PMC12003885
Patient perspectives on AI-based decision support in surgery.,"Ben Hmido, Abder Rahim, Ploem, Haitjema, Damman, Kazemier, Daams",2025,PMC11966983
Multi-Modal Machine Learning for Evaluating the Predictive Value of Pelvimetric Measurements (Pelvimetry) for Anastomotic Leakage After Restorative Low Anterior Resection.,"Geitenbeek, Baltus, Broekman, Barendsen, Frieben, Asaggau, Thibeau-Sutre, Wolterink, Vermeulen, Tan, Broeders, Consten",2025,PMC11940720
Detection of canine external ear canal lesions using artificial intelligence.,"Apostolopoulos, Murray, Aravamuthan, Döpfer",2025,PMC12243443
The radiogenomic and spatiogenomic landscapes of glioblastoma and their relationship to oncogenic drivers.,"Fathi Kazerooni, Akbari, Hu, Bommineni, Grigoriadis, Toorens, Sako, Mamourian, Ballinger, Sussman, Singh, Verginadis, Dahmane, Koumenis, Binder, Bagley, Mohan, Hatzigeorgiou, O'Rourke, Ganguly, De, Bakas, Nasrallah, Davatzikos",2025,PMC11873127
Effectiveness of Transformer-Based Large Language Models in Identifying Adverse Drug Reaction Relations from Unstructured Discharge Summaries in Singapore.,"Koon, Lam, Tan, Teo, Neo, Yap, Ang, Loke, Tham, Tan, Soh, Foo, Ling, Yip, Dorajoo",2025,PMC7418468
Deep Learning Models for Automatic Classification of Anatomic Location in Abdominopelvic Digital Subtraction Angiography.,"Taghavi, Shah, Filkov, Goldman",2025,PMC12572449
Multi-Modal Machine Learning Approach for COVID-19 Detection Using Biomarkers and X-Ray Imaging.,Tur,2024,PMC11674685
"Neural Network-Based Cancer Diagnosis from Routine Hematological and Biochemical Data: Performance, Target Leakage, and Clinical Implications.","Alhmoud, Alqaraleh, Al-Rawashdea, Al-Omari",2025,PMC12858269
Machine learning-based prediction of duodenal stump leakage following laparoscopic gastrectomy for gastric cancer.,"Li, Su, Shao, Wang, Liu, Qin",2025,HSH557cd5d0
Advancing the personalized advantage index (PAI): a systematic review and application in two large multi-site samples in anxiety disorders.,"Meinke, Hornstein, Schmidt, Arolt, Dannlowski, Deckert, Domschke, Fehm, Fydrich, Gerlach, Hamm, Heinig, Hoyer, Kircher, Koelkebeck, Lang, Margraf, Neudeck, Pauli, Richter, Rief, Schneider, Straube, Ströhle, Wittchen, Zwanzger, Walter, Lueken, Pittig, Hilbert",2024,HSH557cd5d0
Cell-free plasma telomere length correlated with the risk of cardiovascular events using machine learning classifiers.,"Dai, Li, Sacirovic, Zemmrich, Ritter, Bramlage, Persson, Buschmann, Buschmann, Hillmeister",2024,PMC11621410
Cerebrospinal Fluid Leakage Combined with Blood Biomarkers Predicts Poor Wound Healing After Posterior Lumbar Spinal Fusion: A Machine Learning Analysis.,"Pang, Ou, Liang, Huang, Chen, Huang, Wei, Liu, Qin, Chen",2024,PMC11606187
A systematic review of cross-patient approaches for EEG epileptic seizure prediction.,"Shafiezadeh, Marco Duma, Pozza, Testolin",2024,HSH557cd5d0
siRNADiscovery: a graph neural network for siRNA efficacy prediction via deep RNA sequence analysis.,"Long, Guo, Han, Liu, Yuan, Chen, Heng, Zhang",2024,PMC11539000
Delta-CT radiomics based model for predicting postoperative anastomotic leakage following radical resection of esophageal squamous cell carcinoma.,"Li, Zhang, Song, Wang, Song, Ye, Li, An",2024,PMC11513298
Medical Federated Model With Mixture of Personalized and Shared Components.,"Zhao, Liu, Liu, Liu, He",2025,HSH557cd5d0
[Predictability of anastomotic leaks in visceral surgery].,"Jung, Dieplinger, Bruns",2024,PMC1360123
Clinical Application of Artificial Intelligence in Prediction of Intraoperative Cerebrospinal Fluid Leakage in Pituitary Surgery: A Systematic Review and Meta-Analysis.,"Hajikarimloo, Sabbagh Alvani, Koohfar, Goudarzi, Dehghan, Hojjat, Hashemi, Tos, Akhlaghpasand, Habibi",2024,HSH557cd5d0
Examining the challenges of blood pressure estimation via photoplethysmogram.,"Mehta, Kwatra, Jain, McDuff",2024,PMC11306225
Interpretable Machine Learning Models Based on Shapley Additive Explanations for Predicting the Risk of Cerebrospinal Fluid Leakage in Lumbar Fusion Surgery.,"Guo, Wang, Ye, Li, Bao, Shi, Yang, Yin, Wu",2024,HSH557cd5d0
Prediction of Anastomotic Leakage in Esophageal Cancer Surgery: A Multimodal Machine Learning Model Integrating Imaging and Clinical Data.,"Klontzas, Ri, Koltsakis, Stenqvist, Kalarakis, Boström, Kechagias, Schizas, Rouvelas, Tzortzakakis",2024,HSH557cd5d0
Predicting treatment response in multicenter non-small cell lung cancer patients based on federated learning.,"Liu, Huang, Chen, Chen, Pan, Qiu",2024,PMC11155008
Machine learning-based preoperative analytics for the prediction of anastomotic leakage in colorectal surgery: a swiss pilot study.,"Taha-Mehlitz, Wentzler, Angehrn, Hendie, Ochs, Wolleb, Staartjes, Enodien, Baltuonis, Vorburger, Frey, Rosenberg, von Flüe, Müller-Stich, Cattin, Taha, Steinemann",2024,PMC11219450
Predicting hypertension control using machine learning.,"Mroz, Griffin, Cartabuke, Laffin, Russo-Alvarez, Thomas, Smedira, Meese, Shost, Habboub",2024,PMC10954144
Predicting major adverse cardiovascular events after orthotopic liver transplantation using a supervised machine learning model: A cohort study.,"Soldera, Corso, Rech, Ballotin, Bigarella, Tomé, Moraes, Balbinot, Rodriguez, Brandão, Hochhegger",2024,PMC10941741
Efficacy of federated learning on genomic data: a study on the UK Biobank and the 1000 Genomes Project.,"Kolobkov, Mishra Sharma, Medvedev, Lebedev, Kosaretskiy, Vakhitov",2024,PMC10937521
"Performance comparison of machine learning models used for predicting subclinical mastitis in dairy cows: Bagging, boosting, stacking, and super-learner ensembles versus single machine learning models.","Satoła, Satoła",2024,HSH557cd5d0
Efficacy of MRI data harmonization in the age of machine learning: a multicenter study across 36 datasets.,"Marzi, Giannelli, Barucci, Tessa, Mascalchi, Diciotti",2024,PMC10805868
Multi-site benchmark classification of major depressive disorder using machine learning on cortical and subcortical measures.,"Belov, Erwin-Grabner, Aghajani, Aleman, Amod, Basgoze, Benedetti, Besteher, Bülow, Ching, Connolly, Cullen, Davey, Dima, Dols, Evans, Fu, Gonul, Gotlib, Grabe, Groenewold, Hamilton, Harrison, Ho, Mwangi, Jaworska, Jahanshad, Klimes-Dougan, Koopowitz, Lancaster, Li, Linden, MacMaster, Mehler, Melloni, Mueller, Ojha, Oudega, Penninx, Poletti, Pomarol-Clotet, Portella, Pozzi, Reneman, Sacchet, Sämann, Schrantee, Sim, Soares, Stein, Thomopoulos, Uyar-Demir, van der Wee, van der Werff, Völzke, Whittle, Wittfeld, Wright, Wu, Yang, Zarate, Veltman, Schmaal, Thompson, Goya-Maldonado",2024,PMC10784593
Determining Distinct Suicide Attempts From Recurrent Electronic Health Record Codes: Classification Study.,"Bentley, Madsen, Song, Zhou, Castro, Lee, Lee, Smoller",2024,PMC10804255
Prediction of cerebral hemorrhagic transformation after thrombectomy using a deep learning of dual-energy CT.,"Heo, Yoon, Han, Kim, Park, Kim, Kim, Kim, Nam, Lee, Sohn",2024,PMC5465656
Interpretable Machine Learning Model to Predict Bone Cement Leakage in Percutaneous Vertebral Augmentation for Osteoporotic Vertebral Compression Fracture Based on SHapley Additive exPlanations.,"Hu, Wang, Xie, Ren, Zhang, Ji, Xie, Zhuang, Wu",2025,PMC11881125
Automated machine learning-based model for predicting benign anastomotic strictures in patients with rectal cancer who have received anterior resection.,"Su, Li, Chen, Yang, Qin, Liu",2023,HSH557cd5d0
Confound-leakage: confound removal in machine learning leads to leakage.,"Hamdan, Love, von Polier, Weis, Schwender, Eickhoff, Patil",2022,PMC10541796
Anastomotic leak in colorectal cancer surgery: Contribution of gut microbiota and prediction approaches.,"Hernández-González, Barquín, Ortega-Ferrete, Patón, Ponce-Alonso, Romero-Hernández, Ocaña, Caminoa, Conde-Moreno, Galeano, Campo, García-Pérez",2023,HSH557cd5d0
Spatial assessments in texture analysis: what the radiologist needs to know.,"Varghese, Fields, Hwang, Duddalwar, Matcuk, Cen",2023,PMC10484588
An Interpretable Longitudinal Preeclampsia Risk Prediction Using Machine Learning.,"Eberhard, Cohen, Rigoni, Bates, Gray, Kovacheva",2023,PMC10462210
Privacy-Aware Early Detection of COVID-19 Through Adversarial Training.,"Rohanian, Kouchaki, Soltan, Yang, Rohanian, Yang, Clifton",2023,PMC10824398
Application of machine learning in prediction of bone cement leakage during single-level thoracolumbar percutaneous vertebroplasty.,"Deng, Zhu, Lu, Liu, Liang, Jiang, Li, Zhou, Wu, Chen, Chen, Yao, Liao, Yu, Huang, Sun, Chen, Ye, Guo, Chen, Jiang, Fan, Yang, Gu, Wang, Zhan",2023,PMC10037825
"Demographic characteristics, clinical symptoms, biochemical markers and probability of occurrence of severe dengue: A multicenter hospital-based study in Bangladesh.","Yang, Mosabbir, Raheem, Hu, Hossain",2023,PMC10042364
