title,authors,pubdate,pmc_id
Identifying opioid relapse during COVID-19 using natural language processing of nationwide Veterans Health Administration electronic medical record data.,"Livingston, Mandavia, Banducci, Sistad Hall, Loeffel, Davenport, Mathes-Winnicki, Ting, Roth, Sarpong, Newberger, Hinds, Fonda, Chen, Meng",2025,HSHec106a96
Mechanism Assessment of Physician Discourse Strategies and Patient Consultation Behaviors on Online Health Platforms: Mixed Methods Study.,"Kong, Wang, Li, Yao",2025,PMC11966082
"COVID-19 Public Health Communication on X (Formerly Twitter): Cross-Sectional Study of Message Type, Sentiment, and Source.","Parveen, Pereira, Garzon-Orjuela, McHugh, Surendran, Vornhagen, Vellinga",2025,PMC11939021
Machine learned text topics improve drop-out risk prediction but not symptom prediction in online psychotherapies for depression and anxiety.,"Mylläri, Saarni, Joffe, Ritola, Stenberg, Rosenström",2026,HSHec106a96
How is patient trust transferred from online medical platforms to offline?,Liang,2025,PMC11906379
Using Generative AI to Extract Structured Information from Free Text Pathology Reports.,"Shahid, Hsu, Chang, Jian",2025,PMC11906504
Exploring trauma recovery in nurses: a text mining and thematic analysis based on Swanson's theory of caring.,"Park, Kim, Kim",2025,PMC11905538
Application of the LDA model to identify topics in telemedicine conversations on the X social network.,"Martín, Chen, Urbistondo",2025,PMC11905709
Indoor positioning systems provide insight into emergency department systems enabling proposal of designs to improve workflow.,"Huguet, Pehlivan, Ballereau, Dodane-Loyenet, Fontanili, Garaix, Yordanov, Augusto, Tazarourte, Redjaline",2025,PMC11897186
Top health service concerns: a data mining study of the Shanghai health hotline.,"Shi, Zhao, Shi, Tan, Regmi, Cai",2025,PMC11886994
Evolution of AI enabled healthcare systems using textual data with a pretrained BERT deep learning model.,"Wang, Choo, Ng, Bi, Wang",2025,PMC11880528
Mercury Exposure in Goldsmithing: Unveiling Occupational Hazards.,"Pereira, Lamas, Henriques Ferreira",2025,PMC11871961
A post-marketing disproportionality analysis of the safety of ribociclib based on the FDA Adverse Event Reporting System.,"Xu, Wang, Shen",2025,PMC11869255
Biomedical Applications of Big Data and Artificial Intelligence.,"Pei, Yang",2025,PMC11851942
Sex differences in the association of Alzheimer's disease biomarkers and cognition in a multicenter memory clinic study.,"Boccalini, Peretti, Scheffler, Mu, Griffa, Testart, Allali, Prior, Ashton, Zetterberg, Blennow, Frisoni, Garibotto",2025,PMC11837373
Predicting clinical pathways of traumatic brain injuries (TBIs) through process mining.,"Eili, Rezaeenour, Roozbahani",2025,PMC11836397
Clinical Support System for Healthcare Providers Using Big Data Analytics.,"Arunmozhi Arasan, Ramaraj, Padmapriya",2025,HSHec106a96
RADEX: a rule-based clinical and radiology data extraction tool demonstrated on thyroid ultrasound reports.,"Howell, Zarei, Wah, Chandler, Karthik, Court, Ng, McLaughlan",2025,PMC12226629
Medical multimodal multitask foundation model for lung cancer screening.,"Niu, Lyu, Carothers, Kaviani, Tan, Yan, Kalra, Whitlow, Wang",2025,PMC11814333
Healthcare trajectories of aging individuals during their last year of life: application of process mining methods to administrative health databases.,"Bosson-Rieutort, Langford-Avelar, Duc, Dalmas",2025,PMC11796206
CircHOMER1 promotes silica-induced pulmonary fibrosis by binding to HuR and stabilizing NOX4 mRNA.,"Wu, Zhang, Jin, Liu, Yu",2025,HSHec106a96
PretoxTM: a text mining system for extracting treatment-related findings from preclinical toxicology reports.,"Corvi, Díaz-Roussel, Fernández, Ronzano, Centeno, Accuosto, Ibrahim, Asakura, Bringezu, Fröhlicher, Kreuchwig, Nogami, Rih, Rodriguez-Esteban, Sajot, Wichard, Wu, Drew, Steger-Hartmann, Valencia, Furlong, Capella-Gutierrez",2025,PMC11792311
Uncovering antidepressant prescription patterns: a three-year analysis of outpatient trends.,"Karami, Mehrizi, Effatpanah, Rivandi, Daroudi, Armand, Ghamkhar",2025,PMC11792704
Comparing Care Pathways Between COVID-19 Pandemic Waves Using Electronic Health Records: A Process Mining Case Study.,"Georgiev, Fleuriot, Papapanagiotou, McPeake, Shenkin, Anand",2025,PMC11782707
Process mining applications in healthcare: a systematic literature review.,"Aversano, Iammarino, Madau, Pirlo, Semeraro",2025,PMC11784703
Clinical entity-aware domain adaptation in low resource setting for inflammatory bowel disease.,"Francis, Crema Garcia, Uma, Mestdagh, De Moor, Moens",2024,PMC11772291
Extracting Housing and Food Insecurity Information From Clinical Notes Using cTAKES.,"Kim, Miramontes, Mehta, Schwartz, Kim, Yang, Hill-Jarrett, Cevallos, Chen, Glymour, Ferguson, Zimmerman, Choi, Sims",2025,PMC12052509
Sick Day Management Plans for Aboriginal and/or Torres Strait Islander Peoples With Chronic Kidney Disease on the Cape York Peninsula of Australia: Health Workers' Perspectives.,"Calleja, Glass, Taylor, Neville, Brown, Miller, Cairns",2025,PMC11771647
Discontinuous named entities in clinical text: A systematic literature review.,"Alhassan, Schlegel, Aloud, Batista-Navarro, Nenadic",2025,HSHec106a96
ARCH: Large-scale knowledge graph via aggregated narrative codified health records analysis.,"Gan, Zhou, Rush, Panickan, Ho, Ostrouchovm, Xu, Shen, Xiong, Greco, Hong, Bonzel, Wen, Costa, Cai, Begoli, Xia, Gaziano, Liao, Cho, Cai, Lu",2025,PMC12066163
Compact Quantum Cascade Laser-Based Noninvasive Glucose Sensor Upgraded with Direct Comb Data-Mining.,"Song, Han, Nie, Lau",2025,PMC11768889
"Investigating Past, Present, and Future Trends on Interface Between Marine and Medical Research and Development: A Bibliometric Review.","Zamani, Melnychuk, Eisenhauer, Gäbler, Schultz",2025,PMC11766621
Enhance health evidence quality in classification tasks: A triangulation approach utilizing case-based reasoning and process features.,"Guo, Smith, Chen, Ritchie, Poon",2025,PMC11748077
Exploring performance profiles of home health care agencies: A two-stage analytical approach.,"Kilinc, Kirac",NA,HSHec106a96
Large language models for data extraction from unstructured and semi-structured electronic health records: a multiple model performance evaluation.,"Ntinopoulos, Rodriguez Cetina Biefer, Tudorache, Papadopoulos, Odavic, Risteski, Haeussler, Dzemali",2025,PMC11751965
Efficient evidence selection for systematic reviews in traditional Chinese medicine.,"Li, Huang, Luan, Xu, Zhang, Wu, Wu, Han, Liu",2025,PMC11734327
"Proficiency, Clarity, and Objectivity of Large Language Models Versus Specialists' Knowledge on COVID-19's Impacts in Pregnancy: Cross-Sectional Pilot Study.","Bragazzi, Buchinger, Atwan, Tuma, Chirico, Szarpak, Farah, Khamisy-Farah",2025,PMC11840386
An Ontology-Based Approach for Understanding Appendicectomy Processes and Associated Resources.,"Pathiraja Rathnayaka Hitige, Song, Craig, Davis, Hao, Cui, Yu",2024,PMC11720549
Explainable unsupervised anomaly detection for healthcare insurance data.,"De Meulemeester, De Smet, van Dorst, Derroitte, De Moor",2025,PMC11720628
Hybrid natural language processing tool for semantic annotation of medical texts in Spanish.,"Campillos-Llanos, Valverde-Mateos, Capllonch-Carrión",2025,PMC11708069
Public Health Discussions on Social Media: Evaluating Automated Sentiment Analysis Methods.,"Gandy, Ivanitskaya, Bacon, Bizri-Baryak",2025,PMC11784633
Deep-Learning Model for Mortality Prediction of ICU Patients with Paralytic Ileus.,"Razo, Pishgar, Galanter, Darabi",2024,PMC11673219
Intellectual analysis of criteria that influence the choice of medicines for dispensing by electronic prescriptions.,"Koval, Kryvoviaz, Hutsol, Mokin",2025,HSHec106a96
iMeta Conference 2024: Building an innovative scientific research ecosystem for microbiome and One Health.,"Wang, Hou, Luo, Xun, Ma, Yang, Bai, Yousuf, Lyu, Zhang, Wan, Yao, Ma, Zhou, Zhu, Zeng, An, Bai, Bai, Cao, Cao, Cao, Chang, Chang, Chen, Chen, Chen, Chen, Chen, Chen, Chen, Chen, Chen, Chen, Cheng, Cheng, Dai, Deng, Deng, Deng, Dong, Dong, Duan, Duan, Fan, Fang, Fang, Fang, Fang, Fu, Fu, Gao, Gao, Gao, Gao, Gao, Geng, Gong, Gu, Gu, Gu, Guo, Guo, Guo, Guo, Guo, Han, Han, Hao, He, He, He, He, Hou, Hu, Hu, Hu, Hu, Hu, Huang, Huang, Huang, Huang, Jia, Jian, Jiang, Jiang, Jiang, Jiang, Jiao, Jin, Jin, Kong, Lai, Leng, Li, Li, Li, Li, Li, Li, Li, Li, Li, Li, Li, Li, Li, Li, Xuemeng, Li, Li, Li, Liang, Liang, Liang, Liu, Liu, Liu, Liu, Liu, Liu, Liu, Liu, Liu, Liu, Liu, Liu, Liu, Liu, Liu, Liu, Liu, Liu, Liu, Liu, Long, Long, Lu, Lu, Lu, Lu, Luan, Luo, Luo, Ma, Ma, Ma, Mao, Meng, Ni, Ni, Ning, Niu, Peng, Peng, Qian, Qiu, Qu, Qu, Ren, Ren, Shen, Shi, Shi, Shi, Shi, Song, Song, Song, Song, Su, Su, Sun, Sun, Sun, Sun, Tang, Tang, Yu, Tian, Wang, Wang, Wang, Jin, Wang, Wang, Wang, Wang, Wang, Wang, Wang, Wang, Wang, Wang, Wei, Wei, Wei, Wei, Wen, Wen, Wu, Wu, Wu, Xia, Xia, Xia, Xiang, Xiao, Xiao, Xiao, Xie, Xing, Xu, Xu, Xu, Xue, Yan, Yan, Yan, Yan, Yang, Yang, Yang, Yang, Yao, Yao, Yi, Yin, Yin, Yu, Yu, Yu, Yuan, Zhai, Zhang, Zhang, Zhang, Zhang, Zhang, Zhang, Zhang, Zhang, Zhang, Zhang, Zhang, Zhang, Zhang, Zhang, Zhang, Zhang, Zhang, Zhang, Zhang, Zhang, Zhang, Zhang, Zhang, Zhao, Zhao, Zhao, Zhao, Zheng, Zheng, Zhi, Zhong, Zhong, Zhou, Zhou, Zhou, Zhou, Zhu, Zhu, Zhu, Zou, Zhou, Lei, Bi, Shi, Sun, Jin, Ren, Dai, Wang, Lan, Liu, Liu, Yin, Shi, Gan, Zhao, Yu, Chen, Hong, Yang, Zhang, Chen, Li, Gao, Liu",2024,PMC11683455
Toward value-based care using cost mining: cost aggregation and visualization across the entire colorectal cancer patient pathway.,"Leusder, Relijveld, Demirtas, Emery, Tew, Gibbs, Millar, White, Jefford, Franchini, IJzerman",2024,PMC11681630
Patient-level cost analysis of subfertility pathways in the Dutch healthcare system.,"Leusder, van Elten, Ahaus, Hilders, van Santbrink",2025,PMC12310792
Enhancing drug discovery and patient care through advanced analytics with the power of NLP and machine learning in pharmaceutical data interpretation.,"R, Khan, Kumar, T R, Alojail, Sangwan, Saraee",2025,HSHec106a96
The identification and spatial distribution of hotspots of tuberculosis occurrence in South Africa.,"Kapwata, Breetzke, Wright, Marcus",2024,PMC11657308
Time-dependent sequential association rule-based survival analysis: A healthcare application.,"Csalódi, Bagyura, Abonyi",2024,PMC11636909
"Combining Topic Modeling, Sentiment Analysis, and Corpus Linguistics to Analyze Unstructured Web-Based Patient Experience Data: Case Study of Modafinil Experiences.","Walsh, Cave, Griffiths",2024,PMC11669883
Utility of a Large Language Model for Extraction of Clinical Findings from Healthcare Data following Lung Ablation: A Feasibility Study.,"Geevarghese, Solomon, Alexander, Marinelli, Chatterjee, Jain, Cadley, Hollingsworth, Chatterjee, Ziv",2025,HSHec106a96
"Evaluation of RMES, an Automated Software Tool Utilizing AI, for Literature Screening with Reference to Published Systematic Reviews as Case-Studies: Development and Usability Study.","Sugiura, Saegusa, Jin, Yoshimoto, Smith, Dohi, Higuchi, Kozu",2024,PMC11667133
A framework for processing large-scale health data in medical higher-order correlation mining by quantum computing in smart healthcare.,"Mei, Zhang",2024,PMC11614762
Investigation of treatment delay in a complex healthcare process using physician insurance claims data: an application to symptomatic carotid artery stenosis.,"van Gaal, Alimohammadi, Karim, Zhang, Sutherland",2024,PMC11605873
Exploring the development of safety culture among physicians with text mining of patient safety reports: a retrospective study.,"Koike, Ito, Horiguchi, Yatsuya, Ota",2025,PMC11724187
Cancer-related Keywords in 2023: Insights from Text Mining of a Major Consumer Portal.,"Jeong, Song, Jeong, Oh, Lee, Jun",2024,PMC11570664
Machine learning approaches for the discovery of clinical pathways from patient data: A systematic review.,"Muyama, Neuraz, Coulet",2024,HSHec106a96
Investigating the service utilization and pathways of patients with alcohol use disorders.,"Zhang, Qian, Su, Deng, Reid, Sinclair, Yu",2024,PMC11558449
Implementing an artificial intelligence command centre in the NHS: a mixed-methods study.,"Johnson, McCrorie, McInerney, Mebrahtu, Granger, Sheikh, Lawton, Habli, Randell, Benn",2024,HSHec106a96
The Evolution of Artificial Intelligence in Medical Imaging: From Computer Science to Machine and Deep Learning.,"Avanzo, Stancanello, Pirrone, Drigo, Retico",2024,PMC11545079
Process Mining on National Health Care Data for the Discovery of Patient Journeys of Older Adults.,"de Boer, Arntzen, Bekker, Buurman, Willems, van der Mei",2025,HSHec106a96
Dynamic meta-graph convolutional recurrent network for heterogeneous spatiotemporal graph forecasting.,"Guo, Yu, Huang, Chen, Yang, Wang",2025,HSHec106a96
Mining User Reviews for Key Design Features in Cognitive Behavioral Therapy-Based Mobile Mental Health Apps.,"El-Gayar, Al-Ramahi, Wahbeh, Elnoshokaty, Nasralah",2025,HSHec106a96
Menstrual health under the scientific microscope: Text mining analysis.,"Gouvernet, Brisson",2024,PMC11523156
Targeted Development and Validation of Clinical Prediction Models in Secondary Care Settings: Opportunities and Challenges for Electronic Health Record Data.,"van Maurik, Doodeman, Veeger-Nuijens, Möhringer, Sudiono, Jongbloed, van Soelen",2024,PMC11615704
ChatGPT-4 extraction of heart failure symptoms and signs from electronic health records.,"Workman, Ahmed, Sheriff, Raman, Zhang, Shao, Faselis, Fonarow, Zeng-Treitler",2024,PMC12844218
"Large language models for structured reporting in radiology: past, present, and future.","Busch, Hoffmann, Dos Santos, Makowski, Saba, Prucker, Hadamitzky, Navab, Kather, Truhn, Cuocolo, Adams, Bressem",2025,PMC12021971
A Review on Bacteriocin Extraction Techniques from Lactic Acid Bacteria.,"Isaac, Mohd Hashim, Faizal Wong, Mohamed Akbar, Wan Ahmad Kamil",2025,PMC8486014
Enhancing Aortic Aneurysm Surveillance: Transformer Natural Language Processing for Flagging and Measuring in Radiology Reports.,"Kartsonis, Pastena, Hajagos, Hirsch, Gilotra, Murundi, Raiker, de la Bastide, Martinez, Tassiopoulos",2025,HSHec106a96
Observing the crack tip behavior at the nanoscale during fracture of ceramics.,"Gavalda-Diaz, Emmanuel, Berenov, Marquardt, Saiz, Giuliani",2024,PMC11513921
The clinical and genetic spectrum of paediatric speech and language disorders.,"Magielski, Ruggiero, Xian, Parthasarathy, Galer, Ganesan, Back, McKee, McSalley, Gonzalez, Morgan, Donaher, Helbig",2025,PMC11788197
Aceso-DSAL: Discovering Clinical Evidences From Medical Literature Based on Distant Supervision and Active Learning.,"Zhang, Hu, Lu, Niu, Wang",2025,HSHec106a96
Automated Fusion of Multimodal Electronic Health Records for Better Medical Predictions.,"Cui, Wang, Zhong, Liu, Wang, Ma",2024,PMC11469647
Improving tabular data extraction in scanned laboratory reports using deep learning models.,"Li, Wei, Chen, Li, Tao, Xu",2024,HSHec106a96
"CDC Program Evaluation Framework, 2024.","Kidder, Fierro, Luna, Salvaggio, McWhorter, Bowen, Murphy-Hoefer, Thigpen, Alexander, Armstead, August, Bruce, Clarke, Davis, Downes, Gill, House, Kerzner, Kun, Mumford, Robin, Schlueter, Schooley, Valverde, Vo, Williams, Young",2024,PMC11444645
Text mining of verbal autopsy narratives to extract mortality causes and most prevalent diseases using natural language processing.,"Mapundu, Kabudula, Musenge, Olago, Celik",2024,PMC11412533
Utility analysis and demonstration of real-world clinical texts: A case study on Japanese cancer-related EHRs.,"Yada, Nishiyama, Wakamiya, Kawazoe, Imai, Hori, Aramaki",2024,PMC11389901
Quantitative Analysis of the Causes of Falls in Adult Hospitalized Patients Based on the Perspective of Text Mining.,"Zhang, Zhao, Zhao, Luo, Feng, Tong, Zhang, Tan, Sui",2024,HSHec106a96
A Pipeline for the Usage of the Core Data Set of the Medical Informatics Initiative for Process Mining - A Technical Case Report.,"Heidemeyer, Auhagen, Majeed, Pegoraro, Bienzeisler, Peeva, Beyel, Röhrig, van der Aalst, Puladi",2024,HSHec106a96
DYNAMITE: Integrating Archetypal Analysis and Process Mining for Interpretable Disease Progression Modelling.,"Trescato, Tavazzi, Vettoretti, Gatta, Vasta, Chio, Camillo",2024,HSHec106a96
A health equity monitoring framework based on process mining.,"Adams, Ziegler, McDermott, Douglas, Eber, Gichoya, Goode, Sankaranarayanan, Chen, van der Aalst, Celi",2024,PMC11355534
Medical Information Extraction With NLP-Powered QABots: A Real-World Scenario.,"Crema, Verde, Tiraboschi, Marra, Arighi, Fostinelli, Giuffre, Maschio, L'Abbate, Solca, Poletti, Silani, Rotondo, Borracci, Vimercati, Crepaldi, Inguscio, Filippi, Caso, Rosati, Quaranta, Binetti, Pagnoni, Morreale, Burgio, Maserati, Capellari, Pardini, Girtler, Piras, Piras, Lalli, Perdixi, Lombardi, Tella, Costa, Capelli, Fundaro, Manera, Muscio, Pellencin, Lodi, Tagliavini, Redolfi",2024,HSHec106a96
Analysis of user trends in digital health communities using big data mining.,"Keinan, Margalit, Bouhnik",2024,PMC11346943
AI-based mining of biomedical literature: Applications for drug repurposing for the treatment of dementia.,"Sikirzhytskaya, Tyagin, Sutton, Wyatt, Safro, Shtutman",2024,PMC11343300
Unveiling Medical Insights: Advanced Topic Extraction from Scientific Articles.,"Bitaraf, Jafarpour, Shool, Saboori Amleshi",2024,HSHec106a96
Integrated Perspectives on Clinical Decision Support: A Comparative Analysis of Knowledge Management Approaches.,"Grob, Jenders, Rappelsberger, Adlassnig",2024,HSHec106a96
Assessment of Follow-Up for Pulmonary Nodules from Radiology Reports with Natural Language Processing.,"Sugimoto, Wada, Konishi, Okada, Nakashima, Matsumura, Takeda",2024,HSHec106a96
Visualizing Nursing Narratives: An Evaluation of Latent Dirichlet Allocation Topic Modeling for Care Reports.,"Danler, Hackl, Neururer, Huber, Pfeifer",2024,HSHec106a96
Automatic Extraction of Medication Data from Semi-Structured Prescriptions.,"Oehm, Wenning, Storck, Jiang, Varghese",2024,HSHec106a96
Advances in computational methods for process and data mining in healthcare.,"Pegoraro, Benevento, Aloini, Aalst",2024,HSHec106a96
Development of a text mining algorithm for identifying adverse drug reactions in electronic health records.,"van de Burgt, Wasylewicz, Dullemond, Jessurun, Grouls, Bouwman, Korsten, Egberts",2024,PMC11328534
Analyzing Healthcare Processes with Incremental Process Discovery: Practical Insights from a Real-World Application.,"Schuster, Benevento, Aloini, van der Aalst",2024,PMC11310182
What are the frequent complaints voiced by inpatients and physicians amidst the emerging infectious diseases? - An illustrative instance of the COVID-19.,"Feng, Li, Hao, Peng, Zhou, Li, Chen, Zhu",2024,PMC11304773
Strategies used to improve vaccine uptake among healthcare providers: A systematic review.,"de Koning, Gonzalez Utrilla, Spanaus, Moore, Lomazzi",2024,PMC11299578
Literature review of complementary and alternative therapies: using text mining and analysis of trends in nursing research.,"Nam, Lee, Lee, Park",2024,PMC11292993
Assessing domain adaptation in adverse drug event extraction on real-world breast cancer records.,"Herman Bernardim Andrade, Nishiyama, Fujimaki, Yada, Wakamiya, Takagi, Kato, Miyashiro, Aramaki",2024,HSHec106a96
An analysis on efficacy of applying β-elemene intervention on chemically -induced tongue lesions using SAM algorithm.,"Liu, Zhang, Zhang, Cheng, Zhang, Deng, Yu",2024,HSHec106a96
Enhanced Data Mining and Visualization of Sensory-Graph-Modeled Datasets through Summarization.,"Hashmi, Alabdullah, Al Mudawi, Algarni, Jalal, Liu",2024,PMC11280993
An Ensemble Machine Learning and Data Mining Approach to Enhance Stroke Prediction.,"Wijaya, Saeed, Samimi, Albarrak, Qasem",2024,PMC11274138
Enhancing healthcare process analysis through object-centric process mining: Transforming OMOP common data models into object-centric event logs.,"Park, Lee, Cho",2024,HSHec106a96
Challenges and opportunities of big data analytics in healthcare.,"Goyal, Malviya",2023,PMC11080701
Pre-trained language models in medicine: A survey.,"Luo, Deng, Yang, Luo",2024,HSHec106a96
Patterns and factors associated with dental service utilization among insured people: a data mining approach.,"Pouraskari, Yazdani, Khademi, Hessari",2024,PMC11197210
AI-based mining of biomedical literature: Applications for drug repurposing for the treatment of dementia.,"Sikirzhytskaya, Tyagin, Sutton, Wyatt, Safro, Shtutman",2024,PMC11185689
Automatic text classification of drug-induced liver injury using document-term matrix and XGBoost.,"Chen, Wu, Wingerd, Liu, Xu, Thakkar, Pedersen, Donnelly, Mann, Tong, Wolfinger, Bao",2024,PMC11181907
Beyond Macrostructure: Is There a Role for Radiomics Analysis in Neuroimaging ?,"Das, Ilesanmi, Wolk, Gee",2024,PMC11234947
Identify and mitigate bias in electronic phenotyping: A comprehensive study from computational perspective.,"Ding, Zhang, Hu, Zou",2024,HSHec106a96
"Process mining to investigate the relationship between clinical antecedents and injury risk, severity and return to play in professional sports.","Pi-Rusiñol, Verhagen, Blanch, Rodas Font",2024,PMC11149139
Prediction of pharmaceutical and non-pharmaceutical expenditures associated with Diabetes Mellitus type II based on clinical risk.,"Gonzalez-Rodriguez, Franco, Pinzón-Espitia, Caballer, Alfonso-Lizarazo, Augusto",2024,PMC11149868
Using clinical text to refine unspecific condition codes in Dutch general practitioner EHR data.,"Seinen, Kors, van Mulligen, Fridgeirsson, Verhamme, Rijnbeek",2024,HSHec106a96
Mixed methods examination of risk perception on vaccination intentions: The perspective of doctor-patient communication.,"Zhou, Zhao, Ma, Zheng, Guo, Wei, Wang",2024,HSHec106a96
Data-Driven Exploration of National Health Service Talking Therapies Care Pathways Using Process Mining: Retrospective Cohort Study.,"Yardley, Davis, Eldridge, Vasilakis",2024,PMC11150892
Process mining and customer journey mapping in healthcare: Enhancing patient-centred care in stroke rehabilitation.,"Shafei, Karnon, Crotty",2024,PMC11102702
Evaluating the OpenAI's GPT-3.5 Turbo's performance in extracting information from scientific articles on diabetic retinopathy.,"Gue, Rahim, Rojas-Carabali, Agrawal, Rk, Abisheganaden, Yip",2024,PMC11097400
Natural Language Processing for Work-Related Stress Detection Among Health Professionals: Protocol for a Scoping Review.,"Bieri, Ikae, Souissi, Müller, Schlunegger, Golz",2024,PMC11137421
A general framework for developing computable clinical phenotype algorithms.,"Carrell, Floyd, Gruber, Hazlehurst, Heagerty, Nelson, Williamson, Ball",2024,PMC11258420
"Teratogenesis, Perinatal, and Neurodevelopmental Outcomes After In Utero Exposure to Antiseizure Medication: Practice Guideline From the AAN, AES, and SMFM.","Pack, Oskoui, Williams Roberson, Donley, French, Gerard, Gloss, Miller, Munger Clary, Osmundson, McFadden, Parratt, Pennell, Saade, Smith, Sullivan, Thomas, Tomson, Dolan O'Brien, Botchway-Doe, Silsbee, Keezer",2024,PMC11175651
DF-DM: A foundational process model for multimodal data fusion in the artificial intelligence era.,"Restrepo, Wu, Vásquez-Venegas, Nakayama, Celi, López",2024,PMC11092829
Vocabulary Matters: An Annotation Pipeline and Four Deep Learning Algorithms for Enzyme Named Entity Recognition.,"Wang, Vijayaraghavan, Beck, Posma",2024,PMC11165580
Radiomics Beyond the Hype: A Critical Evaluation Toward Oncologic Clinical Use.,"Horvat, Papanikolaou, Koh",2024,PMC11294952
"The clinical and genetic spectrum of paediatric speech and language disorders in 52,143 individuals.","Magielski, Ruggiero, Xian, Parthasarathy, Galer, Ganesan, Back, McKee, McSalley, Gonzalez, Morgan, Donaher, Helbig",2024,PMC11071575
Emerging Trends of Gold Nanostructures for Point-of-Care Biosensor-Based Detection of COVID-19.,"Yadav, Basavegowda, Shirin, Raju, Sekar, Somu, Uthappa, Abdi",2025,PMC7428963
Generating Actionable Insights from Patient Medical Records and Structured Clinical Knowledge.,"Trajkovska, Roiss, Bauernfeind, Alnajdawi, Sandler, Herzmanek, Winkler, Haider, Krauss",2024,HSHec106a96
Analysis of Critical Incident Reports Using Natural Language Processing.,"Denecke, Paula",2024,HSHec106a96
Understanding breast cancer patient pathways and their impact on survival in Mexico.,"Ramli, Thokala, Tong, Unger-Saldaña",2024,HSHec106a96
Developing an Ontology Representing Fall Risk Management Domain Knowledge.,"Altuhaifa, Al Tuhaifa",2024,PMC11045586
Insights into the nutritional prevention of macular degeneration based on a comparative topic modeling approach.,Jacaruso,2024,PMC11042009
Development and validation of a pulmonary function test data extraction tool for the US department of veterans affairs electronic health record.,"Rabin, Weinstein, Seelye, Whittington, Hogan, Prescott",2024,PMC11039415
[Employment sector and respiratory mortality in Rome and Turin longitudinal metropolitan studies].,"Cesaroni, Bauleo, Zengarini, Strippoli, Gariazzo, Marinaccio, Maio, Murgia, Michelozzi, Viegi, Massari",2023,HSHec106a96
Decision discovery using clinical decision support system decision log data for supporting the nurse decision-making process.,"Berkhout, Smit, Versendaal",2024,PMC11025262
Standardized reporting for systematic global evaluation of axial spondyloarthritis: An evidence-based and consensus-driven initiative.,"Ruyssen-Witrand, Caillet-Portillo, Najm, Fogel, Baillet, Claudepierre, Conort, Dernis, Fayet, Gossec, Goupille, Hudry, Letarouilly, Lukas, Marotte, Molto, Pouplin, Senbel, Sordet, Tournadre, Truchetet, Wendling, Dougados",2024,HSHec106a96
Predictive analytics support for complex chronic medical conditions: An experience-based co-design study of physician managers' needs and preferences.,"Rafiq, Mazzocato, Guttmann, Spaak, Savage",2024,HSHec106a96
Epidemic intelligence in Europe: a user needs perspective to foster innovation in digital health surveillance.,"Bouyer, Thiongane, Hobeika, Arsevska, Binot, Corrèges, Dub, Mäkelä, van Kleef, Jori, Lancelot, Mercier, Fagandini, Valentin, Van Bortel, Ruault",2024,PMC10999084
Multimodal learning for temporal relation extraction in clinical texts.,"Knez, Žitnik",2024,PMC11105141
A framework for inferring and analyzing pharmacotherapy treatment patterns.,"Rush, Ozmen, Kim, Ortegon, Jones, Park, Pizer, Trafton, Brenner, Ward, Nebeker",2024,PMC10924394
Precision Population Cancer Medicine in Cancer of the Uterine Cervix: A Potential Roadmap to Eradicate Cervical Cancer.,"Nittala, Yang, Velazquez, Salvemini, Vance, Grady, Hathaway, Roux, Vijayakumar",2024,PMC10919943
Computational resources and chemoinformatics for translational health research.,"Tripathi, Singh, Tripathi",2024,HSHec106a96
Natural language processing of clinical notes enables early inborn error of immunity risk ascertainment.,"Roberts, Chin, Loewy, Pompeii, Shin, Rider",2024,PMC10910118
A Deep Convolutional Neural Network for Pneumonia Detection in X-ray Images with Attention Ensemble.,"An, Chen, Shao",2024,PMC10887593
Fusing graph transformer with multi-aggregate GCN for enhanced drug-disease associations prediction.,"He, Yun, Yi",2024,PMC10877759
"Three-Component Reaction for the Synthesis of Spiro-Heterocycles from Isatins, Substituted Ureas, and Cyclic Ketones.","Jiao, Zhu, Han, Shen, Zhang, Rong, Zhang",2024,HSHec106a96
Extraction frequent patterns in trauma dataset based on automatic generation of minimum support and feature weighting.,"Kohzadi, Nickfarjam, Arani, Kohzadi, Mahdian",2024,PMC10870595
"Treatment seeking behaviours, antibiotic use and relationships to multi-drug resistance: A study of urinary tract infection patients in Kenya, Tanzania and Uganda.","Sado, Keenan, Manataki, Kesby, Mushi, Mshana, Mwanga, Neema, Asiimwe, Bazira, Kiiru, Green, Ke, Maldonado-Barragán, Abed Al Ahad, Fredricks, Gillespie, Sabiiti, Mmbaga, Kibiki, Aanensen, Smith, Sandeman, Sloan, Holden",2024,PMC10871516
DeepMPTB: a vaginal microbiome-based deep neural network as artificial intelligence strategy for efficient preterm birth prediction.,"Chakoory, Barra, Rochette, Blanchon, Sapin, Merlin, Pons, Gallot, Comtet-Marre, Peyret",2024,PMC10865581
Improving shared decision-making about cancer treatment through design-based data-driven decision-support tools and redesigning care paths: an overview of the 4D PICTURE project.,"Rietjens, Griffioen, Sierra-Pérez, Sroczynski, Siebert, Buyx, Peric, Svane, Brands, Steffensen, Romero Piqueras, Hedayati, Karsten, Couespel, Akoglu, Pazo-Cid, Rayson, Lingsma, Schermer, Steyerberg, Payne, Korfage, Stiggelbout",2024,PMC10863384
