feature,importance_normalized,importance_scaled,n_models,models
item_SEVELAMER CARBONATE,0.008654357584070297,0.002485114193569961,3,"catboost,xgboost,xgboost_rf"
item_ACETAMINOPHEN,0.008651257241831023,0.002484223924774282,3,"catboost,xgboost,xgboost_rf"
item_METFORMIN HYDROCHLORIDE E,0.008550841389350009,0.0024553893338949634,3,"catboost,xgboost,xgboost_rf"
item_COLCHICINE,0.008499217656490265,0.002440565487063056,3,"catboost,xgboost,xgboost_rf"
item_PRILOSEC OTC,0.008492572267310402,0.002438657251724702,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_FENTANYL,0.008400951629840388,0.002412348222499962,3,"catboost,xgboost,xgboost_rf"
item_POLYMYXIN B SULFATE/TRIME,0.008386868931531994,0.0024083043505995945,3,"catboost,xgboost,xgboost_rf"
item_SODIUM BICARBONATE,0.008372704524799383,0.002404237015979691,3,"catboost,xgboost,xgboost_rf"
item_CELECOXIB,0.008344333685107097,0.0023960902788339356,3,"catboost,xgboost,xgboost_rf"
item_PHENYTOIN SODIUM EXTENDED,0.008319955842990978,0.0023890901380536557,3,"catboost,xgboost,xgboost_rf"
item_URSODIOL,0.00831635092172749,0.0023880549784925246,3,"catboost,xgboost,xgboost_rf"
item_METHENAMINE HIPPURATE,0.008307234357946601,0.002385437140966355,3,"catboost,xgboost,xgboost_rf"
item_PRIMIDONE,0.008263173514567247,0.0023727849913181545,3,"catboost,xgboost,xgboost_rf"
item_COMBIVENT RESPIMAT,0.008244217935992343,0.0023673418631707187,3,"catboost,xgboost,xgboost_rf"
item_ARIPIPRAZOLE,0.008240617728931407,0.0023663080573012468,3,"catboost,xgboost,xgboost_rf"
item_SODIUM CHLORIDE 0.45%,0.008167565694708574,0.0023453310355693877,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_EDARBI,0.008163294299883857,0.002344104496938169,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_ZOLPIDEM TARTRATE,0.008121407706679509,0.002332076687100034,3,"catboost,xgboost,xgboost_rf"
item_PRAMIPEXOLE DIHYDROCHLORI,0.008087782407374752,0.0023224211225184297,3,"catboost,xgboost,xgboost_rf"
item_DALIRESP,0.008069095690809984,0.0023170551985760447,3,"catboost,xgboost,xgboost_rf"
item_ASPIRIN/DIPYRIDAMOLE,0.00804945028551689,0.002311413985457908,3,"catboost,xgboost,xgboost_rf"
item_DRONABINOL,0.00804091441811911,0.002308962895932361,3,"catboost,xgboost,xgboost_rf"
item_METOCLOPRAMIDE HCL,0.008009148806131676,0.0022998413438760057,3,"catboost,xgboost,xgboost_rf"
item_HYDROCORTISONE,0.007949228900776545,0.002282635236336667,3,"catboost,xgboost,xgboost_rf"
item_ACYCLOVIR,0.007947034312227885,0.0022820050563263842,3,"catboost,xgboost,xgboost_rf"
item_VITAMIN D,0.007937577689639179,0.002279289570307909,3,"catboost,xgboost,xgboost_rf"
item_MOXIFLOXACIN HYDROCHLORID,0.007891004832501778,0.00226591609143522,3,"catboost,xgboost,xgboost_rf"
item_HUMALOG MIX 75/25 KWIKPEN,0.007810786935236271,0.0022428813793683436,3,"catboost,xgboost,xgboost_rf"
item_CREON,0.007757132118294834,0.002227474303125042,3,"catboost,xgboost,xgboost_rf"
item_TIMOLOL MALEATE,0.007750571617200632,0.0022255904435516706,3,"catboost,xgboost,xgboost_rf"
item_COLCRYS,0.007727896777502211,0.002219079322948659,3,"catboost,xgboost,xgboost_rf"
item_CALCIUM ANTACID,0.0077193256246951385,0.0022166181011549907,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_DOXEPIN HCL,0.007717581096856344,0.0022161171568790983,3,"catboost,xgboost,xgboost_rf"
item_CLONIDINE HCL,0.007700450749497181,0.002211198147125977,3,"catboost,xgboost,xgboost_rf"
item_JANTOVEN,0.00762592796657975,0.002189798797287079,3,"catboost,xgboost,xgboost_rf"
item_TRIMETHOPRIM,0.007618310354477582,0.0021876113864050684,3,"catboost,xgboost,xgboost_rf"
item_PROMETHAZINE/CODEINE,0.007587767801664362,0.002178841037968842,3,"catboost,xgboost,xgboost_rf"
item_BENAZEPRIL HCL/HYDROCHLOR,0.007577306941234151,0.0021758371832656435,3,"catboost,xgboost,xgboost_rf"
item_TIZANIDINE HYDROCHLORIDE,0.00757065889710653,0.0021739281855543123,3,"catboost,xgboost,xgboost_rf"
item_AMITRIPTYLINE HCL,0.007521136913296832,0.002159707859705315,3,"catboost,xgboost,xgboost_rf"
item_HYDROCODONE BITARTRATE/HO,0.007465345557201081,0.0021436872724387027,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_SANTYL,0.0074513333915679466,0.002139663654121654,3,"catboost,xgboost,xgboost_rf"
item_LEVEMIR,0.007419846991117124,0.002130622278155309,3,"catboost,xgboost,xgboost_rf"
item_AMLODIPINE BESYLATE/VALSA,0.007411955004042748,0.0021283560800113704,3,"catboost,xgboost,xgboost_rf"
item_HYDROXYCHLOROQUINE SULFAT,0.0074017979437104656,0.0021254394620473563,3,"catboost,xgboost,xgboost_rf"
item_MORPHINE SULFATE,0.007265142725614831,0.002086198672789936,3,"catboost,xgboost,xgboost_rf"
item_LIOTHYRONINE SODIUM,0.007252226080359773,0.00208248963510056,3,"catboost,xgboost,xgboost_rf"
item_PHENYTOIN,0.007247476948062253,0.002081125913303181,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_LANSOPRAZOLE,0.0071933073106125065,0.0020655710054340295,3,"catboost,xgboost,xgboost_rf"
item_CLARITHROMYCIN,0.007184927587540779,0.0020631647530297997,3,"catboost,xgboost,xgboost_rf"
item_SOLU-MEDROL,0.007160870216328538,0.002056256636040323,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_MORPHINE SULFATE ER,0.007146021737237215,0.0020519928688242915,3,"catboost,xgboost,xgboost_rf"
item_TRULICITY,0.00706309563651603,0.0020281804913118403,3,"catboost,xgboost,xgboost_rf"
item_AMITIZA,0.00705023614045029,0.002024487864113959,3,"catboost,xgboost,xgboost_rf"
item_ESTRADIOL,0.007043427404687125,0.0020225327235132914,3,"catboost,xgboost,xgboost_rf"
item_BRIMONIDINE TARTRATE,0.007041405227906109,0.002021952051849151,3,"catboost,xgboost,xgboost_rf"
item_JAKAFI,0.00697928008769424,0.002004112707193204,3,"catboost,xgboost,xgboost_rf"
item_TERAZOSIN HCL,0.006955864770398526,0.001997388957129348,3,"catboost,xgboost,xgboost_rf"
item_FINASTERIDE,0.006950493427000071,0.0019958465663061854,3,"catboost,xgboost,xgboost_rf"
item_DIVALPROEX SODIUM ER,0.00694824238056919,0.001995200174314472,3,"catboost,xgboost,xgboost_rf"
item_ADVAIR HFA,0.0069132345240865475,0.00198514760597692,3,"catboost,xgboost,xgboost_rf"
item_CHOLESTYRAMINE,0.006904463742540425,0.0019826290604352975,3,"catboost,xgboost,xgboost_rf"
item_PHENOBARBITAL,0.0068256720816290885,0.0019600038946776303,3,"catboost,xgboost,xgboost_rf"
item_METRONIDAZOLE VAGINAL,0.006816998248692294,0.0019575131881018402,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_OYSTER SHELL CALCIUM,0.006815699952624853,0.0019571403800738253,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_GAVILYTE-C,0.00679048886051017,0.0019499009700724497,3,"catboost,xgboost,xgboost_rf"
item_PREDNISOLONE ACETATE,0.0067836711014603104,0.0019479432384189377,3,"catboost,xgboost,xgboost_rf"
item_BD PEN NEEDLE/SHORT/ULTRA,0.006746075055695457,0.001937147466919466,3,"catboost,xgboost,xgboost_rf"
item_TRIAMCINOLONE ACETONIDE,0.006733344194273618,0.0019334917773886776,3,"catboost,xgboost,xgboost_rf"
item_EZETIMIBE,0.006712399839262197,0.00192747756854551,3,"catboost,xgboost,xgboost_rf"
item_VALPROIC ACID,0.006701641319684527,0.0019243882404879912,3,"catboost,xgboost,xgboost_rf"
item_OXYBUTYNIN CHLORIDE,0.00669764719507121,0.0019232413204917907,3,"catboost,xgboost,xgboost_rf"
item_HYDROXYUREA,0.006695912454695503,0.001922743186703355,3,"catboost,xgboost,xgboost_rf"
item_STIOLTO RESPIMAT,0.006692240366763686,0.0019216887401137905,3,"catboost,xgboost,xgboost_rf"
item_HYDROXYZINE PAMOATE,0.006685732263376098,0.0019198199266351925,3,"catboost,xgboost,xgboost_rf"
item_RA VITAMIN D-3,0.006610794583737923,0.001898301438464007,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_ULTICARE INSULIN SYRINGE,0.0065781416352100565,0.0018889250861397315,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_HYDROCODONE POLISTIREX/CH,0.006555329840402959,0.001882374638633348,3,"catboost,xgboost,xgboost_rf"
item_CONTOUR NEXT BLOOD GLUCOS,0.006523213090183505,0.0018731522566082955,3,"catboost,xgboost,xgboost_rf"
item_TIZANIDINE HCL,0.006495554489901114,0.001865210040277581,3,"catboost,xgboost,xgboost_rf"
item_PAROXETINE HCL,0.006485639558303911,0.001862362950011073,3,"catboost,xgboost,xgboost_rf"
item_PNEUMOVAX 23,0.006459044876185836,0.0018547262396760669,3,"catboost,xgboost,xgboost_rf"
item_TOLTERODINE TARTRATE ER,0.0064487415226979605,0.0018517676133718779,3,"catboost,xgboost,xgboost_rf"
item_SODIUM POLYSTYRENE SULFON,0.0063809057877811165,0.0018322884612758984,3,"catboost,xgboost,xgboost_rf"
item_KETOCONAZOLE,0.006364720033257687,0.0018276406930378664,3,"catboost,xgboost,xgboost_rf"
item_GEMFIBROZIL,0.006364562526220902,0.0018275954646117354,3,"catboost,xgboost,xgboost_rf"
item_FLUCELVAX QUADRIVALENT 20,0.006361539905326483,0.0018267275136386524,3,"catboost,xgboost,xgboost_rf"
item_ADVAIR DISKUS,0.006337645281000055,0.0018198661297072873,3,"catboost,xgboost,xgboost_rf"
item_SYNTHROID,0.0062907025786470925,0.0018063864491222599,3,"catboost,xgboost,xgboost_rf"
item_PROCRIT,0.00626798110497708,0.0017998619374912511,3,"catboost,xgboost,xgboost_rf"
item_PIPERACILLIN SODIUM/TAZOB,0.006267083094224652,0.0017996040721043455,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_BD SWABS SINGLE USE,0.006233136047740091,0.0017898561172470324,3,"catboost,xgboost,xgboost_rf"
item_KLOR-CON M10,0.0061959841901645715,0.0017791878951772216,3,"catboost,xgboost,xgboost_rf"
item_LETROZOLE,0.006188017310328276,0.0017769001914433144,3,"catboost,xgboost,xgboost_rf"
item_DIPHENHYDRAMINE HCL,0.00618776225396083,0.0017768269515531503,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_FEROSUL,0.006167402185126394,0.0017709805215263103,3,"catboost,xgboost,xgboost_rf"
item_OXYMORPHONE HYDROCHLORIDE,0.006166054348048536,0.001770593487708922,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_CLEVER CHOICE COMFORT EZ,0.006166054348048536,0.001770593487708922,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_FLUZONE HIGH-DOSE PF 2018,0.006162827278068577,0.0017696668288168052,3,"catboost,xgboost,xgboost_rf"
item_VESICARE,0.006111899883465355,0.0017550429367554278,3,"catboost,xgboost,xgboost_rf"
item_LEVETIRACETAM ER,0.006068839677721922,0.0017426781219865056,3,"catboost,xgboost,xgboost_rf"
item_FREESTYLE LITE TEST STRIP,0.006058112531761484,0.001739597802919051,3,"catboost,xgboost,xgboost_rf"
item_VALACYCLOVIR HYDROCHLORID,0.006035740073679221,0.001733173511735657,3,"catboost,xgboost,xgboost_rf"
item_MEXILETINE HCL,0.0060329321007182145,0.001732367197298939,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_CHLORTHALIDONE,0.006032555628365747,0.0017322590925924351,3,"catboost,xgboost,xgboost_rf"
item_ENALAPRIL MALEATE,0.006025064247948718,0.001730107929363629,3,"catboost,xgboost,xgboost_rf"
item_EPINEPHRINE,0.00602326283809753,0.0017295906513165719,3,"catboost,xgboost,xgboost_rf"
item_VERAPAMIL HCL,0.006014545723817035,0.0017270875164258543,3,"catboost,xgboost,xgboost_rf"
item_VITAMIN D3,0.006011408512658588,0.001726186660654372,3,"catboost,xgboost,xgboost_rf"
item_TOPIRAMATE,0.005979174358201163,0.0017169305657932907,3,"catboost,xgboost,xgboost_rf"
item_AQUALANCE LANCETS UL,0.005948237705180161,0.0017080470507805125,3,"catboost,xgboost,xgboost_rf"
item_MAGNESIUM OXIDE,0.005936069516665752,0.0017045529337772062,3,"catboost,xgboost,xgboost_rf"
item_NEXIUM,0.005905798846004293,0.0016958606567850768,3,"catboost,xgboost,xgboost_rf"
item_CONTOUR BLOOD GLUCOSE TES,0.005898210597104756,0.0016936816775989971,3,"catboost,xgboost,xgboost_rf"
item_MEROPENEM,0.005886319963568063,0.0016902672610018639,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_GLIPIZIDE ER,0.0058765583395592735,0.001687464193282408,3,"catboost,xgboost,xgboost_rf"
item_DIGOX,0.005866925200381283,0.0016846980202109459,3,"catboost,xgboost,xgboost_rf"
item_COLESEVELAM HYDROCHLORIDE,0.0058502682747382136,0.0016799149543467592,3,"catboost,xgboost,xgboost_rf"
item_IVERMECTIN,0.00584123154576033,0.001677320041526457,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_CEFTRIAXONE SODIUM,0.00584005182315592,0.0016769812820795294,3,"catboost,xgboost,xgboost_rf"
item_GENTAMICIN SULFATE,0.005820076367198008,0.0016712452943251738,3,"catboost,xgboost,xgboost_rf"
item_MODAFINIL,0.005795790241638119,0.0016642714901173616,3,"catboost,xgboost,xgboost_rf"
item_GLIPIZIDE,0.005789881494867389,0.0016625747829587412,3,"catboost,xgboost,xgboost_rf"
item_CETIRIZINE HYDROCHLORIDE,0.005785736896196122,0.001661384654068808,3,"catboost,xgboost,xgboost_rf"
item_KLOR-CON 10,0.0057751278398104535,0.0016583382446330645,3,"catboost,xgboost,xgboost_rf"
item_RELION PEN NEEDLES 32GX4M,0.005763411090693746,0.0016549737592568164,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_CLOTRIMAZOLE,0.005755306258015191,0.001652646442118562,3,"catboost,xgboost,xgboost_rf"
item_RISPERDAL CONSTA,0.005712854228423439,0.001640456266214749,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_MULTAQ,0.005679379217169309,0.001630843857114543,3,"catboost,xgboost,xgboost_rf"
item_NORTRIPTYLINE HYDROCHLORI,0.005661732284918241,0.0016257765090896804,3,"catboost,xgboost,xgboost_rf"
item_CHERATUSSIN AC,0.005650360705193251,0.0016225111397190062,3,"catboost,xgboost,xgboost_rf"
item_ONETOUCH DELICA LANCETS F,0.005636639683028464,0.0016185711237674163,3,"catboost,xgboost,xgboost_rf"
item_AURYXIA,0.0056047542528158455,0.0016094151656943045,3,"catboost,xgboost,xgboost_rf"
item_OXYCODONE HCL,0.005600390377367491,0.0016081620710873012,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_MEDROXYPROGESTERONE ACETA,0.005593204164098171,0.0016060985371484588,3,"catboost,xgboost,xgboost_rf"
item_ERYTHROMYCIN BASE,0.005580682628018588,0.001602502955762505,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_OXYCONTIN,0.005579296809329716,0.0016021050154578695,3,"catboost,xgboost,xgboost_rf"
item_TACROLIMUS,0.005567603349690289,0.0015987472176965006,3,"catboost,xgboost,xgboost_rf"
item_CARBIDOPA/LEVODOPA/ENTACA,0.005550187867678749,0.001593746331020128,3,"catboost,xgboost,xgboost_rf"
item_VITAMIN D-1000,0.005549243008048726,0.0015934750128945836,3,"catboost,xgboost,xgboost_rf"
item_NOVOLOG MIX 70/30 PREFILL,0.0055382284389297026,0.0015903121597552442,3,"catboost,xgboost,xgboost_rf"
item_HUMIRA PEN,0.005518010959155208,0.0015845066744309157,3,"catboost,xgboost,xgboost_rf"
item_Unknown,0.005482336147566594,0.0015742625887468456,3,"catboost,xgboost,xgboost_rf"
item_VELTASSA,0.005472302141380211,0.0015713813059999846,3,"catboost,xgboost,xgboost_rf"
item_NOVOLOG,0.005463069168696573,0.0015687300414500673,3,"catboost,xgboost,xgboost_rf"
item_METHYLPREDNISOLONE,0.00545486721628039,0.001566374836206184,3,"catboost,xgboost,xgboost_rf"
item_POTASSIUM CHLORIDE CR,0.005448777436257363,0.0015646261450267488,3,"catboost,xgboost,xgboost_rf"
item_ROPINIROLE HYDROCHLORIDE,0.0054289716339044345,0.0015589388736072156,3,"catboost,xgboost,xgboost_rf"
item_PROPAFENONE HYDROCHLORIDE,0.005420889154319206,0.0015566179751995207,3,"catboost,xgboost,xgboost_rf"
item_DOCUSATE SODIUM,0.005408594587912834,0.0015530875685594598,3,"catboost,xgboost,xgboost_rf"
item_AZELASTINE HYDROCHLORIDE,0.005404873793551628,0.0015520191358319507,3,"catboost,xgboost,xgboost_rf"
item_OFLOXACIN,0.0054025591498349035,0.0015513544817663412,3,"catboost,xgboost,xgboost_rf"
item_NYAMYC,0.005374535549251253,0.0015433074549490587,3,"catboost,xgboost,xgboost_rf"
item_ANUCORT-HC,0.005367797348135908,0.0015413725684981343,3,"catboost,xgboost,xgboost_rf"
item_NIFEDIPINE ER,0.005362572001076127,0.0015398721007836395,3,"catboost,xgboost,xgboost_rf"
item_VALSARTAN,0.005350192745735719,0.00153631737556534,3,"catboost,xgboost,xgboost_rf"
item_NABUMETONE,0.005346362696620678,0.001535217570140686,3,"catboost,xgboost,xgboost_rf"
item_BEVESPI AEROSPHERE,0.00534393215080769,0.0015345196345817142,3,"catboost,xgboost,xgboost_rf"
item_FENOFIBRATE,0.005285161065671672,0.0015176434128143285,3,"catboost,xgboost,xgboost_rf"
item_CLOBETASOL PROPIONATE,0.005261977164956215,0.0015109861144336435,3,"catboost,xgboost,xgboost_rf"
item_GLYCOPYRROLATE,0.005231465468184596,0.0015022246263647176,3,"catboost,xgboost,xgboost_rf"
item_IBU,0.005225163378047171,0.0015004149699578112,3,"catboost,xgboost,xgboost_rf"
item_OTEZLA,0.005206278820229957,0.0014949922355474332,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_BIDIL,0.005201926294777406,0.0014937424001119392,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_SSD,0.00519848684067449,0.0014927547547406612,3,"catboost,xgboost,xgboost_rf"
item_PENTASA,0.005191585941184105,0.0014907731491615804,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_DEXTROSE 5%/NACL 0.45%,0.0051895361037304945,0.001490184534686041,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_METHOTREXATE,0.005180078569930007,0.00148746878701148,3,"catboost,xgboost,xgboost_rf"
item_ATROVENT HFA,0.005153882920180009,0.0014799466595316385,3,"catboost,xgboost,xgboost_rf"
item_GALANTAMINE HYDROBROMIDE,0.005151042243450473,0.001479130954149542,3,"catboost,xgboost,xgboost_rf"
item_BENZTROPINE MESYLATE,0.005142748926332738,0.001476749513368889,3,"catboost,xgboost,xgboost_rf"
item_VIIBRYD,0.005127004424566711,0.0014722284516460106,3,"catboost,xgboost,xgboost_rf"
item_ONETOUCH ULTRA,0.005120910125681587,0.001470478462867276,3,"catboost,xgboost,xgboost_rf"
item_FOSINOPRIL SODIUM,0.005100182336294024,0.0014645264412287001,3,"catboost,xgboost,xgboost_rf"
item_PRASUGREL,0.005096086670309394,0.0014633503634468828,3,"catboost,xgboost,xgboost_rf"
item_BOOSTRIX,0.005094024317463055,0.0014627581551540318,3,"catboost,xgboost,xgboost_rf"
item_CLOTRIMAZOLE/BETAMETHASON,0.005080465733546442,0.0014588647836347053,3,"catboost,xgboost,xgboost_rf"
item_OLMESARTAN MEDOXOMIL,0.005072745812378054,0.0014566479945221185,3,"catboost,xgboost,xgboost_rf"
item_EXEMESTANE,0.005065829571320142,0.001454661983584599,3,"catboost,xgboost,xgboost_rf"
item_DOXAZOSIN MESYLATE,0.005062693676299346,0.001453761505744387,3,"catboost,xgboost,xgboost_rf"
item_VOTRIENT,0.005062680778645139,0.001453757802160011,3,"catboost,xgboost,xgboost_rf"
item_D3-50,0.005062085156960706,0.001453586768332531,3,"catboost,xgboost,xgboost_rf"
item_CALCIUM/VITAMIN D,0.0050577129075543474,0.001452331269128573,3,"catboost,xgboost,xgboost_rf"
item_VERAPAMIL HCL ER,0.005052352099233801,0.0014507919034717944,3,"catboost,xgboost,xgboost_rf"
item_BETHANECHOL CHLORIDE,0.005046946263897321,0.0014492396082271982,3,"catboost,xgboost,xgboost_rf"
item_TOUJEO SOLOSTAR,0.005036149355576862,0.0014461392567738179,3,"catboost,xgboost,xgboost_rf"
item_QUINAPRIL HCL,0.005022276152214356,0.0014421555417202699,3,"catboost,xgboost,xgboost_rf"
item_NYSTOP,0.005018943423789601,0.0014411985428175534,3,"catboost,xgboost,xgboost_rf"
item_NEOMYCIN/POLYMYXIN/HYDROC,0.005017681145120728,0.0014408360772496837,3,"catboost,xgboost,xgboost_rf"
item_QUINAPRIL/HYDROCHLOROTHIA,0.004999415965710039,0.001435591198451845,3,"catboost,xgboost,xgboost_rf"
item_JANUMET,0.0049980252296914895,0.0014351918461272348,3,"catboost,xgboost,xgboost_rf"
item_LEFLUNOMIDE,0.004997400974305352,0.0014350125900813142,3,"catboost,xgboost,xgboost_rf"
item_GLYBURIDE,0.004996921746166095,0.001434874978867627,3,"catboost,xgboost,xgboost_rf"
item_NARCAN,0.004987934579002794,0.0014322942978106513,3,"catboost,xgboost,xgboost_rf"
item_LUMIGAN,0.004968589599281711,0.001426739352430572,3,"catboost,xgboost,xgboost_rf"
item_ANASTROZOLE,0.004957920969066261,0.0014236758362635065,3,"catboost,xgboost,xgboost_rf"
item_OXCARBAZEPINE,0.004956638742682303,0.0014233076426737237,3,"catboost,xgboost,xgboost_rf"
item_TIMOLOL MALEATE OPHTHALMI,0.004953851053384896,0.001422507152727133,3,"catboost,xgboost,xgboost_rf"
item_DICLOFENAC SODIUM DR,0.004942598788191956,0.0014192760447368346,3,"catboost,xgboost,xgboost_rf"
item_NUPLAZID,0.00494132458607904,0.0014189101553307726,3,"catboost,xgboost,xgboost_rf"
item_TRAMADOL HCL ER,0.004926147085746649,0.0014145519090793856,3,"catboost,xgboost,xgboost_rf"
item_TROSPIUM CHLORIDE,0.004907579339011158,0.0014092201475353612,3,"catboost,xgboost,xgboost_rf"
item_ESBRIET,0.004899175763860016,0.001406807045964047,3,"catboost,xgboost,xgboost_rf"
item_PROCTOZONE-HC,0.0048974583117336575,0.0014063138765272021,3,"catboost,xgboost,xgboost_rf"
item_EPINASTINE HCL,0.004895277756172628,0.0014056877261143098,3,"catboost,xgboost,xgboost_rf"
item_CHLORDIAZEPOXIDE HCL,0.004890259432380151,0.0014042467054997273,3,"catboost,xgboost,xgboost_rf"
item_WELCHOL,0.004882080458138559,0.0014018980984796018,3,"catboost,xgboost,xgboost_rf"
item_DICLOFENAC SODIUM ER,0.004878769852778714,0.001400947452254375,3,"catboost,xgboost,xgboost_rf"
item_HUMULIN 70/30,0.004874450669721072,0.0013997071911469614,3,"catboost,xgboost,xgboost_rf"
item_RISEDRONATE SODIUM,0.004872745985865031,0.001399217688141678,3,"catboost,xgboost,xgboost_rf"
item_ESZOPICLONE,0.004872483308015098,0.0013991422597292441,3,"catboost,xgboost,xgboost_rf"
item_ACCU-CHEK AVIVA,0.004871431716673538,0.001398840293402644,3,"catboost,xgboost,xgboost_rf"
item_MILK OF MAGNESIA,0.0048682715517532685,0.0013979328464175736,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_PIROXICAM,0.0048667631388960835,0.0013974997029791683,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_FLUPHENAZINE HCL,0.0048667631388960835,0.0013974997029791683,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_ADJUSTABLE LANCING DEVICE,0.0048667631388960835,0.0013974997029791683,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_VANCOMYCIN HCL,0.004854464114174434,0.0013939680161259352,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_LORATADINE,0.004854390262305792,0.0013939468094303254,3,"catboost,xgboost,xgboost_rf"
item_IMIPRAMINE HCL,0.0048407844807941015,0.0013900398850375142,3,"catboost,xgboost,xgboost_rf"
item_PREVIDENT 5000 SENSITIVE,0.00483956822193966,0.0013896906341413194,3,"catboost,xgboost,xgboost_rf"
item_HYDROCORTISONE ACETATE/PR,0.004831242624717966,0.001387299924071324,3,"catboost,xgboost,xgboost_rf"
item_THEOPHYLLINE ER,0.004805586461617043,0.0013799327111435836,3,"catboost,xgboost,xgboost_rf"
item_PERMETHRIN,0.004804677397461041,0.0013796716717521557,3,"catboost,xgboost,xgboost_rf"
item_HYDROCORTISONE ACETATE,0.004786172502069005,0.001374357958083342,3,"catboost,xgboost,xgboost_rf"
item_BACITRACIN/POLYMYXIN B,0.004783516322574043,0.0013735952314107406,3,"catboost,xgboost,xgboost_rf"
item_HYOSCYAMINE SULFATE,0.004782096635893728,0.0013731875658520437,3,"catboost,xgboost,xgboost_rf"
item_ASPIRIN,0.004773964239298897,0.00137085233368614,3,"catboost,xgboost,xgboost_rf"
item_HALOPERIDOL DECANOATE,0.004768326168906223,0.0013692333517315498,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_BETAMETHASONE DIPROPIONAT,0.004767844356100056,0.001369094998326156,3,"catboost,xgboost,xgboost_rf"
item_CARBAMAZEPINE,0.004754142954484389,0.0013651606164501902,3,"catboost,xgboost,xgboost_rf"
item_BENAZEPRIL HYDROCHLORIDE,0.004752911749182589,0.0013648070736550165,3,"catboost,xgboost,xgboost_rf"
item_ONETOUCH VERIO TEST STRIP,0.004752823875776441,0.0013647818406499397,3,"catboost,xgboost,xgboost_rf"
item_DILT-XR,0.004742705411585328,0.001361876305636602,3,"catboost,xgboost,xgboost_rf"
item_POMALYST,0.004734106262717995,0.001359407044724369,3,"catboost,xgboost,xgboost_rf"
item_DORZOLAMIDE HCL/TIMOLOL M,0.004733481014101911,0.0013592275034707004,3,"catboost,xgboost,xgboost_rf"
item_DESMOPRESSIN ACETATE,0.00472774792194676,0.0013575812358477823,3,"catboost,xgboost,xgboost_rf"
item_DESVENLAFAXINE ER,0.004725150942338364,0.0013568355085280426,3,"catboost,xgboost,xgboost_rf"
item_FAMCICLOVIR,0.004724649589622377,0.001356691544202744,3,"catboost,xgboost,xgboost_rf"
item_VOLTAREN,0.004721072285619503,0.0013556643149871843,3,"catboost,xgboost,xgboost_rf"
item_MUCINEX,0.004705493008260062,0.0013511906977469199,3,"catboost,xgboost,xgboost_rf"
item_ONETOUCH ULTRA 2,0.004698024185067841,0.0013490460118653917,3,"catboost,xgboost,xgboost_rf"
item_PROPRANOLOL HYDROCHLORIDE,0.004697699532725104,0.0013489527873669729,3,"catboost,xgboost,xgboost_rf"
item_CAPECITABINE,0.004692567689600775,0.0013474791694740725,3,"catboost,xgboost,xgboost_rf"
item_MOMETASONE FUROATE,0.004686774637158021,0.0013458156841477807,3,"catboost,xgboost,xgboost_rf"
item_COMBIGAN,0.004685240802382517,0.0013453752407602537,3,"catboost,xgboost,xgboost_rf"
item_PHENAZOPYRIDINE HYDROCHLO,0.004683035253298881,0.0013447419134128321,3,"catboost,xgboost,xgboost_rf"
item_ACCU-CHEK COMPACT PLUS,0.004673903931799802,0.0013421198381816006,3,"catboost,xgboost,xgboost_rf"
item_KETOROLAC TROMETHAMINE,0.004667655464768678,0.0013403255797451706,3,"catboost,xgboost,xgboost_rf"
item_NORTRIPTYLINE HCL,0.004664882552565459,0.0013395293330674938,3,"catboost,xgboost,xgboost_rf"
item_MAPAP,0.004648340259644165,0.0013347791841935243,3,"catboost,xgboost,xgboost_rf"
