feature,importance_normalized,importance_scaled,n_models,models,mc_cv_recall_mean,mc_cv_recall_std
item_29085,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J09X9,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_29125,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_29515,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J3535,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J121,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J122,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_76770,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_HYDROXYZINE HYDROCHLORIDE,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_HYDROXYZINE PAMOATE,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_I880,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J0100,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_76882,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J028,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_71010,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J2405,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_H60333,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_H6121,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_H66003,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_H6642,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_H6643,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_99310,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_H6993,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_H9209,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_H6523,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J393,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_74177,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J45909,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_R198,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J7042,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J7611,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_11310,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J208,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J2704,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J2765,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J301,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J302,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J3089,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J309,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J3490,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_86738,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_86803,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_87040,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_87077,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J129,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J157,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J159,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J1610,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_73060,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_73080,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_73110,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_73552,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_86580,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_86592,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_86703,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_86706,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_M25521,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_M25522,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_M25531,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_M25551,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_M25572,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_M546,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_00740,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_M79609,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_0340,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_KP LORATADINE,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_L700,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_L739,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_L980,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_LORATADINE CHILDRENS,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J1200,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_M25512,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_LORAZEPAM,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_K148,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_K208,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_K2970,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_K30,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_0743,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_K5901,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_M79604,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_K5904,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J8597,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J9601,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J9602,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J9690,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J9801,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J9811,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_J988,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_Q103,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_Q9967,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_QVAR,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_R000,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_41899,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_43239,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_43247,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_45380,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_S52364,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_S52521,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_PREDNISONE,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_R0683,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_PROMETHAZINE HCL PLAIN,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_PROMETHAZINE/DEXTROMETHOR,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_PROPRANOLOL HCL,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_Q-DRYL,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_N3944,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_N946,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_NASONEX,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_NORTRIPTYLINE HYDROCHLORI,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_OMEPRAZOLE,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_OXCARBAZEPINE,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_K029,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_PENICILLIN V POTASSIUM,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_M79621,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_M79644,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_MIRALAX,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_PAIN RELIEF CHILDRENS,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_N10,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_N1330,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_N200,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_N390,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_99188,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_96360,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_90472,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_90648,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_99050,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_99205,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_99217,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_R6250,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_SERTRALINE HCL,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_S62366D,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_R6259,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_T18108A,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_T18198A,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_T188XXA,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_96375,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_S62512A,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_R300,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_R3121,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_R4020,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_R45851,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_R6889,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_S8391XA,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_S93401,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_S93402A,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_77072,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_78060,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_7812,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_7862,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_80048,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_80301,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_S63502A,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_26725,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_S8002X,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_R197,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_R1010,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_R1013,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_R1031,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_R1032,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_R1033,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_17110,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_82306,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_82553,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_82570,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_84480,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_R05,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_R0600,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_R0602,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_R0603,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_71020,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_71101,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_7197,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_R6252,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_83690,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_81025,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_81382,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_82150,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_462,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_4659,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_46619,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_49390,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_49392,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_5409,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_70200,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_29075,0.21201595307929638,0.04236405522996553,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_85025,0.20741142865132117,0.04144400027965946,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_90460,0.2057292110184381,0.04110786726856653,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_81003,0.20454506268624031,0.04087125618049932,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_99393,0.19471687202790888,0.03890743220493056,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_99392,0.1777815637339834,0.03552349658367088,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_99283,0.11197625108945586,0.022374580859129842,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_Z23,0.10178968851372841,0.020339148650874196,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_99212,0.07713952968889218,0.015413666984444071,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
item_99203,0.0,0.0,3,"catboost, xgboost, xgboost_rf",0.1193324103984002,0.07904044205841425
