combination,drug_names,interaction_size,n_bins,mean_combined_importance,total_patient_rule_profile_support,total_strict_rule_support
item_drug_ALPRAZOLAM|item_drug_GABAPENTIN|item_drug_METRONIDAZOLE,ALPRAZOLAM + GABAPENTIN + METRONIDAZOLE,3,14,0.011495168657259566,12223,10674
item_drug_AMOXICILLIN|item_drug_MUPIROCIN,AMOXICILLIN + MUPIROCIN,2,14,0.01144846936418825,24071,24069
item_drug_AMOXICILLIN|item_drug_IBUPROFEN|item_drug_MUPIROCIN,AMOXICILLIN + IBUPROFEN + MUPIROCIN,3,14,0.010974516021944014,24070,24068
item_drug_AMOXICILLIN|item_drug_BENZONATATE|item_drug_CEPHALEXIN,AMOXICILLIN + BENZONATATE + CEPHALEXIN,3,14,0.010879690080427955,19074,19050
item_drug_GABAPENTIN|item_drug_METRONIDAZOLE,GABAPENTIN + METRONIDAZOLE,2,14,0.009726808287891967,12223,10674
item_drug_AMOXICILLIN|item_drug_BENZONATATE,AMOXICILLIN + BENZONATATE,2,14,0.00966858730787816,19203,19179
item_drug_GABAPENTIN|item_drug_METRONIDAZOLE|item_drug_OMEPRAZOLE,GABAPENTIN + METRONIDAZOLE + OMEPRAZOLE,3,14,0.00955554357568779,12082,8923
item_drug_AMOXICILLIN|item_drug_BENZONATATE|item_drug_PREDNISONE,AMOXICILLIN + BENZONATATE + PREDNISONE,3,14,0.009438631133640078,19194,19170
item_drug_AMOXICILLIN|item_drug_AZITHROMYCIN|item_drug_BENZONATATE,AMOXICILLIN + AZITHROMYCIN + BENZONATATE,3,14,0.009145896805211561,19201,19116
item_drug_AMOXICILLIN|item_drug_MUPIROCIN|item_drug_PREDNISONE,AMOXICILLIN + MUPIROCIN + PREDNISONE,3,14,0.00876693026661454,23482,23441
item_drug_AZITHROMYCIN|item_drug_IBUPROFEN|item_drug_MUPIROCIN,AZITHROMYCIN + IBUPROFEN + MUPIROCIN,3,14,0.008454932802997491,24070,24068
item_drug_BENZONATATE|item_drug_CEPHALEXIN|item_drug_PREDNISONE,BENZONATATE + CEPHALEXIN + PREDNISONE,3,14,0.007856030108829534,19073,19049
item_drug_AZITHROMYCIN|item_drug_MUPIROCIN,AZITHROMYCIN + MUPIROCIN,2,14,0.007669094535768467,24071,24069
item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_GABAPENTIN,ALPRAZOLAM + AMOXICILLIN + GABAPENTIN,3,14,0.007651139603314765,14901,13177
item_drug_AZITHROMYCIN|item_drug_BENZONATATE|item_drug_CEPHALEXIN,AZITHROMYCIN + BENZONATATE + CEPHALEXIN,3,14,0.0075632957804010175,19074,19045
item_drug_BENZONATATE|item_drug_CEPHALEXIN,BENZONATATE + CEPHALEXIN,2,14,0.0072946857706623425,19074,19050
item_drug_IBUPROFEN|item_drug_MUPIROCIN,IBUPROFEN + MUPIROCIN,2,14,0.0064408784507384576,24070,24068
item_drug_AZITHROMYCIN|item_drug_MUPIROCIN|item_drug_PREDNISONE,AZITHROMYCIN + MUPIROCIN + PREDNISONE,3,14,0.00624734704766802,23482,23441
item_drug_AZITHROMYCIN|item_drug_BENZONATATE|item_drug_PREDNISONE,AZITHROMYCIN + BENZONATATE + PREDNISONE,3,14,0.006122236833613141,19193,19114
item_drug_AMOXICILLIN|item_drug_GABAPENTIN|item_drug_PREDNISONE,AMOXICILLIN + GABAPENTIN + PREDNISONE,3,14,0.0060135338443227165,14032,12480
item_drug_AMOXICILLIN|item_drug_GABAPENTIN|item_drug_OMEPRAZOLE,AMOXICILLIN + GABAPENTIN + OMEPRAZOLE,3,14,0.005874073872411119,14800,9651
item_drug_IBUPROFEN|item_drug_MUPIROCIN|item_drug_PREDNISONE,IBUPROFEN + MUPIROCIN + PREDNISONE,3,14,0.005428536324314679,23481,23440
item_drug_AMOXICILLIN|item_drug_GABAPENTIN,AMOXICILLIN + GABAPENTIN,2,14,0.0054187458978172355,14967,13177
item_drug_BENZONATATE|item_drug_PREDNISONE,BENZONATATE + PREDNISONE,2,14,0.005133097350480529,19194,19170
item_drug_AZITHROMYCIN|item_drug_BENZONATATE,AZITHROMYCIN + BENZONATATE,2,14,0.004693995857837753,19201,19116
item_drug_MUPIROCIN|item_drug_PREDNISONE,MUPIROCIN + PREDNISONE,2,14,0.003129499817744246,23482,23441
item_drug_CEPHALEXIN|item_drug_FUROSEMIDE,CEPHALEXIN + FUROSEMIDE,2,13,0.07012068680584968,6643,6006
item_drug_CEPHALEXIN|item_drug_FUROSEMIDE|item_drug_LISINOPRIL,CEPHALEXIN + FUROSEMIDE + LISINOPRIL,3,13,0.05816499602460574,6074,6006
item_drug_CEPHALEXIN|item_drug_FUROSEMIDE|item_drug_PREDNISONE,CEPHALEXIN + FUROSEMIDE + PREDNISONE,3,13,0.05225944397091904,6039,5616
item_drug_FUROSEMIDE|item_drug_LISINOPRIL,FUROSEMIDE + LISINOPRIL,2,13,0.05223021213491395,6405,6316
item_drug_CEPHALEXIN|item_drug_FUROSEMIDE|item_drug_OMEPRAZOLE,CEPHALEXIN + FUROSEMIDE + OMEPRAZOLE,3,13,0.05107380463348698,6561,4991
item_drug_FUROSEMIDE|item_drug_PREDNISONE,FUROSEMIDE + PREDNISONE,2,13,0.04337188405438393,6376,5908
item_drug_FUROSEMIDE|item_drug_OMEPRAZOLE,FUROSEMIDE + OMEPRAZOLE,2,13,0.04159342504823582,6923,5226
item_drug_ALPRAZOLAM|item_drug_CEPHALEXIN|item_drug_LISINOPRIL,ALPRAZOLAM + CEPHALEXIN + LISINOPRIL,3,13,0.041395547840208186,7384,7382
item_drug_FUROSEMIDE|item_drug_LISINOPRIL|item_drug_PREDNISONE,FUROSEMIDE + LISINOPRIL + PREDNISONE,3,13,0.0403324608569619,5979,5908
item_drug_CEPHALEXIN|item_drug_LEVOFLOXACIN|item_drug_LISINOPRIL,CEPHALEXIN + LEVOFLOXACIN + LISINOPRIL,3,13,0.040107199405432725,5147,5047
item_drug_AZITHROMYCIN|item_drug_CEPHALEXIN|item_drug_LEVOFLOXACIN,AZITHROMYCIN + CEPHALEXIN + LEVOFLOXACIN,3,13,0.040026805928908504,7406,6727
item_drug_CEPHALEXIN|item_drug_HYDROCHLOROTHIAZIDE|item_drug_LISINOPRIL,CEPHALEXIN + HYDROCHLOROTHIAZIDE + LISINOPRIL,3,13,0.03984062991122253,9793,9760
item_drug_CEPHALEXIN|item_drug_HYDROCHLOROTHIAZIDE,CEPHALEXIN + HYDROCHLOROTHIAZIDE,2,13,0.039385908965800645,10154,9760
item_drug_FUROSEMIDE|item_drug_LISINOPRIL|item_drug_OMEPRAZOLE,FUROSEMIDE + LISINOPRIL + OMEPRAZOLE,3,13,0.039146821519529834,6371,5226
item_drug_AZITHROMYCIN|item_drug_CEPHALEXIN|item_drug_HYDROCHLOROTHIAZIDE,AZITHROMYCIN + CEPHALEXIN + HYDROCHLOROTHIAZIDE,3,13,0.03874208160290661,10124,9760
item_drug_CEPHALEXIN|item_drug_GABAPENTIN|item_drug_LISINOPRIL,CEPHALEXIN + GABAPENTIN + LISINOPRIL,3,13,0.03714583696353246,7278,5899
item_drug_FUROSEMIDE|item_drug_OMEPRAZOLE|item_drug_PREDNISONE,FUROSEMIDE + OMEPRAZOLE + PREDNISONE,3,13,0.033241269465843146,6310,4851
item_drug_CEPHALEXIN|item_drug_HYDROCHLOROTHIAZIDE|item_drug_PREDNISONE,CEPHALEXIN + HYDROCHLOROTHIAZIDE + PREDNISONE,3,13,0.03211209341322044,10074,9748
item_drug_ALPRAZOLAM|item_drug_CEPHALEXIN|item_drug_METRONIDAZOLE,ALPRAZOLAM + CEPHALEXIN + METRONIDAZOLE,3,13,0.03208100633350837,11305,9714
item_drug_CEPHALEXIN|item_drug_HYDROCHLOROTHIAZIDE|item_drug_OMEPRAZOLE,CEPHALEXIN + HYDROCHLOROTHIAZIDE + OMEPRAZOLE,3,13,0.030919053656304003,10092,9749
item_drug_LEVOFLOXACIN|item_drug_LISINOPRIL,LEVOFLOXACIN + LISINOPRIL,2,13,0.02420777654963509,5415,5261
item_drug_AZITHROMYCIN|item_drug_LEVOFLOXACIN,AZITHROMYCIN + LEVOFLOXACIN,2,13,0.02324590076112988,7667,6816
item_drug_LEVOFLOXACIN|item_drug_LISINOPRIL|item_drug_PREDNISONE,LEVOFLOXACIN + LISINOPRIL + PREDNISONE,3,13,0.021804046085844457,5004,4889
item_drug_AZITHROMYCIN|item_drug_LEVOFLOXACIN|item_drug_PREDNISONE,AZITHROMYCIN + LEVOFLOXACIN + PREDNISONE,3,13,0.021172719367474908,7041,6469
item_drug_LEVOFLOXACIN|item_drug_LISINOPRIL|item_drug_OMEPRAZOLE,LEVOFLOXACIN + LISINOPRIL + OMEPRAZOLE,3,13,0.02062884739935764,5385,5201
item_drug_AZITHROMYCIN|item_drug_LEVOFLOXACIN|item_drug_OMEPRAZOLE,AZITHROMYCIN + LEVOFLOXACIN + OMEPRAZOLE,3,13,0.019946973887714495,7567,6788
item_drug_CARVEDILOL|item_drug_LISINOPRIL,CARVEDILOL + LISINOPRIL,2,13,0.01859131262844228,12771,10605
item_drug_CARVEDILOL|item_drug_LISINOPRIL|item_drug_PREDNISONE,CARVEDILOL + LISINOPRIL + PREDNISONE,3,13,0.018317806279321353,12571,10416
item_drug_CEPHALEXIN|item_drug_LISINOPRIL|item_drug_SIMVASTATIN,CEPHALEXIN + LISINOPRIL + SIMVASTATIN,3,13,0.017709842674951844,12946,12870
item_drug_AMOXICILLIN|item_drug_CEPHALEXIN|item_drug_LISINOPRIL,AMOXICILLIN + CEPHALEXIN + LISINOPRIL,3,13,0.01680212367551702,12908,12544
item_drug_AZITHROMYCIN|item_drug_GABAPENTIN|item_drug_METRONIDAZOLE,AZITHROMYCIN + GABAPENTIN + METRONIDAZOLE,3,13,0.016241193872548947,12090,10545
item_drug_CARVEDILOL|item_drug_LISINOPRIL|item_drug_OMEPRAZOLE,CARVEDILOL + LISINOPRIL + OMEPRAZOLE,3,13,0.01601113083283984,12749,9592
item_drug_CARVEDILOL|item_drug_PREDNISONE,CARVEDILOL + PREDNISONE,2,13,0.014341692514344476,12571,10416
item_drug_AMOXICILLIN|item_drug_CEPHALEXIN|item_drug_NAPROXEN,AMOXICILLIN + CEPHALEXIN + NAPROXEN,3,13,0.014070451925897952,24239,24239
item_drug_AMOXICILLIN|item_drug_CEPHALEXIN|item_drug_SIMVASTATIN,AMOXICILLIN + CEPHALEXIN + SIMVASTATIN,3,13,0.013594907598772625,13417,12544
item_drug_CARVEDILOL|item_drug_OMEPRAZOLE|item_drug_PREDNISONE,CARVEDILOL + OMEPRAZOLE + PREDNISONE,3,13,0.01317805075677464,12551,9430
item_drug_CEPHALEXIN|item_drug_SIMVASTATIN,CEPHALEXIN + SIMVASTATIN,2,13,0.013126943989317259,13530,12870
item_drug_CEPHALEXIN|item_drug_NAPROXEN,CEPHALEXIN + NAPROXEN,2,13,0.012406344136619746,24239,24239
item_drug_CEPHALEXIN|item_drug_NAPROXEN|item_drug_PREDNISONE,CEPHALEXIN + NAPROXEN + PREDNISONE,3,13,0.011733789064685985,24228,24227
item_drug_AZITHROMYCIN|item_drug_CEPHALEXIN|item_drug_NAPROXEN,AZITHROMYCIN + CEPHALEXIN + NAPROXEN,3,13,0.011258289797418471,24239,24239
item_drug_CEPHALEXIN|item_drug_OMEPRAZOLE|item_drug_SIMVASTATIN,CEPHALEXIN + OMEPRAZOLE + SIMVASTATIN,3,13,0.011245886864793877,13447,11866
item_drug_CARVEDILOL|item_drug_OMEPRAZOLE,CARVEDILOL + OMEPRAZOLE,2,13,0.010881679344622213,12749,9592
item_drug_AMOXICILLIN|item_drug_IBUPROFEN|item_drug_NAPROXEN,AMOXICILLIN + IBUPROFEN + NAPROXEN,3,13,0.010756480286265238,24228,24219
item_drug_AMOXICILLIN|item_drug_CEPHALEXIN|item_drug_METRONIDAZOLE,AMOXICILLIN + CEPHALEXIN + METRONIDAZOLE,3,13,0.010201705939769807,18169,16578
item_drug_AMOXICILLIN|item_drug_AZITHROMYCIN|item_drug_GABAPENTIN,AMOXICILLIN + AZITHROMYCIN + GABAPENTIN,3,13,0.009917318215928388,14579,11958
item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_CEPHALEXIN,ALPRAZOLAM + AMOXICILLIN + CEPHALEXIN,3,13,0.009670520196161882,13859,13535
item_drug_CEPHALEXIN|item_drug_PREDNISONE|item_drug_SIMVASTATIN,CEPHALEXIN + PREDNISONE + SIMVASTATIN,3,13,0.009595308227345712,12900,12468
item_drug_AMOXICILLIN|item_drug_ERYTHROMYCIN|item_drug_IBUPROFEN,AMOXICILLIN + ERYTHROMYCIN + IBUPROFEN,3,13,0.00943076490099954,24461,24452
item_drug_AZITHROMYCIN|item_drug_IBUPROFEN|item_drug_NAPROXEN,AZITHROMYCIN + IBUPROFEN + NAPROXEN,3,13,0.008478580935052875,24228,24219
item_drug_AZITHROMYCIN|item_drug_ERYTHROMYCIN|item_drug_IBUPROFEN,AZITHROMYCIN + ERYTHROMYCIN + IBUPROFEN,3,13,0.007828461691074639,24461,24452
item_drug_AMOXICILLIN|item_drug_MELOXICAM|item_drug_OMEPRAZOLE,AMOXICILLIN + MELOXICAM + OMEPRAZOLE,3,13,0.007451362666243742,20016,11876
item_drug_IBUPROFEN|item_drug_NAPROXEN|item_drug_PREDNISONE,IBUPROFEN + NAPROXEN + PREDNISONE,3,13,0.007276021291965019,23749,23702
item_drug_CEPHALEXIN|item_drug_MELOXICAM|item_drug_OMEPRAZOLE,CEPHALEXIN + MELOXICAM + OMEPRAZOLE,3,13,0.007193616056806693,19713,11641
item_drug_ERYTHROMYCIN|item_drug_IBUPROFEN|item_drug_PREDNISONE,ERYTHROMYCIN + IBUPROFEN + PREDNISONE,3,13,0.007074583563183362,23846,23797
item_drug_ERYTHROMYCIN|item_drug_IBUPROFEN,ERYTHROMYCIN + IBUPROFEN,2,13,0.006622390336188401,24461,24452
item_drug_IBUPROFEN|item_drug_NAPROXEN,IBUPROFEN + NAPROXEN,2,13,0.006491825155751473,24228,24219
item_drug_AMOXICILLIN|item_drug_METRONIDAZOLE|item_drug_OMEPRAZOLE,AMOXICILLIN + METRONIDAZOLE + OMEPRAZOLE,3,13,0.006404931037957182,16921,10546
item_drug_MELOXICAM|item_drug_OMEPRAZOLE|item_drug_PREDNISONE,MELOXICAM + OMEPRAZOLE + PREDNISONE,3,13,0.005225367222971636,19954,11833
item_drug_MELOXICAM|item_drug_OMEPRAZOLE,MELOXICAM + OMEPRAZOLE,2,13,0.0027897666733641196,20016,11876
item_drug_AZITHROMYCIN|item_drug_CEPHALEXIN|item_drug_FUROSEMIDE,AZITHROMYCIN + CEPHALEXIN + FUROSEMIDE,3,12,0.06008155593525547,6329,4765
item_drug_ALPRAZOLAM|item_drug_CEPHALEXIN|item_drug_FUROSEMIDE,ALPRAZOLAM + CEPHALEXIN + FUROSEMIDE,3,12,0.05820867316404595,5400,5382
item_drug_CEPHALEXIN|item_drug_FUROSEMIDE|item_drug_LEVOFLOXACIN,CEPHALEXIN + FUROSEMIDE + LEVOFLOXACIN,3,12,0.053608160507283446,3670,3048
item_drug_CEPHALEXIN|item_drug_FUROSEMIDE|item_drug_GABAPENTIN,CEPHALEXIN + FUROSEMIDE + GABAPENTIN,3,12,0.053587083500305784,5312,3899
item_drug_AZITHROMYCIN|item_drug_FUROSEMIDE,AZITHROMYCIN + FUROSEMIDE,2,12,0.05226111996568153,6604,4874
item_drug_ALPRAZOLAM|item_drug_FUROSEMIDE,ALPRAZOLAM + FUROSEMIDE,2,12,0.05041697917262921,5714,5692
item_drug_AZITHROMYCIN|item_drug_FUROSEMIDE|item_drug_LISINOPRIL,AZITHROMYCIN + FUROSEMIDE + LISINOPRIL,3,12,0.04714047559482437,6030,4874
item_drug_CEPHALEXIN|item_drug_FLUCONAZOLE,CEPHALEXIN + FLUCONAZOLE,2,12,0.04645932888435875,16564,16564
item_drug_ALPRAZOLAM|item_drug_FUROSEMIDE|item_drug_LISINOPRIL,ALPRAZOLAM + FUROSEMIDE + LISINOPRIL,3,12,0.045155665713643156,5695,5692
item_drug_CARVEDILOL|item_drug_CEPHALEXIN,CARVEDILOL + CEPHALEXIN,2,12,0.044675304035486925,11629,9695
item_drug_FUROSEMIDE|item_drug_GABAPENTIN,FUROSEMIDE + GABAPENTIN,2,12,0.04348459467701896,5624,4062
item_drug_FUROSEMIDE|item_drug_LEVOFLOXACIN,FUROSEMIDE + LEVOFLOXACIN,2,12,0.042538240445745605,3972,3262
item_drug_AZITHROMYCIN|item_drug_FUROSEMIDE|item_drug_PREDNISONE,AZITHROMYCIN + FUROSEMIDE + PREDNISONE,3,12,0.04076517051974661,5983,4497
item_drug_FUROSEMIDE|item_drug_LEVOFLOXACIN|item_drug_LISINOPRIL,FUROSEMIDE + LEVOFLOXACIN + LISINOPRIL,3,12,0.040631570813030635,3386,3262
item_drug_FUROSEMIDE|item_drug_GABAPENTIN|item_drug_LISINOPRIL,FUROSEMIDE + GABAPENTIN + LISINOPRIL,3,12,0.040534076049903,5576,4062
item_drug_CEPHALEXIN|item_drug_FLUCONAZOLE|item_drug_PREDNISONE,CEPHALEXIN + FLUCONAZOLE + PREDNISONE,3,12,0.03958036795716147,16564,16564
item_drug_AZITHROMYCIN|item_drug_FUROSEMIDE|item_drug_OMEPRAZOLE,AZITHROMYCIN + FUROSEMIDE + OMEPRAZOLE,3,12,0.03945645853950449,6519,4797
item_drug_ALPRAZOLAM|item_drug_FUROSEMIDE|item_drug_PREDNISONE,ALPRAZOLAM + FUROSEMIDE + PREDNISONE,3,12,0.03938168068194161,5330,5284
item_drug_AZITHROMYCIN|item_drug_CEPHALEXIN|item_drug_FLUCONAZOLE,AZITHROMYCIN + CEPHALEXIN + FLUCONAZOLE,3,12,0.03929725552783412,16564,16564
item_drug_CARVEDILOL|item_drug_CEPHALEXIN|item_drug_LISINOPRIL,CARVEDILOL + CEPHALEXIN + LISINOPRIL,3,12,0.038597252895540744,11629,9695
item_drug_ALPRAZOLAM|item_drug_FUROSEMIDE|item_drug_OMEPRAZOLE,ALPRAZOLAM + FUROSEMIDE + OMEPRAZOLE,3,12,0.03796416530082866,5689,4602
item_drug_ALPRAZOLAM|item_drug_FUROSEMIDE|item_drug_GABAPENTIN,ALPRAZOLAM + FUROSEMIDE + GABAPENTIN,3,12,0.03732559576510128,5573,4062
item_drug_CARVEDILOL|item_drug_CEPHALEXIN|item_drug_PREDNISONE,CARVEDILOL + CEPHALEXIN + PREDNISONE,3,12,0.036043148305535615,11575,9648
item_drug_FUROSEMIDE|item_drug_GABAPENTIN|item_drug_PREDNISONE,FUROSEMIDE + GABAPENTIN + PREDNISONE,3,12,0.03476009101820145,5300,3794
item_drug_FUROSEMIDE|item_drug_LEVOFLOXACIN|item_drug_PREDNISONE,FUROSEMIDE + LEVOFLOXACIN + PREDNISONE,3,12,0.034292759827035606,3367,2890
item_drug_CEPHALEXIN|item_drug_FLUCONAZOLE|item_drug_METRONIDAZOLE,CEPHALEXIN + FLUCONAZOLE + METRONIDAZOLE,3,12,0.03386688708629739,16562,14971
item_drug_CARVEDILOL|item_drug_CEPHALEXIN|item_drug_OMEPRAZOLE,CARVEDILOL + CEPHALEXIN + OMEPRAZOLE,3,12,0.033359411929784366,11614,8701
item_drug_FUROSEMIDE|item_drug_GABAPENTIN|item_drug_OMEPRAZOLE,FUROSEMIDE + GABAPENTIN + OMEPRAZOLE,3,12,0.0333425756370885,5586,3030
item_drug_FUROSEMIDE|item_drug_LEVOFLOXACIN|item_drug_OMEPRAZOLE,FUROSEMIDE + LEVOFLOXACIN + OMEPRAZOLE,3,12,0.03297637193002419,3887,3202
item_drug_AZITHROMYCIN|item_drug_LEVOFLOXACIN|item_drug_LISINOPRIL,AZITHROMYCIN + LEVOFLOXACIN + LISINOPRIL,3,12,0.02986821174963183,5098,4858
item_drug_AZITHROMYCIN|item_drug_CARVEDILOL|item_drug_LISINOPRIL,AZITHROMYCIN + CARVEDILOL + LISINOPRIL,3,12,0.02300290643472526,12403,9555
item_drug_ALPRAZOLAM|item_drug_AZITHROMYCIN|item_drug_HYDROCHLOROTHIAZIDE,ALPRAZOLAM + AZITHROMYCIN + HYDROCHLOROTHIAZIDE,3,12,0.022966043604210937,8006,7998
item_drug_ALPRAZOLAM|item_drug_HYDROCHLOROTHIAZIDE|item_drug_LISINOPRIL,ALPRAZOLAM + HYDROCHLOROTHIAZIDE + LISINOPRIL,3,12,0.02270452972064126,8002,7998
item_drug_AZITHROMYCIN|item_drug_CARVEDILOL,AZITHROMYCIN + CARVEDILOL,2,12,0.02037920574582269,12403,9555
item_drug_AZITHROMYCIN|item_drug_CARVEDILOL|item_drug_PREDNISONE,AZITHROMYCIN + CARVEDILOL + PREDNISONE,3,12,0.019956112668737435,12206,9386
item_drug_AZITHROMYCIN|item_drug_GABAPENTIN|item_drug_HYDROCHLOROTHIAZIDE,AZITHROMYCIN + GABAPENTIN + HYDROCHLOROTHIAZIDE,3,12,0.01960775879669002,8032,7998
item_drug_GABAPENTIN|item_drug_HYDROCHLOROTHIAZIDE|item_drug_LISINOPRIL,GABAPENTIN + HYDROCHLOROTHIAZIDE + LISINOPRIL,3,12,0.019346244913120345,8008,7998
item_drug_AZITHROMYCIN|item_drug_FLUCONAZOLE|item_drug_PREDNISONE,AZITHROMYCIN + FLUCONAZOLE + PREDNISONE,3,12,0.01920879197211818,16564,16564
item_drug_ALPRAZOLAM|item_drug_LISINOPRIL|item_drug_SIMVASTATIN,ALPRAZOLAM + LISINOPRIL + SIMVASTATIN,3,12,0.01896360684441514,11421,11418
item_drug_HYDROCHLOROTHIAZIDE|item_drug_LISINOPRIL|item_drug_SIMVASTATIN,HYDROCHLOROTHIAZIDE + LISINOPRIL + SIMVASTATIN,3,12,0.017462164175159268,13519,13486
item_drug_AZITHROMYCIN|item_drug_CARVEDILOL|item_drug_OMEPRAZOLE,AZITHROMYCIN + CARVEDILOL + OMEPRAZOLE,3,12,0.01743294490369175,12388,9500
item_drug_LISINOPRIL|item_drug_METRONIDAZOLE|item_drug_PREDNISONE,LISINOPRIL + METRONIDAZOLE + PREDNISONE,3,12,0.016904218906495325,7993,7948
item_drug_AMOXICILLIN|item_drug_HYDROCHLOROTHIAZIDE|item_drug_LISINOPRIL,AMOXICILLIN + HYDROCHLOROTHIAZIDE + LISINOPRIL,3,12,0.01664736247544731,13522,13486
item_drug_ALPRAZOLAM|item_drug_LISINOPRIL|item_drug_METRONIDAZOLE,ALPRAZOLAM + LISINOPRIL + METRONIDAZOLE,3,12,0.016431482309203386,8617,8617
item_drug_FLUCONAZOLE|item_drug_PREDNISONE,FLUCONAZOLE + PREDNISONE,2,12,0.016326633550784845,16564,16564
item_drug_LISINOPRIL|item_drug_METRONIDAZOLE,LISINOPRIL + METRONIDAZOLE,2,12,0.016114929251145146,8617,8617
item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_LISINOPRIL,ALPRAZOLAM + AMOXICILLIN + LISINOPRIL,3,12,0.0159770979675081,11399,11092
item_drug_AZITHROMYCIN|item_drug_FLUCONAZOLE,AZITHROMYCIN + FLUCONAZOLE,2,12,0.015901964906793808,16564,16564
item_drug_ALPRAZOLAM|item_drug_SIMVASTATIN,ALPRAZOLAM + SIMVASTATIN,2,12,0.015883961750966753,11440,11418
item_drug_ALPRAZOLAM|item_drug_HYDROCHLOROTHIAZIDE|item_drug_PREDNISONE,ALPRAZOLAM + HYDROCHLOROTHIAZIDE + PREDNISONE,3,12,0.015461545867744017,7393,7343
item_drug_AZITHROMYCIN|item_drug_CEPHALEXIN|item_drug_SIMVASTATIN,AZITHROMYCIN + CEPHALEXIN + SIMVASTATIN,3,12,0.015460357426905817,13211,11629
item_drug_GABAPENTIN|item_drug_LISINOPRIL|item_drug_SIMVASTATIN,GABAPENTIN + LISINOPRIL + SIMVASTATIN,3,12,0.015294152342156564,11306,9788
item_drug_GABAPENTIN|item_drug_LISINOPRIL|item_drug_METRONIDAZOLE,GABAPENTIN + LISINOPRIL + METRONIDAZOLE,3,12,0.014883350616453952,8610,8368
item_drug_AZITHROMYCIN|item_drug_HYDROCHLOROTHIAZIDE|item_drug_SIMVASTATIN,AZITHROMYCIN + HYDROCHLOROTHIAZIDE + SIMVASTATIN,3,12,0.01447191826455529,13856,13486
item_drug_LISINOPRIL|item_drug_METRONIDAZOLE|item_drug_OMEPRAZOLE,LISINOPRIL + METRONIDAZOLE + OMEPRAZOLE,3,12,0.014247463514304138,8604,8541
item_drug_ALPRAZOLAM|item_drug_HYDROCHLOROTHIAZIDE|item_drug_OMEPRAZOLE,ALPRAZOLAM + HYDROCHLOROTHIAZIDE + OMEPRAZOLE,3,12,0.014227653113711628,7999,7987
item_drug_ALPRAZOLAM|item_drug_HYDROCHLOROTHIAZIDE,ALPRAZOLAM + HYDROCHLOROTHIAZIDE,2,12,0.013980028864223086,8011,7998
item_drug_FLUCONAZOLE|item_drug_METRONIDAZOLE|item_drug_PREDNISONE,FLUCONAZOLE + METRONIDAZOLE + PREDNISONE,3,12,0.013778423530581453,16562,14971
item_drug_AMOXICILLIN|item_drug_AZITHROMYCIN|item_drug_HYDROCHLOROTHIAZIDE,AMOXICILLIN + AZITHROMYCIN + HYDROCHLOROTHIAZIDE,3,12,0.01365711656484333,13865,13486
item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_SIMVASTATIN,ALPRAZOLAM + AMOXICILLIN + SIMVASTATIN,3,12,0.0136378960199306,11411,11092
item_drug_AZITHROMYCIN|item_drug_FLUCONAZOLE|item_drug_METRONIDAZOLE,AZITHROMYCIN + FLUCONAZOLE + METRONIDAZOLE,3,12,0.013495311101254093,16562,14971
item_drug_ALPRAZOLAM|item_drug_GABAPENTIN|item_drug_HYDROCHLOROTHIAZIDE,ALPRAZOLAM + GABAPENTIN + HYDROCHLOROTHIAZIDE,3,12,0.013441792445250752,8005,7998
item_drug_ALPRAZOLAM|item_drug_OMEPRAZOLE|item_drug_SIMVASTATIN,ALPRAZOLAM + OMEPRAZOLE + SIMVASTATIN,3,12,0.01314915238597611,11422,10339
item_drug_AMOXICILLIN|item_drug_GABAPENTIN|item_drug_LISINOPRIL,AMOXICILLIN + GABAPENTIN + LISINOPRIL,3,12,0.012307643465249525,11290,9562
item_drug_GABAPENTIN|item_drug_HYDROCHLOROTHIAZIDE|item_drug_PREDNISONE,GABAPENTIN + HYDROCHLOROTHIAZIDE + PREDNISONE,3,12,0.012103261060223103,7404,7343
item_drug_ALPRAZOLAM|item_drug_GABAPENTIN|item_drug_SIMVASTATIN,ALPRAZOLAM + GABAPENTIN + SIMVASTATIN,3,12,0.011474064102837293,11302,9788
item_drug_ALPRAZOLAM|item_drug_PREDNISONE|item_drug_SIMVASTATIN,ALPRAZOLAM + PREDNISONE + SIMVASTATIN,3,12,0.011302458546113519,10444,10355
item_drug_AMOXICILLIN|item_drug_CEPHALEXIN|item_drug_ERYTHROMYCIN,AMOXICILLIN + CEPHALEXIN + ERYTHROMYCIN,3,12,0.010983765517546332,23610,23610
item_drug_AMOXICILLIN|item_drug_HYDROCHLOROTHIAZIDE|item_drug_SIMVASTATIN,AMOXICILLIN + HYDROCHLOROTHIAZIDE + SIMVASTATIN,3,12,0.010933986768004868,13850,13486
item_drug_GABAPENTIN|item_drug_HYDROCHLOROTHIAZIDE|item_drug_OMEPRAZOLE,GABAPENTIN + HYDROCHLOROTHIAZIDE + OMEPRAZOLE,3,12,0.01086936830619071,8011,7987
item_drug_GABAPENTIN|item_drug_SIMVASTATIN,GABAPENTIN + SIMVASTATIN,2,12,0.010379779997578891,11369,9788
