combination,drug_names,interaction_size,n_bins,mean_combined_importance,total_patient_rule_profile_support,total_strict_rule_support
item_drug_CEPHALEXIN|item_drug_IBUPROFEN|item_drug_MONONESSA,CEPHALEXIN + IBUPROFEN + MONONESSA,3,4,0.006825370169147867,5779,5779
item_drug_IBU|item_drug_IBUPROFEN|item_drug_OMEPRAZOLE,IBU + IBUPROFEN + OMEPRAZOLE,3,4,0.006724988396130499,5144,5144
item_drug_IBUPROFEN|item_drug_LORAZEPAM|item_drug_METHOCARBAMOL,IBUPROFEN + LORAZEPAM + METHOCARBAMOL,3,4,0.0067086187184225415,4724,4724
item_drug_AMOXICILLIN|item_drug_MELOXICAM,AMOXICILLIN + MELOXICAM,2,4,0.006705119925620838,5779,5779
item_drug_IBUPROFEN|item_drug_OMEPRAZOLE|item_drug_VYVANSE,IBUPROFEN + OMEPRAZOLE + VYVANSE,3,4,0.006663144967230458,4436,4436
item_drug_IBU|item_drug_IBUPROFEN|item_drug_LORAZEPAM,IBU + IBUPROFEN + LORAZEPAM,3,4,0.0066536713883780995,4585,4585
item_drug_IBUPROFEN|item_drug_METHOCARBAMOL|item_drug_NAPROXEN,IBUPROFEN + METHOCARBAMOL + NAPROXEN,3,4,0.006652927255323141,5124,5124
item_drug_FLUCONAZOLE|item_drug_IBU|item_drug_IBUPROFEN,FLUCONAZOLE + IBU + IBUPROFEN,3,4,0.006628073975557933,5114,5114
item_drug_IBUPROFEN|item_drug_LAMOTRIGINE|item_drug_LORAZEPAM,IBUPROFEN + LAMOTRIGINE + LORAZEPAM,3,4,0.006624385431996991,4744,4744
item_drug_IBU|item_drug_IBUPROFEN|item_drug_NAPROXEN,IBU + IBUPROFEN + NAPROXEN,3,4,0.0065979799252786995,5144,5144
item_drug_IBUPROFEN|item_drug_LORAZEPAM|item_drug_VYVANSE,IBUPROFEN + LORAZEPAM + VYVANSE,3,4,0.006591827959478058,3847,3847
item_drug_IBUPROFEN|item_drug_LAMOTRIGINE|item_drug_NAPROXEN,IBUPROFEN + LAMOTRIGINE + NAPROXEN,3,4,0.006568693968897592,5250,5250
item_drug_FLUCONAZOLE|item_drug_IBUPROFEN|item_drug_VYVANSE,FLUCONAZOLE + IBUPROFEN + VYVANSE,3,4,0.006566230546657891,4285,4285
item_drug_IBUPROFEN|item_drug_NAPROXEN|item_drug_VYVANSE,IBUPROFEN + NAPROXEN + VYVANSE,3,4,0.006536136496378658,4436,4436
item_drug_CEPHALEXIN|item_drug_IBUPROFEN|item_drug_NAPROXEN,CEPHALEXIN + IBUPROFEN + NAPROXEN,3,4,0.006478665521195633,5779,5779
item_drug_IBU|item_drug_IBUPROFEN|item_drug_KETOCONAZOLE,IBU + IBUPROFEN + KETOCONAZOLE,3,4,0.006260714919132758,5121,5102
item_drug_IBUPROFEN|item_drug_KETOCONAZOLE|item_drug_VYVANSE,IBUPROFEN + KETOCONAZOLE + VYVANSE,3,4,0.006198871490232716,4432,4417
item_drug_IBU|item_drug_IBUPROFEN|item_drug_METHOCARBAMOL,IBU + IBUPROFEN + METHOCARBAMOL,3,4,0.006042351120595642,4610,4610
item_drug_IBUPROFEN|item_drug_METHOCARBAMOL|item_drug_VYVANSE,IBUPROFEN + METHOCARBAMOL + VYVANSE,3,4,0.0059805076916956,3899,3899
item_drug_IBU|item_drug_IBUPROFEN|item_drug_LAMOTRIGINE,IBU + IBUPROFEN + LAMOTRIGINE,3,4,0.005958117834170091,4615,4615
item_drug_IBU|item_drug_IBUPROFEN|item_drug_VYVANSE,IBU + IBUPROFEN + VYVANSE,3,4,0.0059255603616511585,4265,4265
item_drug_IBUPROFEN|item_drug_LAMOTRIGINE|item_drug_VYVANSE,IBUPROFEN + LAMOTRIGINE + VYVANSE,3,4,0.00589627440527005,3907,3907
item_drug_CEPHALEXIN|item_drug_IBU|item_drug_IBUPROFEN,CEPHALEXIN + IBU + IBUPROFEN,3,4,0.0058680893864681335,5144,5144
item_drug_AMOXICILLIN|item_drug_MELOXICAM|item_drug_MONONESSA,AMOXICILLIN + MELOXICAM + MONONESSA,3,4,0.005829605145350017,5779,5779
item_drug_CEPHALEXIN|item_drug_IBUPROFEN|item_drug_VYVANSE,CEPHALEXIN + IBUPROFEN + VYVANSE,3,4,0.0058062459575680915,4436,4436
item_drug_AMOXICILLIN|item_drug_MELOXICAM|item_drug_OMEPRAZOLE,AMOXICILLIN + MELOXICAM + OMEPRAZOLE,3,4,0.005609908968249583,5779,5779
item_drug_AMOXICILLIN|item_drug_LORAZEPAM|item_drug_MELOXICAM,AMOXICILLIN + LORAZEPAM + MELOXICAM,3,4,0.005538591960497183,4744,4744
item_drug_AMOXICILLIN|item_drug_FLUCONAZOLE|item_drug_MELOXICAM,AMOXICILLIN + FLUCONAZOLE + MELOXICAM,3,4,0.005512994547677017,5304,5304
item_drug_AMOXICILLIN|item_drug_MELOXICAM|item_drug_NAPROXEN,AMOXICILLIN + MELOXICAM + NAPROXEN,3,4,0.005482900497397783,5779,5779
item_drug_MELOXICAM|item_drug_MONONESSA,MELOXICAM + MONONESSA,2,4,0.005420233645538125,5779,5779
item_drug_AMOXICILLIN|item_drug_MONONESSA,AMOXICILLIN + MONONESSA,2,4,0.0053634618648910875,5779,5779
item_drug_AMOXICILLIN|item_drug_KETOCONAZOLE|item_drug_MELOXICAM,AMOXICILLIN + KETOCONAZOLE + MELOXICAM,3,4,0.005145635491251841,5740,5397
item_drug_MELOXICAM|item_drug_OMEPRAZOLE,MELOXICAM + OMEPRAZOLE,2,4,0.005090689379887475,5779,5779
item_drug_LORAZEPAM|item_drug_MELOXICAM,LORAZEPAM + MELOXICAM,2,4,0.004983713868258874,4744,4744
item_drug_FLUCONAZOLE|item_drug_MELOXICAM,FLUCONAZOLE + MELOXICAM,2,4,0.004945317749028624,5304,5304
item_drug_AMOXICILLIN|item_drug_MELOXICAM|item_drug_METHOCARBAMOL,AMOXICILLIN + MELOXICAM + METHOCARBAMOL,3,4,0.0049272716927147246,5124,5124
item_drug_MELOXICAM|item_drug_NAPROXEN,MELOXICAM + NAPROXEN,2,4,0.004900176673609775,5779,5779
item_drug_AMOXICILLIN|item_drug_IBU|item_drug_MELOXICAM,AMOXICILLIN + IBU + MELOXICAM,3,4,0.0048723243626702835,5144,5144
item_drug_AMOXICILLIN|item_drug_LAMOTRIGINE|item_drug_MELOXICAM,AMOXICILLIN + LAMOTRIGINE + MELOXICAM,3,4,0.004843038406289175,5250,5250
item_drug_AMOXICILLIN|item_drug_MELOXICAM|item_drug_VYVANSE,AMOXICILLIN + MELOXICAM + VYVANSE,3,4,0.004810480933770242,4436,4436
item_drug_MELOXICAM|item_drug_MONONESSA|item_drug_OMEPRAZOLE,MELOXICAM + MONONESSA + OMEPRAZOLE,3,4,0.004753318114861108,5779,5779
item_drug_AMOXICILLIN|item_drug_CEPHALEXIN|item_drug_MELOXICAM,AMOXICILLIN + CEPHALEXIN + MELOXICAM,3,4,0.004753009958587216,5779,5779
item_drug_AMOXICILLIN|item_drug_MONONESSA|item_drug_OMEPRAZOLE,AMOXICILLIN + MONONESSA + OMEPRAZOLE,3,4,0.0047154702610964164,5779,5779
item_drug_LORAZEPAM|item_drug_MELOXICAM|item_drug_MONONESSA,LORAZEPAM + MELOXICAM + MONONESSA,3,4,0.004682001107108709,4744,4744
item_drug_FLUCONAZOLE|item_drug_MELOXICAM|item_drug_MONONESSA,FLUCONAZOLE + MELOXICAM + MONONESSA,3,4,0.0046564036942885415,5304,5304
item_drug_AMOXICILLIN|item_drug_LORAZEPAM|item_drug_MONONESSA,AMOXICILLIN + LORAZEPAM + MONONESSA,3,4,0.004644153253344017,4744,4744
item_drug_MELOXICAM|item_drug_MONONESSA|item_drug_NAPROXEN,MELOXICAM + MONONESSA + NAPROXEN,3,4,0.004626309644009308,5779,5779
item_drug_AMOXICILLIN|item_drug_FLUCONAZOLE|item_drug_MONONESSA,AMOXICILLIN + FLUCONAZOLE + MONONESSA,3,4,0.00461855584052385,5304,5304
item_drug_AMOXICILLIN|item_drug_MONONESSA|item_drug_NAPROXEN,AMOXICILLIN + MONONESSA + NAPROXEN,3,4,0.0045884617902446165,5779,5779
item_drug_LORAZEPAM|item_drug_MELOXICAM|item_drug_OMEPRAZOLE,LORAZEPAM + MELOXICAM + OMEPRAZOLE,3,4,0.0044623049300082755,4744,4744
item_drug_FLUCONAZOLE|item_drug_MELOXICAM|item_drug_OMEPRAZOLE,FLUCONAZOLE + MELOXICAM + OMEPRAZOLE,3,4,0.004436707517188108,5304,5304
item_drug_MELOXICAM|item_drug_NAPROXEN|item_drug_OMEPRAZOLE,MELOXICAM + NAPROXEN + OMEPRAZOLE,3,4,0.004406613466908875,5779,5779
item_drug_KETOCONAZOLE|item_drug_MELOXICAM,KETOCONAZOLE + MELOXICAM,2,4,0.004394279164390862,5740,5397
item_drug_FLUCONAZOLE|item_drug_LORAZEPAM|item_drug_MELOXICAM,FLUCONAZOLE + LORAZEPAM + MELOXICAM,3,4,0.004365390509435708,4621,4621
item_drug_LORAZEPAM|item_drug_MELOXICAM|item_drug_NAPROXEN,LORAZEPAM + MELOXICAM + NAPROXEN,3,4,0.004335296459156475,4744,4744
item_drug_FLUCONAZOLE|item_drug_MELOXICAM|item_drug_NAPROXEN,FLUCONAZOLE + MELOXICAM + NAPROXEN,3,4,0.004309699046336308,5304,5304
item_drug_KETOCONAZOLE|item_drug_MELOXICAM|item_drug_MONONESSA,KETOCONAZOLE + MELOXICAM + MONONESSA,3,4,0.004289044637863367,5740,5397
item_drug_AMOXICILLIN|item_drug_FLUCONAZOLE|item_drug_NAPROXEN,AMOXICILLIN + FLUCONAZOLE + NAPROXEN,3,4,0.004271851192571617,5304,5304
item_drug_AMOXICILLIN|item_drug_KETOCONAZOLE|item_drug_MONONESSA,AMOXICILLIN + KETOCONAZOLE + MONONESSA,3,4,0.004251196784098675,5740,5397
item_drug_MELOXICAM|item_drug_METHOCARBAMOL|item_drug_MONONESSA,MELOXICAM + METHOCARBAMOL + MONONESSA,3,4,0.00407068083932625,5124,5124
item_drug_KETOCONAZOLE|item_drug_MELOXICAM|item_drug_OMEPRAZOLE,KETOCONAZOLE + MELOXICAM + OMEPRAZOLE,3,4,0.004069348460762933,5740,5397
item_drug_MELOXICAM|item_drug_METHOCARBAMOL,MELOXICAM + METHOCARBAMOL,2,4,0.0040667334665851875,5124,5124
item_drug_AMOXICILLIN|item_drug_METHOCARBAMOL|item_drug_MONONESSA,AMOXICILLIN + METHOCARBAMOL + MONONESSA,3,4,0.004032832985561559,5124,5124
item_drug_IBU|item_drug_MELOXICAM|item_drug_MONONESSA,IBU + MELOXICAM + MONONESSA,3,4,0.004015733509281808,5144,5144
item_drug_KETOCONAZOLE|item_drug_LORAZEPAM|item_drug_MELOXICAM,KETOCONAZOLE + LORAZEPAM + MELOXICAM,3,4,0.003998031453010534,4719,4696
item_drug_LAMOTRIGINE|item_drug_MELOXICAM|item_drug_MONONESSA,LAMOTRIGINE + MELOXICAM + MONONESSA,3,4,0.0039864475529007,5250,5250
item_drug_IBU|item_drug_MELOXICAM,IBU + MELOXICAM,2,4,0.003984312471518525,5144,5144
item_drug_AMOXICILLIN|item_drug_IBU|item_drug_MONONESSA,AMOXICILLIN + IBU + MONONESSA,3,4,0.003977885655517117,5144,5144
item_drug_FLUCONAZOLE|item_drug_KETOCONAZOLE|item_drug_MELOXICAM,FLUCONAZOLE + KETOCONAZOLE + MELOXICAM,3,4,0.003972434040190367,5280,5214
item_drug_AMOXICILLIN|item_drug_KETOCONAZOLE|item_drug_LORAZEPAM,AMOXICILLIN + KETOCONAZOLE + LORAZEPAM,3,4,0.003960183599245842,4719,4696
item_drug_MELOXICAM|item_drug_MONONESSA|item_drug_VYVANSE,MELOXICAM + MONONESSA + VYVANSE,3,4,0.003953890080381767,4436,4436
item_drug_AMOXICILLIN|item_drug_LAMOTRIGINE|item_drug_MONONESSA,AMOXICILLIN + LAMOTRIGINE + MONONESSA,3,4,0.003948599699136008,5250,5250
item_drug_KETOCONAZOLE|item_drug_MELOXICAM|item_drug_NAPROXEN,KETOCONAZOLE + MELOXICAM + NAPROXEN,3,4,0.003942339989911133,5740,5397
item_drug_LAMOTRIGINE|item_drug_MELOXICAM,LAMOTRIGINE + MELOXICAM,2,4,0.003940383536946862,5250,5250
item_drug_AMOXICILLIN|item_drug_IBU,AMOXICILLIN + IBU,2,4,0.003927540690871488,5144,5144
item_drug_AMOXICILLIN|item_drug_MONONESSA|item_drug_VYVANSE,AMOXICILLIN + MONONESSA + VYVANSE,3,4,0.003916042226617075,4436,4436
item_drug_AMOXICILLIN|item_drug_KETOCONAZOLE|item_drug_NAPROXEN,AMOXICILLIN + KETOCONAZOLE + NAPROXEN,3,4,0.0039044921361464416,5740,5397
item_drug_CEPHALEXIN|item_drug_MELOXICAM|item_drug_MONONESSA,CEPHALEXIN + MELOXICAM + MONONESSA,3,4,0.003896419105198741,5779,5779
item_drug_MELOXICAM|item_drug_VYVANSE,MELOXICAM + VYVANSE,2,4,0.003891547328168462,4436,4436
item_drug_AMOXICILLIN|item_drug_CEPHALEXIN|item_drug_MONONESSA,AMOXICILLIN + CEPHALEXIN + MONONESSA,3,4,0.00385857125143405,5779,5779
item_drug_MELOXICAM|item_drug_METHOCARBAMOL|item_drug_OMEPRAZOLE,MELOXICAM + METHOCARBAMOL + OMEPRAZOLE,3,4,0.0038509846622258167,5124,5124
item_drug_AMOXICILLIN|item_drug_VYVANSE,AMOXICILLIN + VYVANSE,2,4,0.0038347755475214252,4436,4436
item_drug_CEPHALEXIN|item_drug_MELOXICAM,CEPHALEXIN + MELOXICAM,2,4,0.003805340865393925,5779,5779
item_drug_IBU|item_drug_MELOXICAM|item_drug_OMEPRAZOLE,IBU + MELOXICAM + OMEPRAZOLE,3,4,0.003796037332181375,5144,5144
item_drug_LORAZEPAM|item_drug_MELOXICAM|item_drug_METHOCARBAMOL,LORAZEPAM + MELOXICAM + METHOCARBAMOL,3,4,0.003779667654473416,4724,4724
item_drug_LAMOTRIGINE|item_drug_MELOXICAM|item_drug_OMEPRAZOLE,LAMOTRIGINE + MELOXICAM + OMEPRAZOLE,3,4,0.0037667513758002664,5250,5250
item_drug_AMOXICILLIN|item_drug_IBU|item_drug_OMEPRAZOLE,AMOXICILLIN + IBU + OMEPRAZOLE,3,4,0.0037581894784166833,5144,5144
item_drug_FLUCONAZOLE|item_drug_MELOXICAM|item_drug_METHOCARBAMOL,FLUCONAZOLE + MELOXICAM + METHOCARBAMOL,3,4,0.00375407024165325,4691,4691
item_drug_MONONESSA|item_drug_OMEPRAZOLE,MONONESSA + OMEPRAZOLE,2,4,0.0037490313191577253,5779,5779
item_drug_AMOXICILLIN|item_drug_LORAZEPAM|item_drug_METHOCARBAMOL,AMOXICILLIN + LORAZEPAM + METHOCARBAMOL,3,4,0.003741819800708725,4724,4724
item_drug_MELOXICAM|item_drug_OMEPRAZOLE|item_drug_VYVANSE,MELOXICAM + OMEPRAZOLE + VYVANSE,3,4,0.003734193903281333,4436,4436
item_drug_IBU|item_drug_LORAZEPAM|item_drug_MELOXICAM,IBU + LORAZEPAM + MELOXICAM,3,4,0.003724720324428975,4585,4585
item_drug_MELOXICAM|item_drug_METHOCARBAMOL|item_drug_NAPROXEN,MELOXICAM + METHOCARBAMOL + NAPROXEN,3,4,0.0037239761913740164,5124,5124
item_drug_FLUCONAZOLE|item_drug_IBU|item_drug_MELOXICAM,FLUCONAZOLE + IBU + MELOXICAM,3,4,0.003699122911608808,5114,5114
item_drug_AMOXICILLIN|item_drug_OMEPRAZOLE|item_drug_VYVANSE,AMOXICILLIN + OMEPRAZOLE + VYVANSE,3,4,0.0036963460495166417,4436,4436
item_drug_LAMOTRIGINE|item_drug_LORAZEPAM|item_drug_MELOXICAM,LAMOTRIGINE + LORAZEPAM + MELOXICAM,3,4,0.0036954343680478665,4744,4744
item_drug_AMOXICILLIN|item_drug_IBU|item_drug_LORAZEPAM,AMOXICILLIN + IBU + LORAZEPAM,3,4,0.0036868724706642835,4585,4585
item_drug_AMOXICILLIN|item_drug_METHOCARBAMOL|item_drug_NAPROXEN,AMOXICILLIN + METHOCARBAMOL + NAPROXEN,3,4,0.003686128337609325,5124,5124
item_drug_CEPHALEXIN|item_drug_MELOXICAM|item_drug_OMEPRAZOLE,CEPHALEXIN + MELOXICAM + OMEPRAZOLE,3,4,0.003676722928098308,5779,5779
item_drug_FLUCONAZOLE|item_drug_LAMOTRIGINE|item_drug_MELOXICAM,FLUCONAZOLE + LAMOTRIGINE + MELOXICAM,3,4,0.0036698369552276996,4775,4775
item_drug_IBU|item_drug_MELOXICAM|item_drug_NAPROXEN,IBU + MELOXICAM + NAPROXEN,3,4,0.003669028861329575,5144,5144
item_drug_LORAZEPAM|item_drug_MELOXICAM|item_drug_VYVANSE,LORAZEPAM + MELOXICAM + VYVANSE,3,4,0.0036628768955289334,3847,3847
item_drug_AMOXICILLIN|item_drug_FLUCONAZOLE|item_drug_IBU,AMOXICILLIN + FLUCONAZOLE + IBU,3,4,0.0036612750578441165,5114,5114
item_drug_AMOXICILLIN|item_drug_LAMOTRIGINE|item_drug_LORAZEPAM,AMOXICILLIN + LAMOTRIGINE + LORAZEPAM,3,4,0.003657586514283175,4744,4744
item_drug_LORAZEPAM|item_drug_MONONESSA,LORAZEPAM + MONONESSA,2,4,0.003642055807529125,4744,4744
item_drug_LAMOTRIGINE|item_drug_MELOXICAM|item_drug_NAPROXEN,LAMOTRIGINE + MELOXICAM + NAPROXEN,3,4,0.0036397429049484665,5250,5250
item_drug_FLUCONAZOLE|item_drug_MELOXICAM|item_drug_VYVANSE,FLUCONAZOLE + MELOXICAM + VYVANSE,3,4,0.0036372794827087664,4285,4285
item_drug_AMOXICILLIN|item_drug_IBU|item_drug_NAPROXEN,AMOXICILLIN + IBU + NAPROXEN,3,4,0.0036311810075648834,5144,5144
item_drug_AMOXICILLIN|item_drug_LORAZEPAM|item_drug_VYVANSE,AMOXICILLIN + LORAZEPAM + VYVANSE,3,4,0.003625029041764242,3847,3847
item_drug_MELOXICAM|item_drug_NAPROXEN|item_drug_VYVANSE,MELOXICAM + NAPROXEN + VYVANSE,3,4,0.0036071854324295333,4436,4436
item_drug_CEPHALEXIN|item_drug_LORAZEPAM|item_drug_MELOXICAM,CEPHALEXIN + LORAZEPAM + MELOXICAM,3,4,0.003605405920345908,4744,4744
item_drug_FLUCONAZOLE|item_drug_MONONESSA,FLUCONAZOLE + MONONESSA,2,4,0.003603659688298875,5304,5304
item_drug_AMOXICILLIN|item_drug_LAMOTRIGINE|item_drug_NAPROXEN,AMOXICILLIN + LAMOTRIGINE + NAPROXEN,3,4,0.003601895051183775,5250,5250
item_drug_AMOXICILLIN|item_drug_FLUCONAZOLE|item_drug_VYVANSE,AMOXICILLIN + FLUCONAZOLE + VYVANSE,3,4,0.003599431628944075,4285,4285
item_drug_CEPHALEXIN|item_drug_FLUCONAZOLE|item_drug_MELOXICAM,CEPHALEXIN + FLUCONAZOLE + MELOXICAM,3,4,0.0035798085075257413,5304,5304
item_drug_AMOXICILLIN|item_drug_NAPROXEN|item_drug_VYVANSE,AMOXICILLIN + NAPROXEN + VYVANSE,3,4,0.0035693375786648414,4436,4436
item_drug_LORAZEPAM|item_drug_MONONESSA|item_drug_OMEPRAZOLE,LORAZEPAM + MONONESSA + OMEPRAZOLE,3,4,0.0035678662228551083,4744,4744
item_drug_MONONESSA|item_drug_NAPROXEN,MONONESSA + NAPROXEN,2,4,0.003558518612880025,5779,5779
item_drug_CEPHALEXIN|item_drug_MELOXICAM|item_drug_NAPROXEN,CEPHALEXIN + MELOXICAM + NAPROXEN,3,4,0.0035497144572465083,5779,5779
item_drug_FLUCONAZOLE|item_drug_MONONESSA|item_drug_OMEPRAZOLE,FLUCONAZOLE + MONONESSA + OMEPRAZOLE,3,4,0.0035422688100349414,5304,5304
item_drug_MONONESSA|item_drug_NAPROXEN|item_drug_OMEPRAZOLE,MONONESSA + NAPROXEN + OMEPRAZOLE,3,4,0.0035121747597557083,5779,5779
item_drug_FLUCONAZOLE|item_drug_LORAZEPAM|item_drug_MONONESSA,FLUCONAZOLE + LORAZEPAM + MONONESSA,3,4,0.0034709518022825415,4621,4621
item_drug_LORAZEPAM|item_drug_MONONESSA|item_drug_NAPROXEN,LORAZEPAM + MONONESSA + NAPROXEN,3,4,0.0034408577520033084,4744,4744
item_drug_FLUCONAZOLE|item_drug_MONONESSA|item_drug_NAPROXEN,FLUCONAZOLE + MONONESSA + NAPROXEN,3,4,0.0034152603391831415,5304,5304
item_drug_KETOCONAZOLE|item_drug_MELOXICAM|item_drug_METHOCARBAMOL,KETOCONAZOLE + MELOXICAM + METHOCARBAMOL,3,4,0.003386711185228075,5089,4752
item_drug_IBU|item_drug_KETOCONAZOLE|item_drug_MELOXICAM,IBU + KETOCONAZOLE + MELOXICAM,3,4,0.0033317638551836333,5121,5102
item_drug_KETOCONAZOLE|item_drug_LAMOTRIGINE|item_drug_MELOXICAM,KETOCONAZOLE + LAMOTRIGINE + MELOXICAM,3,4,0.003302477898802525,5211,4868
item_drug_AMOXICILLIN|item_drug_IBU|item_drug_KETOCONAZOLE,AMOXICILLIN + IBU + KETOCONAZOLE,3,4,0.003293916001418942,5121,5102
item_drug_KETOCONAZOLE|item_drug_MELOXICAM|item_drug_VYVANSE,KETOCONAZOLE + MELOXICAM + VYVANSE,3,4,0.0032699204262835913,4432,4417
item_drug_AMOXICILLIN|item_drug_KETOCONAZOLE|item_drug_VYVANSE,AMOXICILLIN + KETOCONAZOLE + VYVANSE,3,4,0.0032320725725189,4432,4417
item_drug_CEPHALEXIN|item_drug_KETOCONAZOLE|item_drug_MELOXICAM,CEPHALEXIN + KETOCONAZOLE + MELOXICAM,3,4,0.0032124494511005667,5740,5397
item_drug_FLUCONAZOLE|item_drug_NAPROXEN|item_drug_OMEPRAZOLE,FLUCONAZOLE + NAPROXEN + OMEPRAZOLE,3,4,0.0031955641620827085,5304,5304
item_drug_KETOCONAZOLE|item_drug_MONONESSA|item_drug_OMEPRAZOLE,KETOCONAZOLE + MONONESSA + OMEPRAZOLE,3,4,0.0031749097536097667,5740,5397
item_drug_FLUCONAZOLE|item_drug_LORAZEPAM|item_drug_NAPROXEN,FLUCONAZOLE + LORAZEPAM + NAPROXEN,3,4,0.003124247154330308,4621,4621
item_drug_IBU|item_drug_MELOXICAM|item_drug_METHOCARBAMOL,IBU + MELOXICAM + METHOCARBAMOL,3,4,0.0031134000566465166,4610,4610
item_drug_KETOCONAZOLE|item_drug_LORAZEPAM|item_drug_MONONESSA,KETOCONAZOLE + LORAZEPAM + MONONESSA,3,4,0.003103592745857367,4719,4696
item_drug_LAMOTRIGINE|item_drug_MELOXICAM|item_drug_METHOCARBAMOL,LAMOTRIGINE + MELOXICAM + METHOCARBAMOL,3,4,0.003084114100265408,5124,5124
item_drug_FLUCONAZOLE|item_drug_NAPROXEN,FLUCONAZOLE + NAPROXEN,2,4,0.003083602716370525,5304,5304
item_drug_FLUCONAZOLE|item_drug_KETOCONAZOLE|item_drug_MONONESSA,FLUCONAZOLE + KETOCONAZOLE + MONONESSA,3,4,0.0030779953330372,5280,5214
item_drug_AMOXICILLIN|item_drug_IBU|item_drug_METHOCARBAMOL,AMOXICILLIN + IBU + METHOCARBAMOL,3,4,0.003075552202881825,4610,4610
item_drug_KETOCONAZOLE|item_drug_MONONESSA,KETOCONAZOLE + MONONESSA,2,4,0.003052621103661113,5740,5397
item_drug_MELOXICAM|item_drug_METHOCARBAMOL|item_drug_VYVANSE,MELOXICAM + METHOCARBAMOL + VYVANSE,3,4,0.003051556627746475,3899,3899
item_drug_KETOCONAZOLE|item_drug_MONONESSA|item_drug_NAPROXEN,KETOCONAZOLE + MONONESSA + NAPROXEN,3,4,0.0030479012827579668,5740,5397
item_drug_IBU|item_drug_LAMOTRIGINE|item_drug_MELOXICAM,IBU + LAMOTRIGINE + MELOXICAM,3,4,0.0030291667702209667,4615,4615
item_drug_AMOXICILLIN|item_drug_METHOCARBAMOL|item_drug_VYVANSE,AMOXICILLIN + METHOCARBAMOL + VYVANSE,3,4,0.0030137087739817835,3899,3899
item_drug_IBU|item_drug_MELOXICAM|item_drug_VYVANSE,IBU + MELOXICAM + VYVANSE,3,4,0.002996609297702033,4265,4265
item_drug_CEPHALEXIN|item_drug_MELOXICAM|item_drug_METHOCARBAMOL,CEPHALEXIN + MELOXICAM + METHOCARBAMOL,3,4,0.00299408565256345,5124,5124
item_drug_AMOXICILLIN|item_drug_IBU|item_drug_LAMOTRIGINE,AMOXICILLIN + IBU + LAMOTRIGINE,3,4,0.002991318916456275,4615,4615
item_drug_LAMOTRIGINE|item_drug_MELOXICAM|item_drug_VYVANSE,LAMOTRIGINE + MELOXICAM + VYVANSE,3,4,0.0029673233413209247,3907,3907
item_drug_AMOXICILLIN|item_drug_IBU|item_drug_VYVANSE,AMOXICILLIN + IBU + VYVANSE,3,4,0.0029587614439373416,4265,4265
item_drug_METHOCARBAMOL|item_drug_MONONESSA|item_drug_OMEPRAZOLE,METHOCARBAMOL + MONONESSA + OMEPRAZOLE,3,4,0.00295654595507265,5124,5124
item_drug_CEPHALEXIN|item_drug_IBU|item_drug_MELOXICAM,CEPHALEXIN + IBU + MELOXICAM,3,4,0.002939138322519008,5144,5144
item_drug_AMOXICILLIN|item_drug_LAMOTRIGINE|item_drug_VYVANSE,AMOXICILLIN + LAMOTRIGINE + VYVANSE,3,4,0.002929475487556233,3907,3907
item_drug_CEPHALEXIN|item_drug_LAMOTRIGINE|item_drug_MELOXICAM,CEPHALEXIN + LAMOTRIGINE + MELOXICAM,3,4,0.0029098523661379,5250,5250
item_drug_IBU|item_drug_MONONESSA|item_drug_OMEPRAZOLE,IBU + MONONESSA + OMEPRAZOLE,3,4,0.0029015986250282085,5144,5144
item_drug_AMOXICILLIN|item_drug_CEPHALEXIN|item_drug_IBU,AMOXICILLIN + CEPHALEXIN + IBU,3,4,0.002901290468754317,5144,5144
item_drug_LORAZEPAM|item_drug_METHOCARBAMOL|item_drug_MONONESSA,LORAZEPAM + METHOCARBAMOL + MONONESSA,3,4,0.00288522894732025,4724,4724
item_drug_KETOCONAZOLE|item_drug_LORAZEPAM|item_drug_OMEPRAZOLE,KETOCONAZOLE + LORAZEPAM + OMEPRAZOLE,3,4,0.0028838965687569334,4719,4696
item_drug_CEPHALEXIN|item_drug_MELOXICAM|item_drug_VYVANSE,CEPHALEXIN + MELOXICAM + VYVANSE,3,4,0.0028772948936189664,4436,4436
item_drug_LAMOTRIGINE|item_drug_MONONESSA|item_drug_OMEPRAZOLE,LAMOTRIGINE + MONONESSA + OMEPRAZOLE,3,4,0.0028723126686471,5250,5250
item_drug_FLUCONAZOLE|item_drug_METHOCARBAMOL|item_drug_MONONESSA,FLUCONAZOLE + METHOCARBAMOL + MONONESSA,3,4,0.0028596315345000836,4691,4691
item_drug_MONONESSA|item_drug_OMEPRAZOLE|item_drug_VYVANSE,MONONESSA + OMEPRAZOLE + VYVANSE,3,4,0.002839755196128167,4436,4436
item_drug_AMOXICILLIN|item_drug_CEPHALEXIN|item_drug_VYVANSE,AMOXICILLIN + CEPHALEXIN + VYVANSE,3,4,0.002839447039854275,4436,4436
item_drug_IBU|item_drug_LORAZEPAM|item_drug_MONONESSA,IBU + LORAZEPAM + MONONESSA,3,4,0.0028302816172758086,4585,4585
item_drug_METHOCARBAMOL|item_drug_MONONESSA|item_drug_NAPROXEN,METHOCARBAMOL + MONONESSA + NAPROXEN,3,4,0.00282953748422085,5124,5124
