feature,importance_normalized,importance_scaled,n_models
item_Z1331,0.0051692565657499604,0.004305066657476547,3
item_TORSEMIDE,0.005169122957370529,0.0043049553855804565,3
item_DISULFIRAM,0.0051690663278295195,0.0043049082232959526,4
item_97032,0.005168889056526137,0.004304760587989442,3
item_SILDENAFIL CITRATE,0.00516874006308176,0.004304636503084502,3
item_72114,0.005168668751325818,0.0043045771131395676,3
item_99225,0.005168636244251831,0.004304550040557935,3
item_BD PEN NEEDLE/MINI/ULTRA-,0.005168607574427629,0.004304526163719423,3
item_99024,0.00516841975501215,0.004304369743721127,3
item_G0283,0.0051680530499485025,0.004304064343955695,3
item_L718,0.005167976745673536,0.004304000796134882,3
item_Z1151,0.005167976745673524,0.004304000796134872,3
item_QVAR REDIHALER,0.005167920423481824,0.0043039538898174004,3
item_70486,0.005167865602211914,0.004303908233499474,3
item_PROPRANOLOL HCL,0.005167595319276012,0.004303683136129933,3
item_E1143,0.005167459920759781,0.0043035703733698945,3
item_CHLORTHALIDONE,0.005167326349381152,0.004303459132288858,3
item_R2231,0.00516732120718166,0.004303454849755905,3
item_80334,0.005167191277450605,0.004303346641516314,3
item_99306,0.005167112403134764,0.004303280953310875,3
item_M533,0.005167015408012899,0.004303200173713312,3
item_J9600,0.005166368040812618,0.004302661032559526,3
item_J8540,0.005166197984829221,0.004302519406324745,3
item_M7062,0.005166184891057433,0.004302508501553502,3
item_Z4682,0.005166062032122778,0.004302406182023329,3
item_00630,0.00516582092188962,0.004302205380300229,3
item_00813,0.005165747564709859,0.004302144286882895,3
item_82105,0.005165702798079483,0.004302107004282322,3
item_Z86010,0.005164841678712607,0.004301389845784327,3
item_TERCONAZOLE,0.005164324241530365,0.004300958913109139,3
item_D125,0.00516420285323723,0.004300857818360458,3
item_G35,0.005164043283358347,0.0043007249251762305,3
item_N390,0.005164009627155149,0.004300696895575384,3
item_I209,0.005163891323182553,0.004300598369514356,3
item_S8001XA,0.005163842377553077,0.004300557606554576,3
item_POLYMYXIN B SULFATE/TRIME,0.005163792521450022,0.004300516085333061,3
item_R0781,0.005163619292604819,0.004300371816671578,3
item_19081,0.005163405748958566,0.004300193972987539,3
item_J3370,0.0051633979471108205,0.0043001874754430335,3
item_SODIUM CHLORIDE,0.005163324095460858,0.004300125970220414,3
item_M5117,0.005163128421225792,0.004299963008561538,3
item_82040,0.005163060695825104,0.004299906605409429,3
item_METOCLOPRAMIDE HCL,0.005163016612499115,0.004299869891879263,3
item_93296,0.005162796652423558,0.00429968670445662,3
item_87210,0.005162743546717171,0.004299642476896432,3
item_86738,0.005162658901688357,0.004299571982718666,3
item_M25521,0.00516262465612049,0.004299543462282406,3
item_MOVIPREP,0.005162597812668809,0.00429952110648572,3
item_INDOMETHACIN,0.005162556304995256,0.004299486538013607,3
item_Z87891,0.005162556273300179,0.004299486511617273,3
item_OXCARBAZEPINE,0.005162488807234105,0.004299430324444539,3
item_72120,0.005162416438642347,0.004299370054344291,3
item_C50911,0.00516239848368628,0.004299355101075534,3
item_Z471,0.005162290427963724,0.004299265109974801,3
item_N898,0.005162020473391768,0.004299040286073728,3
item_BUPROPION HCL,0.005161940728480858,0.004298973872818224,3
item_L309,0.005161897690252798,0.004298938029667809,3
item_N3090,0.0051618561687585334,0.004298903449685513,3
item_BROMPHEN/PSEUDOEPHEDRINE,0.005161815984281441,0.004298869983199516,3
item_M7910,0.005161716328988296,0.004298786988154812,3
item_CHOLESTYRAMINE,0.005161705461735745,0.004298777937676078,3
item_E890,0.005161554542258378,0.004298652248729958,3
item_TRIAZOLAM,0.005161514735594523,0.004298619096894847,3
item_J7512,0.0051613406618099805,0.004298474124549939,3
item_67028,0.0051611992968300605,0.0042983563927922195,3
item_TRADJENTA,0.005161011279321925,0.004298199807818152,3
item_R309,0.005160660835867565,0.004297907951066314,3
item_J3489,0.005160506695251681,0.004297779579487623,3
item_POTASSIUM CHLORIDE CR,0.00516048169383342,0.004297758757775491,3
item_LOSARTAN POTASSIUM/HYDROC,0.005160355861141457,0.004297653961637071,3
item_20526,0.00516014425289566,0.004297477729795638,3
item_M4316,0.005159845678904881,0.004297229071034722,3
item_A9502,0.005159826885131447,0.004297213419181047,3
item_CLINDAMYCIN PHOSPHATE,0.005159198519582517,0.004296690103006081,3
item_Q4081,0.005158818001567105,0.004296373199521047,3
item_95938,0.0051586808463844405,0.004296258973771894,3
item_64494,0.005158675808049812,0.004296254777739806,3
item_86360,0.0051586091642582535,0.004296199275374753,3
item_R413,0.005158473450758324,0.004296086250289601,3
item_VANCOMYCIN HYDROCHLORIDE,0.005158415595788823,0.004296038067442223,3
item_84681,0.005158155661544399,0.004295821588682739,3
item_92567,0.005158035409332181,0.004295721440086374,3
item_73718,0.005157808107442136,0.004295532138244694,3
item_G8417,0.005157629166252903,0.00429538311222178,3
item_86664,0.005157496541592584,0.00429527265958786,3
item_S6992XA,0.005157416363890238,0.004295205885894457,3
item_00731,0.005157394044110229,0.004295187297507617,3
item_L255,0.0051573642845886055,0.004295162513145948,3
item_L308,0.005157338052509174,0.004295140666513056,3
item_I340,0.005157267165129853,0.004295081629997984,3
item_J45909,0.005157221771190275,0.004295043824960985,3
item_G2581,0.0051571557931921535,0.004294988877082847,3
item_M25571,0.005157035199391924,0.004294888444004732,3
item_47562,0.005156702718665501,0.004294611546994229,3
item_ALLOPURINOL,0.005156691852325657,0.004294602497275617,3
item_H0032,0.005156370831484009,0.0042943351443005505,3
item_H6691,0.00515619984108444,0.004294192739864136,3
item_H0046,0.005156047597067694,0.004294065947813489,3
item_Z114,0.005155925572467511,0.004293964323134783,3
item_J3480,0.005155570120890344,0.004293668295511904,3
item_INVOKANA,0.005155452034498932,0.0042935699506571065,3
item_L03115,0.005155418109328805,0.00429354169705489,3
item_85049,0.005155409026510724,0.004293534132691083,3
item_88184,0.005155314736426869,0.004293455605906628,3
item_H5213,0.00515529088900318,0.004293435745265685,3
item_LATANOPROST,0.005155213994449201,0.004293371705847973,3
item_L989,0.005155179939323038,0.004293343344015609,3
item_J4521,0.005155173599500046,0.004293338064076371,3
item_80326,0.005155108689815573,0.004293284005912529,3
item_R220,0.005154961819078941,0.004293161688843684,3
item_R221,0.005154419888032112,0.004292710357157844,3
item_97016,0.005154167783831267,0.004292500399424954,3
item_MINIVELLE,0.0051541405560915085,0.004292477723584996,3
item_82627,0.0051541131669990605,0.00429245491336709,3
item_J2920,0.005154002535268419,0.004292362776912111,3
item_PREMPRO,0.005153949627669878,0.004292318714340345,3
item_73221,0.005153927005955138,0.004292299874495848,3
item_FARXIGA,0.005153785036968241,0.00429218163970829,3
item_PREDNISOLONE ACETATE,0.005153785036968241,0.00429218163970829,3
item_Z940,0.005153785036968241,0.00429218163970829,3
item_M7711,0.005153785036968241,0.00429218163970829,3
item_99441,0.005153785036968241,0.00429218163970829,3
item_QVAR,0.005153785036968241,0.00429218163970829,3
item_E860,0.005153671388355358,0.0042920869907297045,3
item_F3130,0.005153668511511602,0.004292084594833124,3
item_R404,0.005153661683127977,0.004292078908010213,3
item_D120,0.005153639895583409,0.004292060762880353,3
item_99152,0.005153566293377851,0.0042919994654003315,3
item_D72819,0.005153493513651186,0.004291938852898201,3
item_00300,0.005153488325523641,0.0042919345321153915,3
item_R1033,0.005153166925111861,0.004291666863026258,3
item_N939,0.005153135601845149,0.004291640776344466,3
item_74183,0.0051529437848179495,0.004291481027050225,3
item_M19071,0.005152854059480964,0.004291406301883912,3
item_J2543,0.005152543492489835,0.004291147655097588,3
item_R945,0.005152541073740635,0.004291145640711882,3
item_CREON,0.00515247624656355,0.004291091651261945,3
item_CALCIPOTRIENE,0.005152377093476234,0.004291009074464922,3
item_94727,0.005152206367363993,0.0042908668901326065,3
item_PRAVASTATIN SODIUM,0.005152181796798174,0.004290846427243539,3
item_CARISOPRODOL,0.005152062313417727,0.0042907469189466035,3
item_J22,0.005151882699810792,0.004290597332919945,3
item_S161XXA,0.005151860635345826,0.004290578957164896,3
item_I700,0.005151853570111039,0.004290573073087307,3
item_G0470,0.005151851357903602,0.004290571230713969,3
item_97035,0.005150951286354661,0.004289821632011447,3
item_Z139,0.005150890896547094,0.00428977133809709,3
item_TADALAFIL,0.005150724284257551,0.00428963257984369,3
item_M19012,0.005150681134734782,0.004289596644004678,3
item_74019,0.0051505165758136025,0.004289459595840063,3
item_99354,0.0051504713471468904,0.004289421928445817,3
item_F3132,0.005150344237591428,0.004289316068908355,3
item_F4001,0.0051502476081950925,0.004289235593894781,3
item_J029,0.0051502238076461945,0.004289215772292161,3
item_C8929,0.005150051593219471,0.004289072348459934,3
item_FEXOFENADINE HYDROCHLORID,0.005150002626079941,0.0042890315675861235,3
item_ENALAPRIL MALEATE,0.005149987973836747,0.004289019364886793,3
item_G9340,0.005149924962475219,0.004288966887686618,3
item_TIMOLOL MALEATE,0.00514977022630655,0.004288838020118918,3
item_86705,0.005149709236620283,0.004288787226612839,3
item_R809,0.005149641763336616,0.004288731033429141,3
item_METHYLPREDNISOLONE,0.005149380661719154,0.004288513582456597,3
item_BETAMETHASONE VALERATE,0.00514937070876818,0.004288505293427636,3
item_LANSOPRAZOLE,0.005149362379376456,0.0042884983565333,3
item_86696,0.005149337897353368,0.004288477967384501,3
item_CLOBETASOL PROPIONATE,0.005149311750417736,0.004288456191661173,3
item_72082,0.005149305259134855,0.004288450785582923,3
item_CARAFATE,0.005149275962047661,0.004288426386346468,3
item_F3181,0.005149179951148094,0.004288346426430139,3
item_97163,0.005149087532786261,0.004288269458455537,3
item_Z1212,0.0051488871068341106,0.004288102539465752,3
item_G0328,0.005148779785728788,0.0042880131601698524,3
item_F4320,0.005148651860674276,0.004287906621467463,3
item_R7881,0.00514851172245671,0.004287789911383486,3
item_SILVER SULFADIAZINE,0.0051484479028629125,0.004287736761070312,3
item_L299,0.005148429437909136,0.004287721383064631,3
item_95885,0.005148390065801978,0.004287688593137567,3
item_J1642,0.005148190355739509,0.004287522270355913,3
item_M79606,0.005148047241557091,0.004287403081825203,3
item_Q3014,0.0051479978754557605,0.004287361968687531,3
item_J0100,0.005147917271391125,0.004287294839910558,3
item_M2041,0.005147795493368988,0.004287193420587287,3
item_NYSTOP,0.005147769315710081,0.004287171619276963,3
item_83921,0.005147702481441221,0.0042871159582783674,3
item_M1612,0.005147643232238537,0.004287066614283982,3
item_LIDOCAINE/PRILOCAINE,0.005147515704768295,0.004286960406698217,3
item_20550,0.005147450272625013,0.004286905913419583,3
item_82272,0.005147266204008077,0.004286752617165976,3
item_R252,0.005147216753136329,0.0042867114334297005,3
item_83002,0.0051471695414615545,0.004286672114544222,3
item_81479,0.005147144562389278,0.0042866513114423015,3
item_C50919,0.00514713768575968,0.00428664558443912,3
item_N12,0.005147097799600279,0.004286612366398431,3
item_96413,0.005146950152267889,0.0042864894025641444,3
item_Z1159,0.005146853556252426,0.00428640895535087,3
item_93880,0.005146824977564901,0.0042863851544129175,3
item_I081,0.0051465678452299966,0.0042861710091431915,3
item_R0981,0.005146374565851674,0.004286010041971876,3
item_93295,0.005146235917116737,0.004285894572360669,3
item_84155,0.005146119674184008,0.004285797762777416,3
item_Z992,0.00514610975885165,0.004285789505078037,3
item_DYMISTA,0.005146106713614056,0.004285786968939491,3
item_H9201,0.005146105707708485,0.004285786131199967,3
item_P9016,0.005146060356743002,0.004285748361952706,3
item_H401131,0.005146016871783055,0.0042857121467544885,3
item_ASPIRIN,0.005145988312424696,0.0042856883619142765,3
item_H16223,0.0051459053460290866,0.004285619265737894,3
item_CLOTRIMAZOLE,0.005145870692388099,0.0042855904054496735,3
item_G9341,0.005145850452195143,0.0042855735489871,3
item_80333,0.005145793106417061,0.00428552579020515,3
item_95816,0.00514577561633067,0.004285511224089732,3
item_M62838,0.0051457738326879205,0.0042855097386341676,3
item_99401,0.005145763000740628,0.004285500717558404,3
item_76641,0.005145687266937825,0.004285437644838923,3
item_R933,0.005145623946337651,0.004285384910098236,3
item_00840,0.005145603536871421,0.004285367912661284,3
item_93975,0.005145389747950202,0.004285189864707044,3
item_H2513,0.005145311689906181,0.0042851248563101135,3
item_L03011,0.0051452075782984505,0.004285038149951975,3
item_CEFUROXIME AXETIL,0.005145053961842131,0.0042849102149045025,3
item_SUCRALFATE,0.005145050351364598,0.00428490720802213,3
item_00400,0.005144929329706517,0.004284806418614908,3
item_J181,0.005144921174092412,0.004284799626446264,3
item_L723,0.005144899502291754,0.004284781577710391,3
item_PNEUMOVAX 23,0.005144864277696935,0.004284752241919693,3
item_E872,0.005144679105933063,0.0042845980269418885,3
item_ESTRADIOL,0.005144529520158336,0.004284473448731653,3
item_72020,0.005144527928663301,0.004284472123300786,3
item_G0447,0.005144276490586211,0.004284262720329908,3
item_NAPROXEN SODIUM,0.005144259311737617,0.004284248413419938,3
item_51784,0.005144236161454143,0.004284229133372174,4
item_Z202,0.005144233952680318,0.00428422729385842,3
item_99316,0.00514422276793489,0.004284217978964875,3
item_M48061,0.005144221153539845,0.004284216634462394,3
item_86255,0.005144197137723702,0.00428419663358064,3
item_97113,0.005144192031751684,0.004284192381218698,3
item_SEVELAMER CARBONATE,0.005144178663698929,0.004284181248020441,3
item_R3129,0.0051441213253286015,0.004284133495407826,3
item_86677,0.005144096393817834,0.004284112731916139,3
item_89051,0.005143958703276798,0.004283998060309164,3
item_66984,0.005143807530533634,0.004283872160437908,3
item_H903,0.005143746584715162,0.00428382140346586,3
item_95886,0.005143691842730966,0.0042837758131787605,3
item_H6121,0.005143681066188179,0.004283766838245045,3
item_77002,0.00514361618930052,0.004283712807395086,3
item_70553,0.005143595652512176,0.0042836957039215735,3
item_J2795,0.005143509838689786,0.004283624236347693,3
item_99496,0.005143428681813634,0.004283556647177548,3
item_R194,0.005143318151904605,0.004283464595521771,3
item_94618,0.005143198305533401,0.004283364784918422,3
item_86762,0.0051431038567325196,0.004283286125951056,3
item_87205,0.005143056335465586,0.004283246549230652,3
item_71260,0.005143011598692067,0.004283209291495504,3
item_83695,0.005142962597839583,0.004283168482544829,3
item_Z9884,0.005142915214649895,0.004283129020818089,3
item_H40023,0.005142905392773316,0.004283120840950667,3
item_73700,0.0051428589234679125,0.004283082140326169,3
item_92226,0.005142765160060797,0.004283004052169287,3
item_R319,0.005142666993280949,0.004282922296790072,3
item_DILTIAZEM HYDROCHLORIDE E,0.00514266320361527,0.004282919140676006,3
item_97760,0.005142420635508396,0.004282717124804713,3
item_RIZATRIPTAN BENZOATE,0.005142360774668337,0.00428266727142573,3
item_77280,0.005142328579907877,0.004282640458945437,3
item_M19011,0.005142321166543695,0.004282634284938294,3
item_R350,0.00514232028731311,0.004282633552696389,3
item_C1758,0.005142195164209228,0.004282529347517995,4
item_ATOMOXETINE,0.0051421344824074565,0.004282478810424662,3
item_97150,0.005142108974257624,0.0042824575666957155,3
item_93350,0.005142078530767478,0.004282432212710535,3
item_M329,0.005142077864134834,0.00428243165752471,3
item_R0609,0.005142025644547211,0.004282388167943049,3
item_99255,0.005141928513078878,0.0042823072747932515,3
item_J1956,0.005141868322332999,0.004282257146661696,3
item_93227,0.00514178368474638,0.004282186658681948,3
item_73660,0.005141750682583474,0.004282159173779748,3
item_M4722,0.005141738166586836,0.004282148750191922,3
item_86225,0.005141733483506236,0.004282144850022935,3
item_BD INSULIN SYRINGE ULTRA-,0.005141719890418251,0.0042821335294105575,3
item_87184,0.005141714776191193,0.004282129270173644,3
item_K2950,0.005141672349177825,0.004282093936055806,3
item_S99922A,0.005141591064902965,0.0042820262407853105,3
item_E109,0.005141586374646766,0.004282022334640332,3
item_20611,0.0051415464671064025,0.004281989098793124,3
item_MEDROXYPROGESTERONE ACETA,0.0051415047034499535,0.004281954317133017,3
item_M150,0.005141438919768168,0.004281899531085651,3
item_77001,0.005141391686200282,0.004281860193967125,3
item_J8499,0.005141355131294273,0.004281829750265013,3
item_80185,0.005141346141233575,0.004281822263151524,3
item_CARBAMAZEPINE ER,0.005141319932973281,0.004281800436355716,3
item_A9552,0.005141234206203333,0.0042817290412809576,3
item_82164,0.005141198836823791,0.004281699584910467,3
item_L03119,0.005141066410121794,0.004281589297140441,3
item_C9290,0.005140955001558947,0.004281496513723103,3
item_M160,0.005140938061789163,0.004281482405923043,3
item_N183,0.005140918801299748,0.004281466365378387,3
item_86300,0.005140885097918539,0.004281438296486692,3
item_94761,0.005140841438622721,0.004281401936097857,3
item_72157,0.0051405681020518,0.004281174295596216,3
item_I480,0.005140505102268583,0.004281121828038705,3
item_R7301,0.005140142338357465,0.004280819710548805,3
item_R87610,0.005140055853755524,0.004280747684335467,3
item_OXYBUTYNIN CHLORIDE,0.0051399092599957365,0.0042806255979388206,3
item_J0360,0.005139871622406874,0.004280594252555434,3
item_A9503,0.005139839144709343,0.004280567204439137,3
item_R911,0.005139780898412617,0.004280518695686135,3
item_DEXAMETHASONE,0.005139746917753839,0.004280490395871792,3
item_D225,0.005139746515335856,0.004280490060729549,3
item_J7040,0.00513973988496,0.004280484538811713,3
item_OXYBUTYNIN CHLORIDE ER,0.005139667743700429,0.004280424458038539,3
item_Z853,0.005139662064495424,0.0042804197282759904,3
item_LABETALOL HYDROCHLORIDE,0.005139593328262946,0.004280362483281698,3
item_88331,0.005139593328262946,0.004280362483281698,3
item_L821,0.005139593328262946,0.004280362483281698,3
item_NIFEDIPINE ER,0.005139593328262946,0.004280362483281698,3
item_OMEPRAZOLE DR,0.005139593328262946,0.004280362483281698,3
item_77061,0.005139593328262946,0.004280362483281698,3
item_01400,0.005139593328262946,0.004280362483281698,3
item_95024,0.005139593328262946,0.004280362483281698,3
item_77290,0.005139593328262934,0.004280362483281688,3
item_N6320,0.005139558523896489,0.0042803334974661055,3
item_86787,0.00513952077060347,0.004280302055721839,3
item_L814,0.00513946024162014,0.00428025164589895,3
item_M7712,0.005139401742105727,0.00428020292626088,3
item_VIRTUSSIN A/C,0.005139280032171175,0.0042801015636423955,3
item_92083,0.0051391572515023165,0.004279999309293639,3
item_L409,0.0051391323053821955,0.004279978533634972,3
item_I160,0.0051391170464340635,0.004279965825658884,3
item_M48062,0.005139094417808232,0.004279946980058684,3
item_12001,0.005139063471056338,0.004279921206946431,3
item_K8010,0.005138900726288186,0.0042797856696469875,3
item_93923,0.005138859386833642,0.004279751241271237,3
item_95911,0.0051388436759666105,0.004279738156927492,3
item_94375,0.00513883170133551,0.004279728184200382,3
item_98960,0.005138828234344807,0.00427972529681689,3
item_86256,0.005138816123972479,0.004279715211041603,3
item_L089,0.0051387894178704565,0.00427969296963263,3
item_69210,0.005138685222201978,0.0042796061932669155,3
item_84466,0.005138665186717658,0.004279589507290042,3
item_C1751,0.005138590018591781,0.00427952690567832,3
item_N926,0.005138563870273191,0.004279505128803236,3
item_J1630,0.005138562428759994,0.004279503928280429,3
item_84550,0.005138401873522141,0.004279370214468323,3
item_I214,0.005138369657513047,0.004279343384291715,3
item_80069,0.005138279242393888,0.004279268084660158,3
item_I491,0.005138201167409621,0.004279203062155031,3
item_76376,0.005138201020624006,0.004279202939908853,3
item_ONETOUCH DELICA LANCETS F,0.005138199410863854,0.004279201599266409,3
item_MYRBETRIQ,0.005138069218785325,0.004279093172538269,3
item_36430,0.005137912419219618,0.004278962586529692,3
item_93015,0.005137891234191055,0.004278944943187956,3
item_99305,0.005137689360184711,0.0042787768182278845,3
item_64721,0.005137675621271502,0.004278765376169163,3
item_86308,0.0051376058191661515,0.004278707243493305,3
item_M5127,0.005137465575054341,0.004278590445218353,3
item_00918,0.005137367866163416,0.004278509071178758,3
item_D124,0.005137318340141667,0.004278467824855965,3
item_H6692,0.00513719078230783,0.004278361591982753,3
item_64636,0.0051371881189127295,0.004278359373850745,3
item_R635,0.005136879353056818,0.004278102227088083,3
item_QUINAPRIL HCL,0.005136842853586773,0.00427807182955422,3
item_HYDROCORTISONE ACETATE,0.00513680273539455,0.0042780384182716695,3
item_62321,0.005136752470652937,0.004277996556727284,3
item_M25572,0.005136721139105741,0.00427797046314933,3
item_NITROFURANTOIN MACROCRYST,0.0051364910484342895,0.004277778838751264,3
item_82672,0.0051364563781233835,0.004277749964579981,3
item_AMITIZA,0.005136374974589391,0.004277682169987947,3
item_97116,0.005136090304857949,0.00427744509098952,3
item_B029,0.005136068988014565,0.004277427337869602,3
item_R2242,0.005136050871620763,0.004277412250152071,3
item_HYDROCORTISONE,0.0051359335627544,0.004277314552836648,3
item_TAMOXIFEN CITRATE,0.005135909737300482,0.004277294710492598,3
item_F3341,0.005135849685603279,0.004277244698163733,3
item_92136,0.00513584959400826,0.0042772446218814555,3
item_36561,0.005135816377147702,0.004277216958174492,3
item_K625,0.005135802880981565,0.0042772057182806885,3
item_FLUOCINOLONE ACETONIDE,0.005135747815019915,0.0042771598581782845,3
item_D500,0.005135620665453531,0.004277053965318878,3
item_73522,0.005135582617216952,0.0042770222779393505,3
item_I471,0.005135515780072083,0.0042769666145455534,3
item_N83201,0.0051354787298317954,0.004276935758318535,3
item_CICLOPIROX NAIL LACQUER,0.005135462710265532,0.004276922416883512,3
item_S0501XA,0.0051354419678591124,0.004276905142166899,3
item_S8992XA,0.005135356309756954,0.0042768338042801345,3
item_73565,0.005135325143090746,0.00427680784801857,3
item_87338,0.005135290700859563,0.004276779163796924,3
item_BASAGLAR KWIKPEN,0.0051352367266083694,0.004276734212894174,3
item_ECONAZOLE NITRATE,0.0051352214170674,0.004276721462783297,3
item_ROPINIROLE HCL,0.005135207635726038,0.004276709985389509,3
item_TRINTELLIX,0.00513515172168159,0.004276663418985738,3
item_R0070,0.005135089242101985,0.004276611384664843,3
item_97010,0.005135059973371301,0.004276587009044292,3
item_73501,0.005135015549586935,0.004276550011973158,3
item_01810,0.005134905291635172,0.004276458186809168,3
item_96417,0.0051347455198185975,0.004276325125446941,3
item_J320,0.005134717130015672,0.004276301481816096,3
item_87045,0.005134711901805557,0.004276297127651671,3
item_R5382,0.00513468590241411,0.0042762754748062745,3
item_G9389,0.0051346247054643345,0.004276224508686742,3
item_L259,0.00513449671140635,0.004276117912516796,3
item_83704,0.005134469282303429,0.0042760950689773175,3
item_84144,0.005134469098772786,0.0042760949161291,3
item_E049,0.005134445744399824,0.004276075466111276,3
item_S20219A,0.005134397373288653,0.004276035181622542,3
item_87324,0.005134385512345515,0.004276025303577182,3
item_H5203,0.005134345461833456,0.0042759919486601095,3
item_BOOSTRIX,0.005134247065104274,0.004275910001774204,3
item_L739,0.0051341591443867405,0.0042758367795333,3
item_LEVOCETIRIZINE DIHYDROCHL,0.005134074246697408,0.004275766074934487,3
item_PHENTERMINE HYDROCHLORIDE,0.005134045318961186,0.004275741983301366,3
item_86235,0.005134036220163488,0.004275734405629395,3
item_J0780,0.005133913422508539,0.004275632137134262,3
item_E663,0.005133905772574849,0.0042756257661070085,3
item_M1990,0.005133890053947062,0.004275612675299941,3
item_N6311,0.005133876729939256,0.004275601578783251,3
item_IMIQUIMOD,0.005133808193199733,0.004275544499930929,3
item_L700,0.005133757616018752,0.004275502378180402,3
item_92552,0.005133600176763261,0.004275371259424587,3
item_MELATONIN,0.005133517192392275,0.00427530214827793,3
item_R768,0.005133493040666695,0.00427528203420791,3
item_NEOMYCIN/POLYMYXIN/HC,0.0051334366477166155,0.004275235068961357,3
item_M059,0.005133418389273775,0.004275219862942371,3
item_J2270,0.005133401360903662,0.004275205681354075,3
item_H6122,0.005133378621024722,0.004275186743099923,3
item_R8290,0.005133378415069438,0.004275186571575988,3
item_VALSARTAN/HYDROCHLOROTHIA,0.005133277287373726,0.004275102350283154,3
item_F341,0.005133269980742196,0.004275096265165232,3
item_88302,0.005133184078094478,0.00427502472361573,3
item_Z0289,0.005133178552915691,0.004275020122129488,3
item_99218,0.005133165412264508,0.00427500917831609,3
item_K2900,0.005133103852083871,0.004274957909690182,3
item_L719,0.005132971966053459,0.004274848072202935,3
item_92557,0.005132875351561309,0.004274767609601884,3
item_93325,0.00513285336144893,0.004274749295769248,3
item_SHINGRIX,0.005132793131350204,0.004274699134863806,3
item_ONETOUCH ULTRA 2,0.005132721641143279,0.0042746395963011025,3
item_ORPHENADRINE CITRATE ER,0.005132699989077939,0.00427462156400122,3
item_70498,0.0051326910167144866,0.0042746140916263735,3
item_86146,0.005132627401627349,0.004274561111630689,3
item_J208,0.005132603554213553,0.004274541250997986,3
item_E6609,0.005132544214485439,0.0042744918316120996,3
item_M940,0.005132381177405536,0.004274356050869222,3
item_82670,0.0051323681224913755,0.004274345178459436,3
item_95165,0.005132319144090216,0.004274304388206702,3
item_L239,0.005132284484088917,0.004274275522621478,3
item_N6310,0.005132230935124772,0.004274230925906815,3
item_92504,0.005132133984281055,0.004274150183185035,3
item_93224,0.005132115995568795,0.004274135201803404,3
item_87427,0.005132075883566536,0.004274101795675986,3
item_R188,0.00513203457114488,0.004274067389813799,3
item_J069,0.005132021699402167,0.004274056669953085,3
item_M25462,0.005131961493504864,0.004274006529203102,3
item_11056,0.005131862332447299,0.004273923945768286,3
item_L03012,0.005131847451281012,0.004273911552416942,3
item_57454,0.005131774243816417,0.004273850583685579,3
item_92225,0.0051317271802969,0.004273811388186946,3
item_K5730,0.005131709302010243,0.004273796498770102,3
item_I4510,0.005131537455285094,0.0042736533811675555,3
item_76604,0.005131477219475603,0.004273603215506068,3
item_88112,0.005131462649803974,0.0042735910815740906,3
item_PRAMIPEXOLE DIHYDROCHLORI,0.0051314571722103006,0.00427358651971774,3
item_83993,0.005131420169535017,0.004273555703103868,3
item_74160,0.0051313385130133055,0.004273487697818288,3
item_72052,0.005131273024592776,0.004273433157670766,3
item_87075,0.005131206192235316,0.004273377498264026,3
item_HUMALOG,0.005131199615462168,0.004273372020987664,3
item_N289,0.005131125388049541,0.004273310202821917,3
item_64635,0.005130968925444127,0.004273179897441029,3
item_GEMFIBROZIL,0.005130958644900041,0.004273171335585566,3
item_L820,0.0051309524846124685,0.0042731662051672375,3
item_F5101,0.005130899612032461,0.00427312217175965,3
item_92227,0.005130842411747162,0.00427307453414718,3
item_00142,0.005130788990278563,0.004273030043613515,3
item_J0111,0.0051307840563635625,0.0042730259345443115,3
item_I129,0.005130748515882356,0.004272996335676721,3
item_E669,0.005130689595640813,0.00427294726564816,3
item_G4730,0.005130649450574008,0.004272913831983886,3
item_TRANSDERM-SCOP,0.0051306300767933735,0.0042728976970878955,3
item_LETROZOLE,0.00513056839035455,0.004272846323311489,3
item_99444,0.005130562468027942,0.004272841391072106,3
item_M62830,0.005130509361626,0.004272797162932645,3
item_91200,0.005130485983125739,0.004272777692821093,3
item_83718,0.005130480323818491,0.004272772979629819,3
item_PHENYTOIN SODIUM EXTENDED,0.005130475343644583,0.004272768832035215,3
item_VYVANSE,0.005130461812674453,0.004272757563155908,3
item_BISOPROLOL FUMARATE/HYDRO,0.005130440926313573,0.004272740168550962,3
item_VRAYLAR,0.005130384521466881,0.004272693193396658,3
item_74420,0.00513036439951502,0.00427267643540778,3
item_BUDESONIDE,0.0051303462797361995,0.004272661344871133,3
item_K449,0.00513030868560362,0.004272630035679062,3
item_12032,0.00513029450721083,0.004272618227612412,3
item_84145,0.00513027111298272,0.004272598744402373,3
item_J1270,0.005130249917940248,0.004272581092720842,3
item_NORETHINDRONE ACETATE,0.005130234553882423,0.004272568297207169,3
item_ATENOLOL/CHLORTHALIDONE,0.005130205016282928,0.004272543697666963,3
item_RAMIPRIL,0.0051301793914729065,0.004272522356780933,3
item_87493,0.005130175122112709,0.0042725188011670835,3
item_R0989,0.005130164197025047,0.004272509702522041,3
item_S0502XA,0.005130161861219313,0.004272507757213416,3
item_LEVEMIR,0.005130130319528731,0.004272481488623588,3
item_80350,0.0051301190869607405,0.004272472133902397,3
item_81005,0.005130071277390719,0.004272432317077059,3
item_A9579,0.0051300494890585396,0.0042724141712912585,3
item_73552,0.0051300352061735355,0.004272402276201274,3
