feature,importance,scaled_importance,recall,logloss
item_GATIFLOXACIN,0.0,0.0,0.015115092040702077,0.6864765721289856
item_LORAZEPAM INTENSOL,0.0,0.0,0.015115092040702077,0.6864765721289856
item_ROBAFEN,0.0,0.0,0.015115092040702077,0.6864765721289856
item_DILTIAZEM CD,0.0,0.0,0.015115092040702077,0.6864765721289856
item_TOPROL XL,0.0,0.0,0.015115092040702077,0.6864765721289856
item_CALCITONIN SALMON,0.0,0.0,0.015115092040702077,0.6864765721289856
item_NAMENDA XR,0.0,0.0,0.015115092040702077,0.6864765721289856
item_LEVOXYL,0.0,0.0,0.015115092040702077,0.6864765721289856
item_CRESTOR,0.0,0.0,0.015115092040702077,0.6864765721289856
item_ETHAMBUTOL HYDROCHLORIDE,0.0,0.0,0.015115092040702077,0.6864765721289856
item_BUPRENORPHINE,0.0,0.0,0.015115092040702077,0.6864765721289856
item_PREDNISOLONE SODIUM PHOSP,0.0,0.0,0.015115092040702077,0.6864765721289856
item_BALSALAZIDE DISODIUM,0.0,0.0,0.015115092040702077,0.6864765721289856
item_ACCU-CHEK COMPACT PLUS,0.0,0.0,0.015115092040702077,0.6864765721289856
item_MODAFINIL,0.0,0.0,0.015115092040702077,0.6864765721289856
item_DESVENLAFAXINE ER,0.0,0.0,0.015115092040702077,0.6864765721289856
item_BROVANA,0.0,0.0,0.015115092040702077,0.6864765721289856
item_FORTEO,0.0,0.0,0.015115092040702077,0.6864765721289856
item_FLECTOR,0.0,0.0,0.015115092040702077,0.6864765721289856
item_SULINDAC,0.0,0.0,0.015115092040702077,0.6864765721289856
item_ZYTIGA,0.0,0.0,0.015115092040702077,0.6864765721289856
item_CERTAVITE/ANTIOXIDANTS,0.0,0.0,0.015115092040702077,0.6864765721289856
item_MEMANTINE HCL TITRATION P,0.0,0.0,0.015115092040702077,0.6864765721289856
item_DELZICOL,0.0,0.0,0.015115092040702077,0.6864765721289856
item_GUANFACINE HCL,0.0,0.0,0.015115092040702077,0.6864765721289856
item_RISAQUAD,0.0,0.0,0.015115092040702077,0.6864765721289856
item_DIOVAN,0.0,0.0,0.015115092040702077,0.6864765721289856
item_CHLORDIAZEPOXIDE HCL,0.0,0.0,0.015115092040702077,0.6864765721289856
item_PROPAFENONE HYDROCHLORIDE,0.0,0.0,0.015115092040702077,0.6864765721289856
item_MISOPROSTOL,0.0,0.0,0.015115092040702077,0.6864765721289856
item_MI-ACID GAS RELIEF,0.0,0.0,0.015115092040702077,0.6864765721289856
